PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
4	1	16	33.0	1.0	7	[001007, 001001, 001002, 001006, 001003, 001005, 001000]
4	1	16	33.0	2.0	6	[001007, 001001, 001002, 001006, 001005, 001000]
4	1	16	33.0	1.0	7	[001007, 001001, 001002, 001006, 001005, 001003, 001000]
4	1	16	29.0	1.0	8	[001007, 001001, 001002, 001006, 001005, 001004, 001003, 001000]
4	1	16	33.0	2.0	4	[001007, 001001, 001003, 001000]
4	1	16	28.0	1.0	6	[001007, 001001, 001003, 001004, 001002, 001000]
4	1	16	21.0	1.0	7	[001007, 001001, 001003, 001004, 001002, 001005, 001000]
4	1	16	21.0	1.0	8	[001007, 001001, 001003, 001004, 001002, 001005, 001006, 001000]
4	1	16	28.0	1.0	7	[001007, 001001, 001003, 001004, 001002, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001003, 001004, 001002, 001006, 001005, 001000]
4	1	16	29.0	1.0	6	[001007, 001001, 001003, 001004, 001005, 001000]
4	1	16	21.0	1.0	7	[001007, 001001, 001003, 001004, 001005, 001002, 001000]
4	1	16	21.0	1.0	8	[001007, 001001, 001003, 001004, 001005, 001002, 001006, 001000]
4	1	16	29.0	1.0	7	[001007, 001001, 001003, 001004, 001005, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001003, 001004, 001005, 001006, 001002, 001000]
4	1	16	33.0	1.0	5	[001007, 001001, 001003, 001005, 001000]
4	1	16	21.0	1.0	6	[001007, 001001, 001003, 001005, 001002, 001000]
4	1	16	21.0	1.0	7	[001007, 001001, 001003, 001005, 001002, 001006, 001000]
4	1	16	28.0	1.0	7	[001007, 001001, 001003, 001005, 001004, 001002, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001003, 001005, 001004, 001002, 001006, 001000]
4	1	16	33.0	1.0	6	[001007, 001001, 001003, 001005, 001006, 001000]
4	1	16	28.0	1.0	7	[001007, 001001, 001003, 001005, 001006, 001002, 001000]
4	1	16	33.0	2.0	5	[001007, 001001, 001003, 001006, 001000]
4	1	16	28.0	2.0	6	[001007, 001001, 001003, 001006, 001002, 001000]
4	1	16	28.0	2.0	8	[001007, 001001, 001003, 001006, 001002, 001004, 001005, 001000]
4	1	16	21.0	2.0	7	[001007, 001001, 001003, 001006, 001002, 001005, 001000]
4	1	16	33.0	2.0	6	[001007, 001001, 001003, 001006, 001005, 001000]
4	1	16	21.0	2.0	7	[001007, 001001, 001003, 001006, 001005, 001002, 001000]
4	1	16	28.0	2.0	8	[001007, 001001, 001003, 001006, 001005, 001004, 001002, 001000]
4	1	16	33.0	2.0	4	[001007, 001001, 001005, 001000]
4	1	16	21.0	2.0	5	[001007, 001001, 001005, 001002, 001000]
4	1	16	21.0	1.0	7	[001007, 001001, 001005, 001002, 001004, 001003, 001000]
4	1	16	21.0	1.0	8	[001007, 001001, 001005, 001002, 001004, 001003, 001006, 001000]
4	1	16	21.0	2.0	6	[001007, 001001, 001005, 001002, 001006, 001000]
4	1	16	21.0	2.0	7	[001007, 001001, 001005, 001002, 001006, 001003, 001000]
4	1	16	33.0	1.0	5	[001007, 001001, 001005, 001003, 001000]
4	1	16	28.0	1.0	7	[001007, 001001, 001005, 001003, 001004, 001002, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001005, 001003, 001004, 001002, 001006, 001000]
4	1	16	33.0	1.0	6	[001007, 001001, 001005, 001003, 001006, 001000]
4	1	16	28.0	1.0	7	[001007, 001001, 001005, 001003, 001006, 001002, 001000]
4	1	16	28.0	2.0	6	[001007, 001001, 001005, 001004, 001002, 001000]
4	1	16	28.0	2.0	7	[001007, 001001, 001005, 001004, 001002, 001006, 001000]
4	1	16	28.0	2.0	8	[001007, 001001, 001005, 001004, 001002, 001006, 001003, 001000]
4	1	16	29.0	1.0	6	[001007, 001001, 001005, 001004, 001003, 001000]
4	1	16	29.0	1.0	7	[001007, 001001, 001005, 001004, 001003, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001005, 001004, 001003, 001006, 001002, 001000]
4	1	16	33.0	2.0	5	[001007, 001001, 001005, 001006, 001000]
4	1	16	28.0	2.0	6	[001007, 001001, 001005, 001006, 001002, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001005, 001006, 001002, 001004, 001003, 001000]
4	1	16	33.0	2.0	6	[001007, 001001, 001005, 001006, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001005, 001006, 001003, 001004, 001002, 001000]
4	1	16	33.0	2.0	4	[001007, 001001, 001006, 001000]
4	1	16	28.0	2.0	5	[001007, 001001, 001006, 001002, 001000]
4	1	16	28.0	1.0	7	[001007, 001001, 001006, 001002, 001004, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001006, 001002, 001004, 001003, 001005, 001000]
4	1	16	28.0	2.0	7	[001007, 001001, 001006, 001002, 001004, 001005, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001006, 001002, 001004, 001005, 001003, 001000]
4	1	16	21.0	2.0	6	[001007, 001001, 001006, 001002, 001005, 001000]
4	1	16	21.0	1.0	7	[001007, 001001, 001006, 001002, 001005, 001003, 001000]
4	1	16	21.0	1.0	8	[001007, 001001, 001006, 001002, 001005, 001004, 001003, 001000]
4	1	16	33.0	2.0	5	[001007, 001001, 001006, 001003, 001000]
4	1	16	28.0	1.0	7	[001007, 001001, 001006, 001003, 001004, 001002, 001000]
4	1	16	21.0	1.0	8	[001007, 001001, 001006, 001003, 001004, 001002, 001005, 001000]
4	1	16	29.0	1.0	7	[001007, 001001, 001006, 001003, 001004, 001005, 001000]
4	1	16	21.0	1.0	8	[001007, 001001, 001006, 001003, 001004, 001005, 001002, 001000]
4	1	16	33.0	1.0	6	[001007, 001001, 001006, 001003, 001005, 001000]
4	1	16	21.0	1.0	7	[001007, 001001, 001006, 001003, 001005, 001002, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001006, 001003, 001005, 001004, 001002, 001000]
4	1	16	33.0	2.0	5	[001007, 001001, 001006, 001005, 001000]
4	1	16	21.0	2.0	6	[001007, 001001, 001006, 001005, 001002, 001000]
4	1	16	21.0	1.0	8	[001007, 001001, 001006, 001005, 001002, 001004, 001003, 001000]
4	1	16	33.0	1.0	6	[001007, 001001, 001006, 001005, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001001, 001006, 001005, 001003, 001004, 001002, 001000]
4	1	16	28.0	2.0	7	[001007, 001001, 001006, 001005, 001004, 001002, 001000]
4	1	16	29.0	1.0	7	[001007, 001001, 001006, 001005, 001004, 001003, 001000]
4	1	16	13.0	4.0	3	[001007, 001003, 001000]
4	1	16	13.0	3.0	5	[001007, 001003, 001001, 001002, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001001, 001002, 001004, 001005, 001000]
4	1	16	13.0	2.0	8	[001007, 001003, 001001, 001002, 001004, 001005, 001006, 001000]
4	1	16	13.0	2.0	6	[001007, 001003, 001001, 001002, 001005, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001001, 001002, 001005, 001006, 001000]
4	1	16	13.0	3.0	6	[001007, 001003, 001001, 001002, 001006, 001000]
4	1	16	13.0	3.0	7	[001007, 001003, 001001, 001002, 001006, 001005, 001000]
4	1	16	13.0	3.0	5	[001007, 001003, 001001, 001005, 001000]
4	1	16	13.0	2.0	6	[001007, 001003, 001001, 001005, 001002, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001001, 001005, 001002, 001006, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001001, 001005, 001004, 001002, 001000]
4	1	16	13.0	2.0	8	[001007, 001003, 001001, 001005, 001004, 001002, 001006, 001000]
4	1	16	13.0	3.0	6	[001007, 001003, 001001, 001005, 001006, 001000]
4	1	16	13.0	3.0	7	[001007, 001003, 001001, 001005, 001006, 001002, 001000]
4	1	16	13.0	3.0	5	[001007, 001003, 001001, 001006, 001000]
4	1	16	13.0	3.0	6	[001007, 001003, 001001, 001006, 001002, 001000]
4	1	16	13.0	2.0	8	[001007, 001003, 001001, 001006, 001002, 001004, 001005, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001001, 001006, 001002, 001005, 001000]
4	1	16	13.0	3.0	6	[001007, 001003, 001001, 001006, 001005, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001001, 001006, 001005, 001002, 001000]
4	1	16	13.0	2.0	8	[001007, 001003, 001001, 001006, 001005, 001004, 001002, 001000]
4	1	16	13.0	1.0	5	[001007, 001003, 001004, 001002, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001002, 001001, 001005, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001002, 001001, 001005, 001006, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001002, 001001, 001006, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001002, 001001, 001006, 001005, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001004, 001002, 001005, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001002, 001005, 001001, 001006, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001002, 001005, 001006, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001004, 001002, 001006, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001002, 001006, 001001, 001005, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001002, 001006, 001005, 001000]
4	1	16	13.0	1.0	5	[001007, 001003, 001004, 001005, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001005, 001001, 001002, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001005, 001001, 001002, 001006, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001005, 001001, 001006, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001005, 001001, 001006, 001002, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001004, 001005, 001002, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001005, 001002, 001001, 001006, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001005, 001002, 001006, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001004, 001005, 001006, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001004, 001005, 001006, 001001, 001002, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001004, 001005, 001006, 001002, 001000]
4	1	16	13.0	1.0	4	[001007, 001003, 001005, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001005, 001001, 001002, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001005, 001001, 001002, 001006, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001005, 001001, 001006, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001005, 001001, 001006, 001002, 001000]
4	1	16	13.0	1.0	5	[001007, 001003, 001005, 001002, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001005, 001002, 001001, 001006, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001005, 001002, 001006, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001005, 001004, 001002, 001000]
4	1	16	13.0	1.0	8	[001007, 001003, 001005, 001004, 001002, 001001, 001006, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001005, 001004, 001002, 001006, 001000]
4	1	16	13.0	1.0	5	[001007, 001003, 001005, 001006, 001000]
4	1	16	13.0	1.0	7	[001007, 001003, 001005, 001006, 001001, 001002, 001000]
4	1	16	13.0	1.0	6	[001007, 001003, 001005, 001006, 001002, 001000]
4	1	16	13.0	4.0	4	[001007, 001003, 001006, 001000]
4	1	16	13.0	3.0	6	[001007, 001003, 001006, 001001, 001002, 001000]
4	1	16	13.0	2.0	8	[001007, 001003, 001006, 001001, 001002, 001004, 001005, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001006, 001001, 001002, 001005, 001000]
4	1	16	13.0	3.0	6	[001007, 001003, 001006, 001001, 001005, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001006, 001001, 001005, 001002, 001000]
4	1	16	13.0	2.0	8	[001007, 001003, 001006, 001001, 001005, 001004, 001002, 001000]
4	1	16	13.0	4.0	5	[001007, 001003, 001006, 001002, 001000]
4	1	16	13.0	3.0	7	[001007, 001003, 001006, 001002, 001001, 001005, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001006, 001002, 001004, 001005, 001000]
4	1	16	13.0	2.0	6	[001007, 001003, 001006, 001002, 001005, 001000]
4	1	16	13.0	3.0	5	[001007, 001003, 001006, 001005, 001000]
4	1	16	13.0	3.0	7	[001007, 001003, 001006, 001005, 001001, 001002, 001000]
4	1	16	13.0	2.0	6	[001007, 001003, 001006, 001005, 001002, 001000]
4	1	16	13.0	2.0	7	[001007, 001003, 001006, 001005, 001004, 001002, 001000]
4	1	16	28.0	3.0	4	[001007, 001004, 001002, 001000]
4	1	16	28.0	3.0	6	[001007, 001004, 001002, 001001, 001003, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001002, 001001, 001003, 001005, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001002, 001001, 001003, 001005, 001006, 001000]
4	1	16	28.0	3.0	7	[001007, 001004, 001002, 001001, 001003, 001006, 001000]
4	1	16	28.0	3.0	8	[001007, 001004, 001002, 001001, 001003, 001006, 001005, 001000]
4	1	16	28.0	3.0	6	[001007, 001004, 001002, 001001, 001005, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001002, 001001, 001005, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001002, 001001, 001005, 001003, 001006, 001000]
4	1	16	28.0	3.0	7	[001007, 001004, 001002, 001001, 001005, 001006, 001000]
4	1	16	28.0	3.0	8	[001007, 001004, 001002, 001001, 001005, 001006, 001003, 001000]
4	1	16	28.0	3.0	6	[001007, 001004, 001002, 001001, 001006, 001000]
4	1	16	28.0	3.0	7	[001007, 001004, 001002, 001001, 001006, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001002, 001001, 001006, 001003, 001005, 001000]
4	1	16	28.0	3.0	7	[001007, 001004, 001002, 001001, 001006, 001005, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001002, 001001, 001006, 001005, 001003, 001000]
4	1	16	21.0	2.0	5	[001007, 001004, 001002, 001005, 001000]
4	1	16	21.0	2.0	7	[001007, 001004, 001002, 001005, 001001, 001003, 001000]
4	1	16	21.0	2.0	8	[001007, 001004, 001002, 001005, 001001, 001003, 001006, 001000]
4	1	16	21.0	2.0	7	[001007, 001004, 001002, 001005, 001001, 001006, 001000]
4	1	16	21.0	2.0	8	[001007, 001004, 001002, 001005, 001001, 001006, 001003, 001000]
4	1	16	21.0	1.0	6	[001007, 001004, 001002, 001005, 001003, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001002, 001005, 001003, 001001, 001006, 001000]
4	1	16	21.0	1.0	7	[001007, 001004, 001002, 001005, 001003, 001006, 001000]
4	1	16	21.0	2.0	6	[001007, 001004, 001002, 001005, 001006, 001000]
4	1	16	21.0	2.0	8	[001007, 001004, 001002, 001005, 001006, 001001, 001003, 001000]
4	1	16	21.0	2.0	7	[001007, 001004, 001002, 001005, 001006, 001003, 001000]
4	1	16	28.0	3.0	5	[001007, 001004, 001002, 001006, 001000]
4	1	16	28.0	3.0	7	[001007, 001004, 001002, 001006, 001001, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001002, 001006, 001001, 001003, 001005, 001000]
4	1	16	28.0	3.0	7	[001007, 001004, 001002, 001006, 001001, 001005, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001002, 001006, 001001, 001005, 001003, 001000]
4	1	16	28.0	3.0	6	[001007, 001004, 001002, 001006, 001003, 001000]
4	1	16	28.0	3.0	8	[001007, 001004, 001002, 001006, 001003, 001001, 001005, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001002, 001006, 001003, 001005, 001000]
4	1	16	28.0	3.0	6	[001007, 001004, 001002, 001006, 001005, 001000]
4	1	16	28.0	3.0	8	[001007, 001004, 001002, 001006, 001005, 001001, 001003, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001002, 001006, 001005, 001003, 001000]
4	1	16	29.0	1.0	4	[001007, 001004, 001003, 001000]
4	1	16	28.0	1.0	6	[001007, 001004, 001003, 001001, 001002, 001000]
4	1	16	21.0	1.0	7	[001007, 001004, 001003, 001001, 001002, 001005, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001003, 001001, 001002, 001005, 001006, 001000]
4	1	16	29.0	1.0	7	[001007, 001004, 001003, 001001, 001002, 001006, 001000]
4	1	16	29.0	1.0	8	[001007, 001004, 001003, 001001, 001002, 001006, 001005, 001000]
4	1	16	29.0	1.0	6	[001007, 001004, 001003, 001001, 001005, 001000]
4	1	16	21.0	1.0	7	[001007, 001004, 001003, 001001, 001005, 001002, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001003, 001001, 001005, 001002, 001006, 001000]
4	1	16	29.0	1.0	7	[001007, 001004, 001003, 001001, 001005, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001003, 001001, 001005, 001006, 001002, 001000]
4	1	16	29.0	1.0	6	[001007, 001004, 001003, 001001, 001006, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001003, 001001, 001006, 001002, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001003, 001001, 001006, 001002, 001005, 001000]
4	1	16	29.0	1.0	7	[001007, 001004, 001003, 001001, 001006, 001005, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001003, 001001, 001006, 001005, 001002, 001000]
4	1	16	29.0	1.0	5	[001007, 001004, 001003, 001005, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001003, 001005, 001001, 001002, 001000]
4	1	16	29.0	1.0	8	[001007, 001004, 001003, 001005, 001001, 001002, 001006, 001000]
4	1	16	29.0	1.0	7	[001007, 001004, 001003, 001005, 001001, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001003, 001005, 001001, 001006, 001002, 001000]
4	1	16	21.0	1.0	6	[001007, 001004, 001003, 001005, 001002, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001003, 001005, 001002, 001001, 001006, 001000]
4	1	16	21.0	1.0	7	[001007, 001004, 001003, 001005, 001002, 001006, 001000]
4	1	16	29.0	1.0	6	[001007, 001004, 001003, 001005, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001003, 001005, 001006, 001001, 001002, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001003, 001005, 001006, 001002, 001000]
4	1	16	29.0	1.0	5	[001007, 001004, 001003, 001006, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001003, 001006, 001001, 001002, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001003, 001006, 001001, 001002, 001005, 001000]
4	1	16	29.0	1.0	7	[001007, 001004, 001003, 001006, 001001, 001005, 001000]
4	1	16	21.0	1.0	8	[001007, 001004, 001003, 001006, 001001, 001005, 001002, 001000]
4	1	16	28.0	1.0	6	[001007, 001004, 001003, 001006, 001002, 001000]
4	1	16	29.0	1.0	8	[001007, 001004, 001003, 001006, 001002, 001001, 001005, 001000]
4	1	16	21.0	1.0	7	[001007, 001004, 001003, 001006, 001002, 001005, 001000]
4	1	16	29.0	1.0	6	[001007, 001004, 001003, 001006, 001005, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001003, 001006, 001005, 001001, 001002, 001000]
4	1	16	21.0	1.0	7	[001007, 001004, 001003, 001006, 001005, 001002, 001000]
4	1	16	37.0	2.0	4	[001007, 001004, 001005, 001000]
4	1	16	28.0	2.0	6	[001007, 001004, 001005, 001001, 001002, 001000]
4	1	16	37.0	2.0	7	[001007, 001004, 001005, 001001, 001002, 001006, 001000]
4	1	16	34.0	2.0	8	[001007, 001004, 001005, 001001, 001002, 001006, 001003, 001000]
4	1	16	37.0	2.0	6	[001007, 001004, 001005, 001001, 001003, 001000]
4	1	16	34.0	2.0	7	[001007, 001004, 001005, 001001, 001003, 001006, 001000]
4	1	16	28.0	2.0	8	[001007, 001004, 001005, 001001, 001003, 001006, 001002, 001000]
4	1	16	37.0	2.0	6	[001007, 001004, 001005, 001001, 001006, 001000]
4	1	16	28.0	2.0	7	[001007, 001004, 001005, 001001, 001006, 001002, 001000]
4	1	16	34.0	2.0	7	[001007, 001004, 001005, 001001, 001006, 001003, 001000]
4	1	16	21.0	2.0	5	[001007, 001004, 001005, 001002, 001000]
4	1	16	21.0	2.0	7	[001007, 001004, 001005, 001002, 001001, 001003, 001000]
4	1	16	21.0	2.0	8	[001007, 001004, 001005, 001002, 001001, 001003, 001006, 001000]
4	1	16	21.0	2.0	7	[001007, 001004, 001005, 001002, 001001, 001006, 001000]
4	1	16	21.0	2.0	8	[001007, 001004, 001005, 001002, 001001, 001006, 001003, 001000]
4	1	16	21.0	2.0	6	[001007, 001004, 001005, 001002, 001006, 001000]
4	1	16	21.0	2.0	8	[001007, 001004, 001005, 001002, 001006, 001001, 001003, 001000]
4	1	16	21.0	2.0	7	[001007, 001004, 001005, 001002, 001006, 001003, 001000]
4	1	16	37.0	1.0	5	[001007, 001004, 001005, 001003, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001005, 001003, 001001, 001002, 001000]
4	1	16	37.0	1.0	8	[001007, 001004, 001005, 001003, 001001, 001002, 001006, 001000]
4	1	16	37.0	1.0	7	[001007, 001004, 001005, 001003, 001001, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001005, 001003, 001001, 001006, 001002, 001000]
4	1	16	34.0	1.0	6	[001007, 001004, 001005, 001003, 001006, 001000]
4	1	16	28.0	1.0	8	[001007, 001004, 001005, 001003, 001006, 001001, 001002, 001000]
4	1	16	28.0	1.0	7	[001007, 001004, 001005, 001003, 001006, 001002, 001000]
4	1	16	37.0	2.0	5	[001007, 001004, 001005, 001006, 001000]
4	1	16	28.0	2.0	7	[001007, 001004, 001005, 001006, 001001, 001002, 001000]
4	1	16	37.0	2.0	7	[001007, 001004, 001005, 001006, 001001, 001003, 001000]
4	1	16	28.0	2.0	6	[001007, 001004, 001005, 001006, 001002, 001000]
4	1	16	37.0	2.0	8	[001007, 001004, 001005, 001006, 001002, 001001, 001003, 001000]
4	1	16	34.0	2.0	6	[001007, 001004, 001005, 001006, 001003, 001000]
4	1	16	28.0	2.0	8	[001007, 001004, 001005, 001006, 001003, 001001, 001002, 001000]
4	1	16	79.0	2.0	3	[001007, 001005, 001000]
4	1	16	28.0	2.0	5	[001007, 001005, 001001, 001002, 001000]
4	1	16	28.0	1.0	7	[001007, 001005, 001001, 001002, 001004, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001005, 001001, 001002, 001004, 001003, 001006, 001000]
4	1	16	43.0	2.0	6	[001007, 001005, 001001, 001002, 001006, 001000]
4	1	16	34.0	2.0	7	[001007, 001005, 001001, 001002, 001006, 001003, 001000]
4	1	16	43.0	2.0	5	[001007, 001005, 001001, 001003, 001000]
4	1	16	28.0	1.0	7	[001007, 001005, 001001, 001003, 001004, 001002, 001000]
4	1	16	28.0	1.0	8	[001007, 001005, 001001, 001003, 001004, 001002, 001006, 001000]
4	1	16	34.0	2.0	6	[001007, 001005, 001001, 001003, 001006, 001000]
4	1	16	28.0	2.0	7	[001007, 001005, 001001, 001003, 001006, 001002, 001000]
4	1	16	43.0	2.0	5	[001007, 001005, 001001, 001006, 001000]
4	1	16	28.0	2.0	6	[001007, 001005, 001001, 001006, 001002, 001000]
4	1	16	28.0	1.0	8	[001007, 001005, 001001, 001006, 001002, 001004, 001003, 001000]
4	1	16	34.0	2.0	6	[001007, 001005, 001001, 001006, 001003, 001000]
4	1	16	28.0	1.0	8	[001007, 001005, 001001, 001006, 001003, 001004, 001002, 001000]
4	1	16	21.0	2.0	4	[001007, 001005, 001002, 001000]
4	1	16	21.0	2.0	6	[001007, 001005, 001002, 001001, 001003, 001000]
4	1	16	21.0	2.0	7	[001007, 001005, 001002, 001001, 001003, 001006, 001000]
4	1	16	21.0	2.0	6	[001007, 001005, 001002, 001001, 001006, 001000]
4	1	16	21.0	2.0	7	[001007, 001005, 001002, 001001, 001006, 001003, 001000]
4	1	16	21.0	1.0	6	[001007, 001005, 001002, 001004, 001003, 001000]
4	1	16	21.0	1.0	8	[001007, 001005, 001002, 001004, 001003, 001001, 001006, 001000]
4	1	16	21.0	1.0	7	[001007, 001005, 001002, 001004, 001003, 001006, 001000]
4	1	16	21.0	2.0	5	[001007, 001005, 001002, 001006, 001000]
4	1	16	21.0	2.0	7	[001007, 001005, 001002, 001006, 001001, 001003, 001000]
4	1	16	21.0	2.0	6	[001007, 001005, 001002, 001006, 001003, 001000]
4	1	16	68.0	1.0	4	[001007, 001005, 001003, 001000]
4	1	16	28.0	1.0	6	[001007, 001005, 001003, 001001, 001002, 001000]
