PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
4	3	18	7.0	1.0	4	[003003, 003002, 003000, 003004]
4	3	18	7.0	1.0	5	[003003, 003002, 003001, 003000, 003004]
4	3	18	7.0	1.0	4	[003003, 003002, 003001, 003004]
4	3	18	7.0	1.0	3	[003003, 003002, 003004]
4	3	18	55.0	1.0	2	[003003, 003004]
4	3	21	11.0	1.0	4	[003003, 003000, 003001, 003002]
4	3	21	11.0	1.0	5	[003003, 003000, 003001, 003004, 003002]
4	3	21	24.0	1.0	3	[003003, 003000, 003002]
4	3	21	11.0	1.0	5	[003003, 003000, 003004, 003001, 003002]
4	3	21	11.0	1.0	4	[003003, 003000, 003004, 003002]
4	3	21	7.0	1.0	2	[003003, 003002]
4	3	21	11.0	1.0	5	[003003, 003004, 003000, 003001, 003002]
4	3	21	11.0	1.0	4	[003003, 003004, 003000, 003002]
4	3	21	11.0	1.0	5	[003003, 003004, 003001, 003000, 003002]
4	3	21	26.0	1.0	4	[003003, 003004, 003001, 003002]
4	3	21	46.0	1.0	3	[003003, 003004, 003002]
5	3	10	11.0	5.0	2	[003000, 003001]
5	3	10	24.0	1.0	3	[003000, 003002, 003001]
5	3	10	7.0	1.0	5	[003000, 003002, 003003, 003004, 003001]
5	3	10	24.0	4.0	4	[003000, 003002, 003004, 003001]
5	3	10	7.0	1.0	4	[003000, 003003, 003002, 003001]
5	3	10	7.0	1.0	5	[003000, 003003, 003002, 003004, 003001]
5	3	10	55.0	1.0	4	[003000, 003003, 003004, 003001]
5	3	10	26.0	1.0	5	[003000, 003003, 003004, 003002, 003001]
5	3	10	11.0	4.0	3	[003000, 003004, 003001]
5	3	10	11.0	1.0	4	[003000, 003004, 003002, 003001]
5	3	10	7.0	1.0	5	[003000, 003004, 003003, 003002, 003001]
5	3	18	7.0	1.0	5	[003000, 003001, 003002, 003003, 003004]
5	3	18	11.0	1.0	4	[003000, 003001, 003002, 003004]
5	3	18	11.0	4.0	3	[003000, 003001, 003004]
5	3	18	24.0	1.0	4	[003000, 003002, 003001, 003004]
5	3	18	7.0	1.0	4	[003000, 003002, 003003, 003004]
5	3	18	24.0	4.0	3	[003000, 003002, 003004]
5	3	18	7.0	1.0	5	[003000, 003003, 003002, 003001, 003004]
5	3	18	7.0	1.0	4	[003000, 003003, 003002, 003004]
5	3	18	55.0	1.0	3	[003000, 003003, 003004]
5	3	18	11.0	4.0	2	[003000, 003004]
5	3	21	11.0	1.0	3	[003000, 003001, 003002]
5	3	21	11.0	4.0	4	[003000, 003001, 003004, 003002]
5	3	21	7.0	1.0	5	[003000, 003001, 003004, 003003, 003002]
5	3	21	24.0	4.0	2	[003000, 003002]
5	3	21	7.0	1.0	3	[003000, 003003, 003002]
5	3	21	26.0	1.0	5	[003000, 003003, 003004, 003001, 003002]
5	3	21	46.0	1.0	4	[003000, 003003, 003004, 003002]
5	3	21	11.0	1.0	4	[003000, 003004, 003001, 003002]
5	3	21	11.0	4.0	3	[003000, 003004, 003002]
5	3	21	7.0	1.0	4	[003000, 003004, 003003, 003002]
10	3	18	7.0	1.0	5	[003001, 003000, 003002, 003003, 003004]
10	3	18	11.0	4.0	4	[003001, 003000, 003002, 003004]
10	3	18	7.0	1.0	5	[003001, 003000, 003003, 003002, 003004]
10	3	18	11.0	1.0	4	[003001, 003000, 003003, 003004]
10	3	18	11.0	4.0	3	[003001, 003000, 003004]
10	3	18	24.0	1.0	5	[003001, 003002, 003000, 003003, 003004]
10	3	18	11.0	1.0	4	[003001, 003002, 003000, 003004]
10	3	18	7.0	1.0	5	[003001, 003002, 003003, 003000, 003004]
10	3	18	7.0	1.0	4	[003001, 003002, 003003, 003004]
10	3	18	26.0	1.0	3	[003001, 003002, 003004]
10	3	18	79.0	4.0	2	[003001, 003004]
10	3	21	11.0	4.0	3	[003001, 003000, 003002]
10	3	21	7.0	1.0	4	[003001, 003000, 003003, 003002]
10	3	21	11.0	1.0	5	[003001, 003000, 003003, 003004, 003002]
10	3	21	11.0	4.0	4	[003001, 003000, 003004, 003002]
10	3	21	7.0	1.0	5	[003001, 003000, 003004, 003003, 003002]
10	3	21	26.0	1.0	2	[003001, 003002]
10	3	21	11.0	4.0	4	[003001, 003004, 003000, 003002]
10	3	21	7.0	1.0	5	[003001, 003004, 003000, 003003, 003002]
10	3	21	46.0	4.0	3	[003001, 003004, 003002]
10	3	21	24.0	1.0	5	[003001, 003004, 003003, 003000, 003002]
10	3	21	7.0	1.0	4	[003001, 003004, 003003, 003002]
18	3	21	11.0	1.0	4	[003004, 003000, 003001, 003002]
18	3	21	11.0	4.0	3	[003004, 003000, 003002]
18	3	21	7.0	1.0	4	[003004, 003000, 003003, 003002]
18	3	21	11.0	4.0	4	[003004, 003001, 003000, 003002]
18	3	21	7.0	1.0	5	[003004, 003001, 003000, 003003, 003002]
18	3	21	26.0	1.0	3	[003004, 003001, 003002]
18	3	21	46.0	5.0	2	[003004, 003002]
18	3	21	11.0	1.0	5	[003004, 003003, 003000, 003001, 003002]
18	3	21	24.0	1.0	4	[003004, 003003, 003000, 003002]
18	3	21	7.0	1.0	3	[003004, 003003, 003002]
1	4	3	6.0	1.0	3	[004003, 004001, 004000]
1	4	3	63.0	1.0	4	[004003, 004001, 004004, 004000]
1	4	3	6.0	2.0	4	[004003, 004002, 004001, 004000]
1	4	3	54.0	1.0	5	[004003, 004002, 004001, 004004, 004000]
1	4	3	93.0	1.0	3	[004003, 004004, 004000]
1	4	3	6.0	1.0	4	[004003, 004004, 004001, 004000]
0	5	3	54.0	1.0	2	[005001, 005000]
0	5	3	52.0	1.0	3	[005001, 005002, 005000]
0	5	3	22.0	1.0	3	[005001, 005003, 005000]
0	5	3	6.0	1.0	4	[005001, 005004, 005003, 005000]
0	5	22	6.0	1.0	4	[005001, 005000, 005003, 005004]
0	5	22	6.0	1.0	5	[005001, 005002, 005000, 005003, 005004]
0	5	22	6.0	1.0	3	[005001, 005003, 005004]
0	5	22	53.0	1.0	2	[005001, 005004]
3	5	22	6.0	1.0	4	[005000, 005001, 005003, 005004]
3	5	22	53.0	1.0	3	[005000, 005001, 005004]
3	5	22	6.0	1.0	5	[005000, 005002, 005001, 005003, 005004]
3	5	22	52.0	1.0	4	[005000, 005002, 005001, 005004]
3	5	22	22.0	1.0	4	[005000, 005003, 005001, 005004]
3	5	22	6.0	4.0	3	[005000, 005003, 005004]
7	6	13	38.0	1.0	5	[006003, 006001, 006000, 006002, 006004]
7	6	13	38.0	1.0	4	[006003, 006001, 006002, 006004]
7	6	13	25.0	1.0	2	[006003, 006004]
6	7	18	5.0	4.0	3	[007003, 007001, 007000]
6	7	18	5.0	1.0	4	[007003, 007001, 007002, 007000]
6	7	18	42.0	1.0	3	[007003, 007002, 007000]
6	7	18	42.0	1.0	4	[007003, 007002, 007001, 007000]
6	7	18	71.0	4.0	4	[007003, 007004, 007002, 007000]
6	7	18	57.0	1.0	5	[007003, 007004, 007002, 007001, 007000]
16	8	22	9.0	1.0	4	[008004, 008001, 008000, 008003]
16	8	22	10.0	3.0	4	[008004, 008001, 008002, 008003]
16	8	22	9.0	1.0	5	[008004, 008002, 008001, 008000, 008003]
16	8	22	10.0	1.0	3	[008004, 008002, 008003]
17	9	18	14.0	4.0	3	[009002, 009001, 009003]
17	9	18	22.0	1.0	5	[009002, 009001, 009004, 009000, 009003]
17	9	18	54.0	2.0	4	[009002, 009001, 009004, 009003]
17	9	18	53.0	2.0	2	[009002, 009003]
3	10	15	22.0	2.0	5	[010003, 010000, 010002, 010001, 010004]
3	10	15	22.0	2.0	4	[010003, 010000, 010002, 010004]
3	10	15	30.0	2.0	4	[010003, 010001, 010002, 010004]
3	10	15	86.0	4.0	3	[010003, 010001, 010004]
3	10	15	79.0	3.0	2	[010003, 010004]
3	10	16	22.0	2.0	4	[010003, 010000, 010002, 010001]
3	10	16	22.0	2.0	5	[010003, 010000, 010002, 010004, 010001]
3	10	16	97.0	5.0	2	[010003, 010001]
3	10	16	79.0	3.0	3	[010003, 010004, 010001]
3	10	16	30.0	2.0	4	[010003, 010004, 010002, 010001]
15	10	16	86.0	4.0	2	[010004, 010001]
15	10	16	22.0	2.0	5	[010004, 010002, 010000, 010003, 010001]
15	10	16	30.0	2.0	3	[010004, 010002, 010001]
15	10	16	22.0	2.0	5	[010004, 010003, 010000, 010002, 010001]
15	10	16	79.0	3.0	3	[010004, 010003, 010001]
18	11	20	78.0	2.0	3	[011002, 011000, 011003]
18	11	20	19.0	1.0	5	[011002, 011000, 011004, 011001, 011003]
18	11	20	19.0	1.0	4	[011002, 011004, 011000, 011003]
18	11	20	66.0	1.0	4	[011002, 011004, 011001, 011003]
18	11	23	78.0	2.0	2	[011002, 011000]
18	11	23	19.0	1.0	3	[011002, 011004, 011000]
18	11	23	66.0	1.0	5	[011002, 011004, 011001, 011003, 011000]
20	11	23	93.0	2.0	2	[011003, 011000]
20	11	23	19.0	1.0	4	[011003, 011001, 011004, 011000]
20	11	23	66.0	1.0	5	[011003, 011001, 011004, 011002, 011000]
15	12	19	21.0	2.0	5	[012002, 012000, 012003, 012001, 012004]
15	12	19	31.0	1.0	4	[012002, 012000, 012003, 012004]
15	12	19	31.0	3.0	3	[012002, 012000, 012004]
15	12	19	21.0	2.0	5	[012002, 012001, 012003, 012000, 012004]
15	12	19	21.0	1.0	4	[012002, 012001, 012003, 012004]
15	12	19	33.0	2.0	3	[012002, 012001, 012004]
15	12	19	17.0	2.0	4	[012002, 012003, 012000, 012004]
15	12	19	17.0	2.0	4	[012002, 012003, 012001, 012004]
15	12	19	17.0	1.0	3	[012002, 012003, 012004]
15	12	19	50.0	1.0	2	[012002, 012004]
15	12	21	31.0	2.0	3	[012002, 012000, 012003]
15	12	21	21.0	2.0	5	[012002, 012000, 012004, 012001, 012003]
15	12	21	31.0	1.0	4	[012002, 012000, 012004, 012003]
15	12	21	21.0	4.0	3	[012002, 012001, 012003]
15	12	21	32.0	2.0	5	[012002, 012001, 012004, 012000, 012003]
15	12	21	33.0	1.0	4	[012002, 012001, 012004, 012003]
15	12	21	17.0	5.0	2	[012002, 012003]
15	12	21	32.0	1.0	4	[012002, 012004, 012000, 012003]
15	12	21	21.0	1.0	4	[012002, 012004, 012001, 012003]
15	12	21	50.0	1.0	3	[012002, 012004, 012003]
15	12	23	21.0	2.0	4	[012002, 012000, 012003, 012001]
15	12	23	31.0	1.0	5	[012002, 012000, 012003, 012004, 012001]
15	12	23	31.0	2.0	4	[012002, 012000, 012004, 012001]
15	12	23	21.0	1.0	5	[012002, 012000, 012004, 012003, 012001]
15	12	23	67.0	4.0	2	[012002, 012001]
15	12	23	17.0	2.0	5	[012002, 012003, 012000, 012004, 012001]
15	12	23	17.0	5.0	3	[012002, 012003, 012001]
15	12	23	17.0	1.0	4	[012002, 012003, 012004, 012001]
15	12	23	21.0	1.0	5	[012002, 012004, 012000, 012003, 012001]
15	12	23	33.0	1.0	3	[012002, 012004, 012001]
15	12	23	21.0	1.0	4	[012002, 012004, 012003, 012001]
19	12	21	21.0	3.0	5	[012004, 012000, 012002, 012001, 012003]
19	12	21	17.0	3.0	4	[012004, 012000, 012002, 012003]
19	12	21	32.0	2.0	3	[012004, 012000, 012003]
19	12	21	31.0	2.0	5	[012004, 012001, 012002, 012000, 012003]
19	12	21	17.0	2.0	4	[012004, 012001, 012002, 012003]
19	12	21	21.0	2.0	3	[012004, 012001, 012003]
19	12	21	31.0	1.0	4	[012004, 012002, 012000, 012003]
19	12	21	21.0	1.0	4	[012004, 012002, 012001, 012003]
19	12	21	17.0	1.0	3	[012004, 012002, 012003]
19	12	21	78.0	1.0	2	[012004, 012003]
19	12	23	31.0	3.0	4	[012004, 012000, 012002, 012001]
19	12	23	17.0	3.0	5	[012004, 012000, 012002, 012003, 012001]
19	12	23	21.0	2.0	4	[012004, 012000, 012003, 012001]
19	12	23	17.0	2.0	5	[012004, 012000, 012003, 012002, 012001]
19	12	23	33.0	2.0	2	[012004, 012001]
19	12	23	21.0	1.0	5	[012004, 012002, 012000, 012003, 012001]
19	12	23	50.0	1.0	3	[012004, 012002, 012001]
19	12	23	17.0	1.0	4	[012004, 012002, 012003, 012001]
19	12	23	31.0	1.0	5	[012004, 012003, 012000, 012002, 012001]
19	12	23	21.0	1.0	3	[012004, 012003, 012001]
19	12	23	17.0	1.0	4	[012004, 012003, 012002, 012001]
21	12	23	31.0	2.0	4	[012003, 012000, 012002, 012001]
21	12	23	31.0	1.0	5	[012003, 012000, 012002, 012004, 012001]
21	12	23	32.0	2.0	4	[012003, 012000, 012004, 012001]
21	12	23	32.0	1.0	5	[012003, 012000, 012004, 012002, 012001]
21	12	23	21.0	5.0	2	[012003, 012001]
21	12	23	17.0	2.0	5	[012003, 012002, 012000, 012004, 012001]
21	12	23	17.0	4.0	3	[012003, 012002, 012001]
21	12	23	17.0	1.0	4	[012003, 012002, 012004, 012001]
21	12	23	31.0	1.0	5	[012003, 012004, 012000, 012002, 012001]
21	12	23	33.0	1.0	3	[012003, 012004, 012001]
21	12	23	50.0	1.0	4	[012003, 012004, 012002, 012001]
6	13	20	76.0	5.0	2	[013002, 013000]
6	13	20	29.0	1.0	3	[013002, 013003, 013000]
16	14	19	19.0	2.0	4	[014003, 014000, 014001, 014002]
16	14	19	18.0	2.0	4	[014003, 014000, 014004, 014002]
16	14	19	18.0	2.0	5	[014003, 014004, 014000, 014001, 014002]
16	14	19	35.0	3.0	3	[014003, 014004, 014002]
16	14	22	19.0	2.0	5	[014003, 014000, 014001, 014002, 014004]
16	14	22	18.0	2.0	3	[014003, 014000, 014004]
16	14	22	35.0	5.0	2	[014003, 014004]
19	14	22	19.0	2.0	5	[014002, 014001, 014000, 014003, 014004]
19	14	22	18.0	2.0	4	[014002, 014001, 014000, 014004]
19	14	22	83.0	3.0	2	[014002, 014004]
2	15	10	93.0	3.0	2	[015000, 015001]
2	15	10	47.0	1.0	4	[015000, 015004, 015002, 015001]
2	15	10	47.0	1.0	5	[015000, 015004, 015002, 015003, 015001]
2	15	10	47.0	1.0	4	[015000, 015004, 015003, 015001]
2	15	10	47.0	2.0	5	[015000, 015004, 015003, 015002, 015001]
2	15	12	93.0	2.0	3	[015000, 015001, 015002]
2	15	12	60.0	1.0	4	[015000, 015001, 015003, 015002]
2	15	12	60.0	1.0	5	[015000, 015001, 015003, 015004, 015002]
2	15	12	47.0	1.0	3	[015000, 015004, 015002]
2	15	12	47.0	1.0	5	[015000, 015004, 015003, 015001, 015002]
2	15	12	47.0	2.0	4	[015000, 015004, 015003, 015002]
10	15	12	47.0	1.0	4	[015001, 015000, 015004, 015002]
10	15	12	47.0	2.0	5	[015001, 015000, 015004, 015003, 015002]
10	15	12	95.0	2.0	2	[015001, 015002]
10	15	12	60.0	1.0	3	[015001, 015003, 015002]
10	15	12	60.0	1.0	4	[015001, 015003, 015004, 015002]
1	16	8	28.0	1.0	5	[016002, 016000, 016001, 016003, 016004]
1	16	8	20.0	1.0	4	[016002, 016000, 016001, 016004]
1	16	8	20.0	1.0	5	[016002, 016000, 016003, 016001, 016004]
1	16	8	28.0	1.0	4	[016002, 016000, 016003, 016004]
1	16	8	14.0	1.0	3	[016002, 016000, 016004]
1	16	8	28.0	3.0	5	[016002, 016001, 016000, 016003, 016004]
1	16	8	14.0	1.0	4	[016002, 016001, 016000, 016004]
1	16	8	14.0	1.0	5	[016002, 016001, 016003, 016000, 016004]
1	16	8	28.0	1.0	4	[016002, 016001, 016003, 016004]
1	16	8	20.0	5.0	3	[016002, 016001, 016004]
1	16	8	20.0	3.0	5	[016002, 016003, 016000, 016001, 016004]
1	16	8	14.0	1.0	4	[016002, 016003, 016000, 016004]
1	16	8	14.0	1.0	5	[016002, 016003, 016001, 016000, 016004]
1	16	8	20.0	1.0	4	[016002, 016003, 016001, 016004]
1	16	8	28.0	3.0	3	[016002, 016003, 016004]
1	16	8	45.0	5.0	2	[016002, 016004]
1	16	10	87.0	1.0	2	[016002, 016000]
1	16	10	57.0	5.0	3	[016002, 016001, 016000]
1	16	10	40.0	1.0	4	[016002, 016001, 016003, 016000]
1	16	10	14.0	1.0	5	[016002, 016001, 016003, 016004, 016000]
1	16	10	14.0	1.0	4	[016002, 016001, 016004, 016000]
1	16	10	20.0	3.0	5	[016002, 016001, 016004, 016003, 016000]
1	16	10	80.0	3.0	3	[016002, 016003, 016000]
1	16	10	40.0	1.0	4	[016002, 016003, 016001, 016000]
1	16	10	14.0	1.0	5	[016002, 016003, 016001, 016004, 016000]
1	16	10	14.0	1.0	4	[016002, 016003, 016004, 016000]
1	16	10	20.0	3.0	5	[016002, 016003, 016004, 016001, 016000]
1	16	10	14.0	1.0	3	[016002, 016004, 016000]
1	16	10	20.0	5.0	4	[016002, 016004, 016001, 016000]
1	16	10	20.0	1.0	5	[016002, 016004, 016001, 016003, 016000]
1	16	10	28.0	3.0	4	[016002, 016004, 016003, 016000]
1	16	10	28.0	1.0	5	[016002, 016004, 016003, 016001, 016000]
1	16	14	40.0	1.0	4	[016002, 016000, 016001, 016003]
1	16	14	20.0	1.0	5	[016002, 016000, 016001, 016004, 016003]
1	16	14	80.0	1.0	3	[016002, 016000, 016003]
1	16	14	14.0	1.0	5	[016002, 016000, 016004, 016001, 016003]
1	16	14	14.0	1.0	4	[016002, 016000, 016004, 016003]
1	16	14	57.0	5.0	4	[016002, 016001, 016000, 016003]
1	16	14	14.0	1.0	5	[016002, 016001, 016000, 016004, 016003]
1	16	14	40.0	1.0	3	[016002, 016001, 016003]
1	16	14	14.0	1.0	5	[016002, 016001, 016004, 016000, 016003]
1	16	14	20.0	3.0	4	[016002, 016001, 016004, 016003]
1	16	14	84.0	3.0	2	[016002, 016003]
1	16	14	14.0	1.0	5	[016002, 016004, 016000, 016001, 016003]
1	16	14	14.0	1.0	4	[016002, 016004, 016000, 016003]
1	16	14	20.0	5.0	5	[016002, 016004, 016001, 016000, 016003]
1	16	14	20.0	1.0	4	[016002, 016004, 016001, 016003]
1	16	14	28.0	3.0	3	[016002, 016004, 016003]
8	16	10	14.0	1.0	2	[016004, 016000]
8	16	10	20.0	5.0	3	[016004, 016001, 016000]
8	16	10	20.0	1.0	4	[016004, 016001, 016002, 016000]
8	16	10	20.0	3.0	5	[016004, 016001, 016002, 016003, 016000]
8	16	10	20.0	1.0	4	[016004, 016001, 016003, 016000]
8	16	10	20.0	1.0	5	[016004, 016001, 016003, 016002, 016000]
8	16	10	45.0	1.0	3	[016004, 016002, 016000]
8	16	10	45.0	5.0	4	[016004, 016002, 016001, 016000]
8	16	10	40.0	1.0	5	[016004, 016002, 016001, 016003, 016000]
8	16	10	45.0	3.0	4	[016004, 016002, 016003, 016000]
8	16	10	40.0	1.0	5	[016004, 016002, 016003, 016001, 016000]
8	16	10	28.0	3.0	3	[016004, 016003, 016000]
8	16	10	28.0	1.0	4	[016004, 016003, 016001, 016000]
8	16	10	28.0	1.0	5	[016004, 016003, 016001, 016002, 016000]
8	16	10	28.0	1.0	4	[016004, 016003, 016002, 016000]
8	16	10	28.0	3.0	5	[016004, 016003, 016002, 016001, 016000]
8	16	14	14.0	1.0	5	[016004, 016000, 016001, 016002, 016003]
8	16	14	14.0	1.0	4	[016004, 016000, 016001, 016003]
8	16	14	14.0	1.0	5	[016004, 016000, 016002, 016001, 016003]
8	16	14	14.0	1.0	4	[016004, 016000, 016002, 016003]
8	16	14	14.0	1.0	3	[016004, 016000, 016003]
8	16	14	20.0	1.0	5	[016004, 016001, 016000, 016002, 016003]
8	16	14	20.0	5.0	4	[016004, 016001, 016000, 016003]
8	16	14	20.0	1.0	5	[016004, 016001, 016002, 016000, 016003]
8	16	14	20.0	3.0	4	[016004, 016001, 016002, 016003]
8	16	14	20.0	1.0	3	[016004, 016001, 016003]
8	16	14	40.0	1.0	5	[016004, 016002, 016000, 016001, 016003]
8	16	14	45.0	1.0	4	[016004, 016002, 016000, 016003]
8	16	14	45.0	5.0	5	[016004, 016002, 016001, 016000, 016003]
8	16	14	40.0	1.0	4	[016004, 016002, 016001, 016003]
8	16	14	45.0	3.0	3	[016004, 016002, 016003]
8	16	14	28.0	3.0	2	[016004, 016003]
10	16	14	57.0	3.0	4	[016000, 016001, 016002, 016003]
10	16	14	28.0	3.0	5	[016000, 016001, 016002, 016004, 016003]
10	16	14	40.0	1.0	3	[016000, 016001, 016003]
10	16	14	20.0	3.0	5	[016000, 016001, 016004, 016002, 016003]
10	16	14	20.0	3.0	4	[016000, 016001, 016004, 016003]
10	16	14	40.0	1.0	4	[016000, 016002, 016001, 016003]
10	16	14	20.0	1.0	5	[016000, 016002, 016001, 016004, 016003]
10	16	14	84.0	1.0	3	[016000, 016002, 016003]
10	16	14	20.0	1.0	5	[016000, 016002, 016004, 016001, 016003]
10	16	14	28.0	1.0	4	[016000, 016002, 016004, 016003]
10	16	14	80.0	5.0	2	[016000, 016003]
10	16	14	14.0	1.0	5	[016000, 016004, 016001, 016002, 016003]
10	16	14	14.0	1.0	4	[016000, 016004, 016001, 016003]
10	16	14	14.0	1.0	5	[016000, 016004, 016002, 016001, 016003]
10	16	14	14.0	1.0	4	[016000, 016004, 016002, 016003]
10	16	14	14.0	1.0	3	[016000, 016004, 016003]
2	17	9	11.0	2.0	2	[017002, 017001]
2	17	9	21.0	1.0	5	[017002, 017004, 017000, 017003, 017001]
2	17	9	44.0	3.0	3	[017002, 017004, 017001]
2	17	9	44.0	3.0	4	[017002, 017004, 017003, 017001]
3	18	7	35.0	1.0	5	[018003, 018000, 018001, 018004, 018002]
3	18	7	33.0	1.0	3	[018003, 018000, 018002]
3	18	7	35.0	1.0	4	[018003, 018000, 018004, 018002]
3	18	7	33.0	3.0	4	[018003, 018004, 018000, 018002]
3	18	7	33.0	3.0	5	[018003, 018004, 018001, 018000, 018002]
3	18	7	40.0	1.0	3	[018003, 018004, 018002]
3	18	9	35.0	1.0	2	[018003, 018000]
3	18	9	40.0	3.0	3	[018003, 018004, 018000]
3	18	9	40.0	3.0	4	[018003, 018004, 018001, 018000]
3	18	9	33.0	1.0	4	[018003, 018004, 018002, 018000]
3	18	11	35.0	1.0	4	[018003, 018000, 018001, 018004]
3	18	11	33.0	1.0	4	[018003, 018000, 018002, 018004]
3	18	11	35.0	1.0	3	[018003, 018000, 018004]
3	18	11	40.0	3.0	2	[018003, 018004]
7	18	9	33.0	4.0	2	[018002, 018000]
7	18	9	45.0	1.0	3	[018002, 018004, 018000]
7	18	9	43.0	1.0	4	[018002, 018004, 018001, 018000]
7	18	9	35.0	1.0	4	[018002, 018004, 018003, 018000]
7	18	11	33.0	3.0	4	[018002, 018000, 018001, 018004]
7	18	11	33.0	1.0	4	[018002, 018000, 018003, 018004]
7	18	11	33.0	3.0	3	[018002, 018000, 018004]
7	18	11	49.0	1.0	2	[018002, 018004]
9	18	11	43.0	3.0	3	[018000, 018001, 018004]
9	18	11	33.0	1.0	3	[018000, 018002, 018004]
9	18	11	35.0	1.0	3	[018000, 018003, 018004]
9	18	11	45.0	3.0	2	[018000, 018004]
12	19	14	34.0	2.0	3	[019000, 019001, 019003]
12	19	14	5.0	2.0	5	[019000, 019001, 019004, 019002, 019003]
12	19	14	34.0	2.0	4	[019000, 019001, 019004, 019003]
12	19	14	8.0	4.0	2	[019000, 019003]
0	20	11	90.0	2.0	2	[020003, 020000]
0	20	11	9.0	2.0	4	[020003, 020001, 020002, 020000]
0	20	11	20.0	5.0	3	[020003, 020002, 020000]
0	20	11	30.0	5.0	3	[020003, 020004, 020000]
0	20	13	83.0	2.0	3	[020003, 020000, 020002]
0	20	13	9.0	2.0	3	[020003, 020001, 020002]
0	20	13	20.0	5.0	2	[020003, 020002]
0	20	13	30.0	5.0	4	[020003, 020004, 020000, 020002]
11	20	13	83.0	5.0	2	[020000, 020002]
11	20	13	9.0	2.0	4	[020000, 020003, 020001, 020002]
11	20	13	20.0	2.0	3	[020000, 020003, 020002]
11	20	13	9.0	2.0	5	[020000, 020004, 020003, 020001, 020002]
11	20	13	20.0	5.0	4	[020000, 020004, 020003, 020002]
3	21	12	20.0	1.0	3	[021004, 021001, 021000]
3	21	12	20.0	1.0	4	[021004, 021002, 021001, 021000]
3	21	12	16.0	4.0	3	[021004, 021003, 021000]
5	22	8	26.0	1.0	4	[022000, 022002, 022001, 022003]
5	22	8	5.0	1.0	5	[022000, 022002, 022001, 022004, 022003]
5	22	8	82.0	4.0	2	[022000, 022003]
5	22	8	43.0	1.0	4	[022000, 022004, 022001, 022003]
5	22	8	5.0	2.0	3	[022000, 022004, 022003]
5	22	14	5.0	1.0	5	[022000, 022002, 022001, 022003, 022004]
5	22	14	26.0	1.0	4	[022000, 022002, 022001, 022004]
5	22	14	50.0	1.0	4	[022000, 022003, 022001, 022004]
5	22	14	5.0	2.0	3	[022000, 022003, 022004]
