PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
5	3	10	21.0	2.0	3	[003004, 003000, 003001]
5	3	10	19.0	1.0	2	[003004, 003001]
5	3	10	6.0	1.0	4	[003004, 003003, 003000, 003001]
5	3	10	6.0	1.0	5	[003004, 003003, 003002, 003000, 003001]
5	3	10	6.0	1.0	6	[003004, 003003, 003002, 003005, 003000, 003001]
5	3	10	6.0	1.0	5	[003004, 003003, 003005, 003000, 003001]
5	3	10	6.0	1.0	6	[003004, 003003, 003005, 003002, 003000, 003001]
5	3	18	21.0	2.0	2	[003004, 003000]
5	3	18	19.0	1.0	3	[003004, 003001, 003000]
5	3	18	6.0	1.0	3	[003004, 003003, 003000]
5	3	18	6.0	1.0	4	[003004, 003003, 003002, 003000]
5	3	18	6.0	1.0	5	[003004, 003003, 003002, 003005, 003000]
5	3	18	6.0	1.0	4	[003004, 003003, 003005, 003000]
5	3	18	6.0	1.0	5	[003004, 003003, 003005, 003002, 003000]
5	3	21	21.0	2.0	4	[003004, 003000, 003002, 003003]
5	3	21	21.0	2.0	5	[003004, 003000, 003002, 003005, 003003]
5	3	21	21.0	2.0	3	[003004, 003000, 003003]
5	3	21	21.0	2.0	5	[003004, 003000, 003005, 003002, 003003]
5	3	21	21.0	2.0	4	[003004, 003000, 003005, 003003]
5	3	21	19.0	1.0	5	[003004, 003001, 003000, 003002, 003003]
5	3	21	19.0	1.0	6	[003004, 003001, 003000, 003002, 003005, 003003]
5	3	21	19.0	1.0	4	[003004, 003001, 003000, 003003]
5	3	21	19.0	1.0	6	[003004, 003001, 003000, 003005, 003002, 003003]
5	3	21	19.0	1.0	5	[003004, 003001, 003000, 003005, 003003]
5	3	21	6.0	1.0	2	[003004, 003003]
10	3	18	51.0	5.0	2	[003001, 003000]
10	3	18	19.0	1.0	3	[003001, 003004, 003000]
10	3	18	6.0	1.0	4	[003001, 003004, 003003, 003000]
10	3	18	6.0	1.0	5	[003001, 003004, 003003, 003002, 003000]
10	3	18	6.0	1.0	6	[003001, 003004, 003003, 003002, 003005, 003000]
10	3	18	6.0	1.0	5	[003001, 003004, 003003, 003005, 003000]
10	3	18	6.0	1.0	6	[003001, 003004, 003003, 003005, 003002, 003000]
10	3	21	36.0	5.0	4	[003001, 003000, 003002, 003003]
10	3	21	33.0	3.0	5	[003001, 003000, 003002, 003005, 003003]
10	3	21	34.0	4.0	3	[003001, 003000, 003003]
10	3	21	6.0	1.0	4	[003001, 003000, 003004, 003003]
10	3	21	33.0	2.0	5	[003001, 003000, 003005, 003002, 003003]
10	3	21	51.0	2.0	4	[003001, 003000, 003005, 003003]
10	3	21	19.0	1.0	5	[003001, 003004, 003000, 003002, 003003]
10	3	21	19.0	1.0	6	[003001, 003004, 003000, 003002, 003005, 003003]
10	3	21	19.0	1.0	4	[003001, 003004, 003000, 003003]
10	3	21	19.0	1.0	6	[003001, 003004, 003000, 003005, 003002, 003003]
10	3	21	19.0	1.0	5	[003001, 003004, 003000, 003005, 003003]
10	3	21	6.0	1.0	3	[003001, 003004, 003003]
18	3	21	6.0	1.0	4	[003000, 003001, 003004, 003003]
18	3	21	36.0	5.0	3	[003000, 003002, 003003]
18	3	21	33.0	3.0	4	[003000, 003002, 003005, 003003]
18	3	21	34.0	4.0	2	[003000, 003003]
18	3	21	6.0	1.0	3	[003000, 003004, 003003]
18	3	21	33.0	2.0	4	[003000, 003005, 003002, 003003]
18	3	21	66.0	2.0	3	[003000, 003005, 003003]
1	4	3	25.0	1.0	4	[004000, 004001, 004002, 004004]
1	4	3	13.0	5.0	4	[004000, 004001, 004003, 004004]
1	4	3	65.0	2.0	3	[004000, 004001, 004004]
1	4	3	13.0	1.0	5	[004000, 004002, 004001, 004003, 004004]
1	4	3	24.0	1.0	4	[004000, 004002, 004001, 004004]
1	4	3	24.0	1.0	3	[004000, 004002, 004004]
1	4	3	57.0	3.0	3	[004000, 004005, 004004]
0	5	3	8.0	2.0	4	[005004, 005000, 005003, 005001]
0	5	3	8.0	1.0	6	[005004, 005000, 005003, 005005, 005002, 005001]
0	5	3	8.0	1.0	5	[005004, 005000, 005005, 005002, 005001]
0	5	3	8.0	2.0	5	[005004, 005000, 005005, 005003, 005001]
0	5	3	15.0	2.0	2	[005004, 005001]
0	5	3	10.0	2.0	5	[005004, 005005, 005000, 005003, 005001]
0	5	3	53.0	1.0	4	[005004, 005005, 005002, 005001]
0	5	3	10.0	2.0	4	[005004, 005005, 005003, 005001]
0	5	22	8.0	3.0	2	[005004, 005000]
0	5	22	15.0	1.0	5	[005004, 005001, 005002, 005005, 005000]
0	5	22	15.0	1.0	6	[005004, 005001, 005002, 005005, 005003, 005000]
0	5	22	10.0	2.0	4	[005004, 005001, 005003, 005000]
0	5	22	10.0	2.0	5	[005004, 005001, 005003, 005005, 005000]
0	5	22	53.0	2.0	3	[005004, 005005, 005000]
0	5	22	10.0	1.0	6	[005004, 005005, 005002, 005001, 005003, 005000]
0	5	22	53.0	2.0	4	[005004, 005005, 005003, 005000]
3	5	22	65.0	1.0	4	[005001, 005002, 005005, 005000]
3	5	22	71.0	1.0	5	[005001, 005002, 005005, 005003, 005000]
3	5	22	8.0	1.0	5	[005001, 005002, 005005, 005004, 005000]
3	5	22	10.0	2.0	3	[005001, 005003, 005000]
3	5	22	10.0	2.0	4	[005001, 005003, 005005, 005000]
3	5	22	8.0	2.0	5	[005001, 005003, 005005, 005004, 005000]
3	5	22	8.0	2.0	3	[005001, 005004, 005000]
3	5	22	15.0	2.0	4	[005001, 005004, 005005, 005000]
3	5	22	15.0	2.0	5	[005001, 005004, 005005, 005003, 005000]
7	6	13	8.0	2.0	4	[006000, 006001, 006002, 006003]
7	6	13	8.0	2.0	6	[006000, 006001, 006002, 006004, 006005, 006003]
7	6	13	8.0	4.0	3	[006000, 006001, 006003]
7	6	13	38.0	2.0	4	[006000, 006002, 006001, 006003]
7	6	13	38.0	3.0	3	[006000, 006002, 006003]
7	6	13	10.0	3.0	5	[006000, 006002, 006004, 006005, 006003]
7	6	13	96.0	2.0	2	[006000, 006003]
7	6	13	51.0	2.0	5	[006000, 006004, 006002, 006001, 006003]
7	6	13	51.0	3.0	4	[006000, 006004, 006002, 006003]
7	6	13	10.0	3.0	4	[006000, 006004, 006005, 006003]
6	7	18	22.0	1.0	2	[007000, 007001]
6	7	18	58.0	2.0	4	[007000, 007002, 007003, 007001]
6	7	18	10.0	1.0	5	[007000, 007002, 007003, 007004, 007001]
6	7	18	8.0	1.0	6	[007000, 007002, 007003, 007004, 007005, 007001]
6	7	18	71.0	1.0	4	[007000, 007002, 007005, 007001]
6	7	18	8.0	1.0	5	[007000, 007002, 007005, 007004, 007001]
6	7	18	8.0	2.0	6	[007000, 007002, 007005, 007004, 007003, 007001]
6	7	18	30.0	1.0	3	[007000, 007003, 007001]
6	7	18	30.0	1.0	5	[007000, 007003, 007002, 007005, 007001]
6	7	18	8.0	1.0	6	[007000, 007003, 007002, 007005, 007004, 007001]
6	7	18	10.0	1.0	4	[007000, 007003, 007004, 007001]
6	7	18	8.0	1.0	5	[007000, 007003, 007004, 007005, 007001]
6	7	18	10.0	1.0	3	[007000, 007004, 007001]
6	7	18	19.0	3.0	4	[007000, 007004, 007003, 007001]
6	7	18	19.0	1.0	6	[007000, 007004, 007003, 007002, 007005, 007001]
6	7	18	8.0	1.0	4	[007000, 007004, 007005, 007001]
6	7	18	8.0	2.0	6	[007000, 007004, 007005, 007002, 007003, 007001]
6	7	18	44.0	1.0	3	[007000, 007005, 007001]
6	7	18	44.0	2.0	5	[007000, 007005, 007002, 007003, 007001]
6	7	18	10.0	1.0	6	[007000, 007005, 007002, 007003, 007004, 007001]
6	7	18	8.0	1.0	4	[007000, 007005, 007004, 007001]
6	7	18	8.0	2.0	5	[007000, 007005, 007004, 007003, 007001]
16	8	22	90.0	5.0	2	[008000, 008001]
16	8	22	16.0	1.0	5	[008000, 008002, 008003, 008004, 008001]
16	8	22	30.0	1.0	5	[008000, 008002, 008003, 008005, 008001]
16	8	22	16.0	1.0	4	[008000, 008003, 008004, 008001]
16	8	22	42.0	1.0	4	[008000, 008003, 008005, 008001]
16	8	22	90.0	3.0	3	[008000, 008004, 008001]
16	8	22	16.0	1.0	5	[008000, 008004, 008003, 008005, 008001]
16	8	22	62.0	3.0	3	[008000, 008005, 008001]
16	8	22	16.0	1.0	5	[008000, 008005, 008003, 008004, 008001]
17	9	18	25.0	2.0	5	[009004, 009000, 009002, 009001, 009003]
17	9	18	20.0	1.0	6	[009004, 009000, 009002, 009001, 009005, 009003]
17	9	18	27.0	2.0	4	[009004, 009000, 009002, 009003]
17	9	18	20.0	1.0	6	[009004, 009000, 009002, 009005, 009001, 009003]
17	9	18	20.0	1.0	5	[009004, 009000, 009002, 009005, 009003]
17	9	18	20.0	1.0	6	[009004, 009000, 009005, 009001, 009002, 009003]
17	9	18	20.0	1.0	5	[009004, 009000, 009005, 009001, 009003]
17	9	18	25.0	1.0	6	[009004, 009000, 009005, 009002, 009001, 009003]
17	9	18	27.0	1.0	5	[009004, 009000, 009005, 009002, 009003]
17	9	18	20.0	2.0	4	[009004, 009000, 009005, 009003]
17	9	18	20.0	1.0	6	[009004, 009002, 009000, 009005, 009001, 009003]
17	9	18	20.0	2.0	5	[009004, 009002, 009000, 009005, 009003]
17	9	18	25.0	2.0	4	[009004, 009002, 009001, 009003]
17	9	18	20.0	1.0	5	[009004, 009002, 009001, 009005, 009003]
17	9	18	27.0	4.0	3	[009004, 009002, 009003]
17	9	18	20.0	1.0	5	[009004, 009002, 009005, 009001, 009003]
17	9	18	20.0	1.0	4	[009004, 009002, 009005, 009003]
17	9	18	75.0	5.0	2	[009004, 009003]
3	10	15	26.0	3.0	3	[010002, 010004, 010000]
3	10	15	26.0	3.0	4	[010002, 010004, 010003, 010000]
3	10	15	37.0	2.0	5	[010002, 010005, 010001, 010003, 010000]
3	10	15	37.0	2.0	6	[010002, 010005, 010001, 010003, 010004, 010000]
3	10	15	41.0	2.0	4	[010002, 010005, 010003, 010000]
3	10	15	58.0	2.0	5	[010002, 010005, 010003, 010004, 010000]
3	10	16	26.0	3.0	4	[010002, 010004, 010000, 010003]
3	10	16	26.0	3.0	3	[010002, 010004, 010003]
3	10	16	37.0	2.0	4	[010002, 010005, 010001, 010003]
3	10	16	80.0	2.0	3	[010002, 010005, 010003]
15	10	16	41.0	5.0	2	[010000, 010003]
15	10	16	26.0	2.0	6	[010000, 010004, 010002, 010005, 010001, 010003]
15	10	16	26.0	2.0	5	[010000, 010004, 010002, 010005, 010003]
15	10	16	58.0	3.0	3	[010000, 010004, 010003]
18	11	20	42.0	1.0	4	[011005, 011000, 011001, 011003]
18	11	20	6.0	2.0	5	[011005, 011000, 011004, 011002, 011003]
18	11	20	84.0	2.0	4	[011005, 011000, 011004, 011003]
18	11	20	91.0	5.0	2	[011005, 011003]
18	11	20	42.0	1.0	5	[011005, 011004, 011000, 011001, 011003]
18	11	20	6.0	2.0	4	[011005, 011004, 011002, 011003]
18	11	20	84.0	4.0	3	[011005, 011004, 011003]
18	11	23	88.0	3.0	2	[011005, 011000]
18	11	23	42.0	1.0	4	[011005, 011003, 011001, 011000]
18	11	23	6.0	2.0	5	[011005, 011003, 011002, 011004, 011000]
18	11	23	84.0	2.0	4	[011005, 011003, 011004, 011000]
18	11	23	86.0	2.0	3	[011005, 011004, 011000]
18	11	23	6.0	1.0	6	[011005, 011004, 011002, 011003, 011001, 011000]
18	11	23	42.0	1.0	5	[011005, 011004, 011003, 011001, 011000]
20	11	23	42.0	1.0	3	[011003, 011001, 011000]
20	11	23	6.0	2.0	4	[011003, 011002, 011004, 011000]
20	11	23	6.0	2.0	5	[011003, 011002, 011004, 011005, 011000]
20	11	23	84.0	2.0	3	[011003, 011004, 011000]
20	11	23	84.0	3.0	4	[011003, 011004, 011005, 011000]
20	11	23	88.0	3.0	3	[011003, 011005, 011000]
20	11	23	86.0	2.0	4	[011003, 011005, 011004, 011000]
15	12	19	23.0	2.0	6	[012002, 012000, 012001, 012003, 012004, 012005]
15	12	19	42.0	2.0	5	[012002, 012000, 012001, 012003, 012005]
15	12	19	52.0	3.0	3	[012002, 012000, 012005]
15	12	19	42.0	1.0	5	[012002, 012003, 012001, 012000, 012005]
15	12	19	23.0	1.0	4	[012002, 012003, 012004, 012005]
15	12	19	42.0	1.0	3	[012002, 012003, 012005]
15	12	19	23.0	2.0	6	[012002, 012004, 012003, 012001, 012000, 012005]
15	12	19	23.0	2.0	4	[012002, 012004, 012003, 012005]
15	12	19	45.0	2.0	3	[012002, 012004, 012005]
15	12	21	42.0	2.0	4	[012002, 012000, 012001, 012003]
15	12	21	42.0	3.0	4	[012002, 012000, 012005, 012003]
15	12	21	23.0	3.0	5	[012002, 012000, 012005, 012004, 012003]
15	12	21	94.0	1.0	2	[012002, 012003]
15	12	21	23.0	2.0	3	[012002, 012004, 012003]
15	12	21	42.0	2.0	6	[012002, 012004, 012005, 012000, 012001, 012003]
15	12	21	42.0	2.0	4	[012002, 012004, 012005, 012003]
15	12	23	52.0	3.0	2	[012002, 012000]
15	12	23	42.0	1.0	4	[012002, 012003, 012001, 012000]
15	12	23	23.0	1.0	5	[012002, 012003, 012004, 012005, 012000]
15	12	23	42.0	1.0	4	[012002, 012003, 012005, 012000]
15	12	23	23.0	2.0	5	[012002, 012004, 012003, 012001, 012000]
15	12	23	23.0	2.0	5	[012002, 012004, 012003, 012005, 012000]
15	12	23	45.0	2.0	4	[012002, 012004, 012005, 012000]
15	12	23	42.0	2.0	6	[012002, 012004, 012005, 012003, 012001, 012000]
19	12	21	42.0	2.0	4	[012005, 012000, 012001, 012003]
19	12	21	52.0	1.0	4	[012005, 012000, 012002, 012003]
19	12	21	23.0	2.0	5	[012005, 012000, 012002, 012004, 012003]
19	12	21	42.0	3.0	2	[012005, 012003]
19	12	21	42.0	2.0	6	[012005, 012004, 012002, 012000, 012001, 012003]
19	12	21	45.0	1.0	4	[012005, 012004, 012002, 012003]
19	12	21	23.0	3.0	3	[012005, 012004, 012003]
19	12	23	68.0	4.0	2	[012005, 012000]
19	12	23	42.0	2.0	4	[012005, 012003, 012001, 012000]
19	12	23	42.0	1.0	4	[012005, 012003, 012002, 012000]
19	12	23	23.0	2.0	5	[012005, 012003, 012004, 012002, 012000]
19	12	23	45.0	2.0	4	[012005, 012004, 012002, 012000]
19	12	23	42.0	1.0	6	[012005, 012004, 012002, 012003, 012001, 012000]
19	12	23	23.0	2.0	5	[012005, 012004, 012003, 012001, 012000]
19	12	23	23.0	1.0	5	[012005, 012004, 012003, 012002, 012000]
21	12	23	42.0	2.0	3	[012003, 012001, 012000]
21	12	23	52.0	1.0	3	[012003, 012002, 012000]
21	12	23	45.0	1.0	5	[012003, 012002, 012004, 012005, 012000]
21	12	23	23.0	2.0	4	[012003, 012004, 012002, 012000]
21	12	23	23.0	3.0	4	[012003, 012004, 012005, 012000]
21	12	23	42.0	3.0	3	[012003, 012005, 012000]
21	12	23	42.0	2.0	5	[012003, 012005, 012004, 012002, 012000]
6	13	20	45.0	4.0	3	[013004, 013000, 013001]
6	13	20	29.0	1.0	4	[013004, 013000, 013002, 013001]
6	13	20	34.0	1.0	5	[013004, 013000, 013002, 013003, 013001]
6	13	20	15.0	1.0	5	[013004, 013000, 013005, 013002, 013001]
6	13	20	15.0	3.0	6	[013004, 013000, 013005, 013002, 013003, 013001]
6	13	20	24.0	1.0	4	[013004, 013002, 013000, 013001]
6	13	20	24.0	1.0	3	[013004, 013002, 013001]
6	13	20	24.0	3.0	4	[013004, 013002, 013003, 013001]
6	13	20	15.0	3.0	5	[013004, 013002, 013005, 013000, 013001]
6	13	20	34.0	1.0	3	[013004, 013003, 013001]
6	13	20	48.0	1.0	5	[013004, 013003, 013002, 013000, 013001]
6	13	20	29.0	1.0	4	[013004, 013003, 013002, 013001]
6	13	20	15.0	1.0	6	[013004, 013003, 013002, 013005, 013000, 013001]
6	13	20	56.0	2.0	4	[013004, 013005, 013000, 013001]
6	13	20	29.0	1.0	5	[013004, 013005, 013000, 013002, 013001]
6	13	20	34.0	1.0	6	[013004, 013005, 013000, 013002, 013003, 013001]
6	13	20	15.0	1.0	5	[013004, 013005, 013002, 013000, 013001]
6	13	20	15.0	1.0	4	[013004, 013005, 013002, 013001]
6	13	20	15.0	2.0	5	[013004, 013005, 013002, 013003, 013001]
16	14	19	29.0	2.0	5	[014005, 014001, 014000, 014002, 014003]
16	14	19	29.0	2.0	4	[014005, 014001, 014000, 014003]
16	14	19	29.0	2.0	5	[014005, 014001, 014002, 014000, 014003]
16	14	19	29.0	3.0	4	[014005, 014001, 014002, 014003]
16	14	19	29.0	2.0	3	[014005, 014001, 014003]
16	14	19	31.0	2.0	5	[014005, 014002, 014000, 014001, 014003]
16	14	19	31.0	2.0	4	[014005, 014002, 014000, 014003]
16	14	19	31.0	2.0	5	[014005, 014002, 014001, 014000, 014003]
16	14	19	31.0	2.0	4	[014005, 014002, 014001, 014003]
16	14	19	31.0	2.0	3	[014005, 014002, 014003]
16	14	19	16.0	2.0	6	[014005, 014004, 014002, 014000, 014001, 014003]
16	14	19	16.0	2.0	5	[014005, 014004, 014002, 014000, 014003]
16	14	19	16.0	2.0	6	[014005, 014004, 014002, 014001, 014000, 014003]
16	14	19	16.0	2.0	5	[014005, 014004, 014002, 014001, 014003]
16	14	19	16.0	3.0	4	[014005, 014004, 014002, 014003]
16	14	22	29.0	2.0	5	[014005, 014001, 014000, 014002, 014004]
16	14	22	29.0	2.0	6	[014005, 014001, 014000, 014003, 014002, 014004]
16	14	22	29.0	3.0	4	[014005, 014001, 014002, 014004]
16	14	22	29.0	2.0	6	[014005, 014001, 014003, 014000, 014002, 014004]
16	14	22	29.0	2.0	5	[014005, 014001, 014003, 014002, 014004]
16	14	22	31.0	2.0	3	[014005, 014002, 014004]
16	14	22	16.0	4.0	2	[014005, 014004]
19	14	22	31.0	2.0	5	[014003, 014000, 014001, 014002, 014004]
19	14	22	16.0	2.0	6	[014003, 014000, 014001, 014002, 014005, 014004]
19	14	22	29.0	2.0	6	[014003, 014000, 014001, 014005, 014002, 014004]
19	14	22	16.0	2.0	5	[014003, 014000, 014001, 014005, 014004]
19	14	22	16.0	2.0	6	[014003, 014000, 014002, 014001, 014005, 014004]
19	14	22	62.0	2.0	4	[014003, 014000, 014002, 014004]
19	14	22	16.0	2.0	5	[014003, 014000, 014002, 014005, 014004]
19	14	22	31.0	2.0	5	[014003, 014001, 014000, 014002, 014004]
19	14	22	16.0	2.0	6	[014003, 014001, 014000, 014002, 014005, 014004]
19	14	22	62.0	2.0	4	[014003, 014001, 014002, 014004]
19	14	22	16.0	2.0	5	[014003, 014001, 014002, 014005, 014004]
19	14	22	29.0	2.0	5	[014003, 014001, 014005, 014002, 014004]
19	14	22	16.0	2.0	4	[014003, 014001, 014005, 014004]
19	14	22	16.0	2.0	6	[014003, 014002, 014000, 014001, 014005, 014004]
19	14	22	16.0	3.0	5	[014003, 014002, 014001, 014005, 014004]
19	14	22	62.0	3.0	3	[014003, 014002, 014004]
19	14	22	16.0	2.0	4	[014003, 014002, 014005, 014004]
2	15	10	32.0	1.0	3	[015005, 015001, 015000]
2	15	10	23.0	1.0	6	[015005, 015001, 015003, 015002, 015004, 015000]
2	15	10	32.0	1.0	5	[015005, 015001, 015003, 015004, 015000]
2	15	10	10.0	1.0	4	[015005, 015001, 015004, 015000]
2	15	10	23.0	1.0	5	[015005, 015002, 015003, 015001, 015000]
2	15	10	10.0	1.0	6	[015005, 015002, 015003, 015001, 015004, 015000]
2	15	10	23.0	1.0	5	[015005, 015002, 015003, 015004, 015000]
2	15	10	10.0	1.0	6	[015005, 015002, 015003, 015004, 015001, 015000]
2	15	10	37.0	1.0	4	[015005, 015002, 015004, 015000]
2	15	10	10.0	1.0	5	[015005, 015002, 015004, 015001, 015000]
2	15	10	34.0	1.0	6	[015005, 015002, 015004, 015003, 015001, 015000]
2	15	10	12.0	1.0	3	[015005, 015004, 015000]
2	15	10	10.0	1.0	4	[015005, 015004, 015001, 015000]
2	15	10	12.0	1.0	6	[015005, 015004, 015002, 015003, 015001, 015000]
2	15	10	12.0	1.0	5	[015005, 015004, 015003, 015001, 015000]
2	15	12	32.0	1.0	2	[015005, 015001]
2	15	12	23.0	1.0	4	[015005, 015002, 015003, 015001]
2	15	12	23.0	1.0	6	[015005, 015002, 015003, 015004, 015000, 015001]
2	15	12	10.0	1.0	5	[015005, 015002, 015003, 015004, 015001]
2	15	12	34.0	1.0	5	[015005, 015002, 015004, 015000, 015001]
2	15	12	10.0	1.0	4	[015005, 015002, 015004, 015001]
2	15	12	35.0	1.0	5	[015005, 015002, 015004, 015003, 015001]
2	15	12	12.0	1.0	4	[015005, 015004, 015000, 015001]
2	15	12	10.0	1.0	3	[015005, 015004, 015001]
2	15	12	12.0	1.0	5	[015005, 015004, 015002, 015003, 015001]
2	15	12	12.0	1.0	4	[015005, 015004, 015003, 015001]
10	15	12	34.0	1.0	2	[015000, 015001]
10	15	12	10.0	1.0	3	[015000, 015004, 015001]
10	15	12	23.0	1.0	5	[015000, 015004, 015002, 015003, 015001]
10	15	12	32.0	1.0	5	[015000, 015004, 015002, 015005, 015001]
10	15	12	35.0	1.0	4	[015000, 015004, 015003, 015001]
10	15	12	23.0	1.0	6	[015000, 015004, 015003, 015002, 015005, 015001]
10	15	12	12.0	1.0	4	[015000, 015004, 015005, 015001]
10	15	12	12.0	1.0	6	[015000, 015004, 015005, 015002, 015003, 015001]
1	16	8	42.0	5.0	2	[016002, 016000]
1	16	8	52.0	3.0	3	[016002, 016005, 016000]
1	16	8	21.0	5.0	4	[016002, 016005, 016003, 016000]
1	16	8	33.0	1.0	5	[016002, 016005, 016003, 016001, 016000]
