Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
5	20	19	4	[9, 0, 11]	0.013303518295288086
5	25	19	4	[9, 0, 11]	0.013636112213134766
5	1	27	7	[11, 12, 2, 3]	0.02050614356994629
5	5	30	8	[11, 0, 12, 2, 3]	0.01956915855407715
5	10	68	15	[11, 0, 9, 5, 8, 1, 2, 3]	0.01864933967590332
5	15	53	12	[11, 13, 11, 12, 2, 3]	0.016968250274658203
5	20	27	8	[11, 12, 2, 3]	0.017429113388061523
5	25	30	10	[11, 0, 12, 2, 3]	0.01745891571044922
5	1	30	7	[4, 7, 9, 2]	0.012759923934936523
5	5	30	7	[4, 7, 9, 2]	0.012481451034545898
5	10	30	7	[4, 7, 9, 2]	0.013441324234008789
5	15	30	7	[4, 7, 9, 2]	0.011380910873413086
5	20	30	7	[4, 7, 9, 2]	0.011464595794677734
5	25	48	11	[4, 10, 6, 3, 2]	0.01163482666015625
5	1	36	9	[4, 7, 9, 0, 11]	0.017617225646972656
5	5	36	9	[4, 7, 9, 0, 11]	0.018195629119873047
5	10	36	9	[4, 7, 9, 0, 11]	0.01866459846496582
5	15	36	9	[4, 7, 9, 0, 11]	0.019369125366210938
5	20	36	9	[4, 7, 9, 0, 11]	0.01781630516052246
5	25	36	9	[4, 7, 9, 0, 11]	0.019063234329223633
6	1	78	14	[6, 3, 2, 12, 11, 12, 0, 9]	0.018565654754638672
6	5	36	6	[6, 3, 2, 9]	0.017686128616333008
6	10	36	6	[6, 3, 2, 9]	0.01879572868347168
6	15	36	6	[6, 3, 2, 9]	0.0167694091796875
6	20	42	8	[6, 10, 4, 7, 9]	0.015348196029663086
6	25	36	6	[6, 3, 2, 9]	0.014528751373291016
6	1	25	6	[12, 2, 9, 7]	0.024491071701049805
6	5	25	6	[12, 2, 9, 7]	0.024541378021240234
6	10	25	6	[12, 2, 9, 7]	0.023719072341918945
6	15	25	8	[12, 2, 9, 7]	0.022295236587524414
6	20	41	12	[12, 2, 3, 2, 9, 7]	0.0363619327545166
6	25	29	7	[12, 0, 9, 7]	0.01766061782836914
6	1	58	10	[1, 2, 3, 6, 10, 4]	0.03783679008483887
6	5	40	8	[1, 2, 9, 7, 4]	0.03656005859375
6	10	40	10	[1, 2, 9, 7, 4]	0.03644299507141113
6	15	40	10	[1, 2, 9, 7, 4]	0.03557300567626953
6	20	48	10008	[1, 8, 5, 9, 7, 4]	0.03021717071533203
6	25	84	10011	[1, 2, 3, 6, 10, 6, 10, 4]	0.028335094451904297
6	1	11	2	[7, 4]	0.014595746994018555
6	5	11	2	[7, 4]	0.013494491577148438
6	10	11	2	[7, 4]	0.016123533248901367
6	15	11	2	[7, 4]	0.014284849166870117
6	20	11	2	[7, 4]	0.013239145278930664
6	25	11	2	[7, 4]	0.014347553253173828
6	1	5	2	[9, 5]	0.009571075439453125
6	5	5	2	[9, 5]	0.009651660919189453
6	10	5	2	[9, 5]	0.00879049301147461
6	15	5	2	[9, 5]	0.009167194366455078
6	20	5	2	[9, 5]	0.010384559631347656
6	25	5	2	[9, 5]	0.007649660110473633
6	1	26	6	[3, 2, 9, 5]	0.022378921508789062
6	5	26	6	[3, 2, 9, 5]	0.023130416870117188
6	10	26	6	[3, 2, 9, 5]	0.023599624633789062
6	15	26	6	[3, 2, 9, 5]	0.02178668975830078
6	20	26	6	[3, 2, 9, 5]	0.022385358810424805
6	25	26	6	[3, 2, 9, 5]	0.022820234298706055
6	1	15	2	[6, 3]	0.00876307487487793
6	5	15	2	[6, 3]	0.010227441787719727
6	10	15	2	[6, 3]	0.008682012557983398
6	15	15	2	[6, 3]	0.009350061416625977
6	20	15	2	[6, 3]	0.009076833724975586
6	25	15	2	[6, 3]	0.011203765869140625
6	1	35	8	[13, 0, 12, 2, 3]	0.03170514106750488
6	5	35	8	[13, 0, 12, 2, 3]	0.02832627296447754
6	10	44	10	[13, 0, 11, 12, 2, 3]	0.030263662338256836
6	15	40	10007	[13, 11, 12, 2, 3]	0.028218984603881836
6	20	43	10009	[13, 11, 0, 12, 2, 3]	0.02643585205078125
6	25	111	10019	[13, 11, 0, 9, 7, 4, 10, 4, 7, 9, 2, 3]	0.033287763595581055
6	1	127	29	[8, 5, 9, 0, 11, 12, 0, 11, 0, 12, 2, 3, 2, 3, 6]	0.04243731498718262
6	5	46	8	[8, 1, 2, 3, 6]	0.03776383399963379
6	10	66	16	[8, 1, 2, 1, 2, 3, 6]	0.0364069938659668
6	15	110	25	[8, 1, 2, 9, 5, 9, 7, 4, 7, 4, 10, 6]	0.036046743392944336
6	20	66	15	[8, 5, 9, 7, 9, 2, 3, 6]	0.034366607666015625
6	25	54	11	[8, 5, 9, 2, 3, 6]	0.037917375564575195
6	1	16	4	[0, 12, 2]	0.016495227813720703
6	5	16	4	[0, 12, 2]	0.015792131423950195
6	10	16	4	[0, 12, 2]	0.01596355438232422
6	15	16	6	[0, 12, 2]	0.015743017196655273
6	20	16	6	[0, 12, 2]	0.013879060745239258
6	25	26	4	[0, 9, 2]	0.020565271377563477
6	1	42	8	[10, 4, 7, 9, 0]	0.025348186492919922
6	5	42	8	[10, 4, 7, 9, 0]	0.025287866592407227
6	10	42	8	[10, 4, 7, 9, 0]	0.024342060089111328
6	15	42	8	[10, 4, 7, 9, 0]	0.022582530975341797
6	20	42	8	[10, 4, 7, 9, 0]	0.0208587646484375
6	25	42	8	[10, 4, 7, 9, 0]	0.02073526382446289
6	1	5	3	[5, 9]	0.003090381622314453
6	5	5	3	[5, 9]	0.0032339096069335938
6	10	5	3	[5, 9]	0.0030078887939453125
6	15	5	3	[5, 9]	0.0030074119567871094
6	20	5	3	[5, 9]	0.0026738643646240234
6	25	5	3	[5, 9]	0.003131389617919922
6	1	31	6	[8, 1, 2, 3]	0.02415752410888672
6	5	31	6	[8, 1, 2, 3]	0.025633573532104492
6	10	31	8	[8, 1, 2, 3]	0.02645730972290039
6	15	31	8	[8, 1, 2, 3]	0.02272963523864746
6	20	39	9	[8, 5, 9, 2, 3]	0.043486595153808594
6	25	39	9	[8, 5, 9, 2, 3]	0.02532649040222168
6	1	29	7	[5, 9, 0, 13]	0.029849767684936523
