Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	25	1.0	3	[5, 9]	0.0006878376007080078
6	1	15.0	13	[6, 10, 4, 7, 9, 5, 8]	0.0036575794219970703
6	5	15.0	13	[6, 10, 4, 7, 9, 5, 8]	0.0035653114318847656
6	10	15.0	13	[6, 10, 4, 7, 9, 5, 8]	0.003970146179199219
6	15	15.0	13	[6, 10, 4, 7, 9, 5, 8]	0.0038976669311523438
6	20	15.0	13	[6, 10, 4, 7, 9, 5, 8]	0.004243135452270508
6	25	15.0	13	[6, 10, 4, 7, 9, 5, 8]	0.0024890899658203125
6	1	14.0	12	[1, 2, 3, 6, 10, 4, 7]	0.003061056137084961
6	5	14.0	12	[1, 2, 3, 6, 10, 4, 7]	0.004583835601806641
6	10	11.0	14	[1, 2, 3, 6, 10, 4, 7]	0.0036361217498779297
6	15	11.0	14	[1, 2, 3, 6, 10, 4, 7]	0.003831624984741211
6	20	10009.0	10009	[1, 2, 3, 6, 10, 4, 7]	0.0032033920288085938
6	25	10009.0	10009	[1, 2, 3, 6, 10, 4, 7]	0.004230499267578125
6	1	15.0	10	[9, 7, 4, 10, 6, 3]	0.002422809600830078
6	5	15.0	10	[9, 7, 4, 10, 6, 3]	0.002249479293823242
6	10	15.0	10	[9, 7, 4, 10, 6, 3]	0.0023047924041748047
6	15	5.0	4	[9, 2, 3]	0.0007784366607666016
6	20	15.0	10	[9, 7, 4, 10, 6, 3]	0.002926349639892578
6	25	15.0	10	[9, 7, 4, 10, 6, 3]	0.0020532608032226562
6	1	8.0	6	[3, 2, 12, 11]	0.0008766651153564453
6	5	12.0	8	[3, 2, 12, 0, 11]	0.001739501953125
6	10	12.0	8	[3, 2, 12, 0, 11]	0.0019102096557617188
6	15	10.0	9	[3, 2, 12, 0, 11]	0.0017242431640625
6	20	10.0	9	[3, 2, 12, 0, 11]	0.0016057491302490234
6	25	10.0	9	[3, 2, 12, 0, 11]	0.001708984375
7	1	28.0	32	[3, 2, 12, 0, 11, 13, 11, 12, 11, 13, 0, 9, 7, 4, 10]	0.004773378372192383
7	5	30.0	32	[3, 2, 12, 0, 11, 13, 0, 9, 7, 4, 10, 6, 10, 6, 10]	0.004715681076049805
7	10	28.0	32	[3, 2, 12, 0, 11, 13, 0, 9, 7, 4, 10, 6, 3, 2, 1]	0.004174470901489258
7	15	30.0	32	[3, 2, 12, 0, 11, 13, 11, 0, 9, 7, 4, 10, 6, 3, 6]	0.006205320358276367
7	20	34.0	30	[3, 2, 12, 11, 0, 9, 7, 4, 10, 6, 10, 6, 3, 2, 1]	0.005223751068115234
7	25	25.0	33	[3, 2, 12, 0, 11, 13, 11, 13, 0, 9, 7, 4, 10, 6, 3]	0.005995988845825195
7	1	28.0	36	[7, 9, 5, 8, 1, 2, 3, 6, 10, 4, 7, 4, 7, 4, 10]	0.005673408508300781
7	5	29.0	35	[7, 9, 5, 8, 1, 2, 3, 6, 10, 4, 10, 4, 7, 4, 10]	0.00582575798034668
7	10	12.0	10	[7, 9, 0, 11, 12]	0.0023522377014160156
7	15	28.0	37	[7, 9, 5, 8, 1, 2, 3, 6, 10, 4, 7, 4, 7, 4, 10]	0.004753828048706055
7	20	32.0	35	[7, 9, 5, 8, 1, 2, 3, 6, 10, 4, 7, 4, 10, 6, 3]	0.005068540573120117
7	25	36.0	35	[7, 9, 5, 8, 1, 2, 3, 6, 10, 4, 7, 9, 0, 11, 12]	0.00638270378112793
7	1	5.0	5	[8, 5, 9]	0.0011229515075683594
7	5	5.0	5	[8, 5, 9]	0.0014107227325439453
7	10	5.0	5	[8, 5, 9]	0.0013620853424072266
7	15	5.0	5	[8, 5, 9]	0.0007517337799072266
7	20	5.0	5	[8, 5, 9]	0.0005908012390136719
7	25	5.0	5	[8, 5, 9]	0.000988006591796875
7	1	4.0	8	[7, 4, 10, 6]	0.0012829303741455078
7	5	17.0	17	[7, 9, 5, 8, 1, 2, 3, 6]	0.004973649978637695
7	10	17.0	18	[7, 9, 5, 8, 1, 2, 3, 6]	0.0036656856536865234
7	15	17.0	18	[7, 9, 5, 8, 1, 2, 3, 6]	0.003980875015258789
7	20	17.0	18	[7, 9, 5, 8, 1, 2, 3, 6]	0.004164695739746094
7	25	17.0	18	[7, 9, 5, 8, 1, 2, 3, 6]	0.0031731128692626953
7	1	27.0	33	[3, 2, 12, 0, 11, 13, 0, 9, 7, 4, 10, 6, 10, 4, 10]	0.006023406982421875
7	5	30.0	32	[3, 2, 12, 0, 11, 13, 0, 9, 7, 4, 10, 6, 10, 6, 10]	0.0034492015838623047
7	10	30.0	32	[3, 2, 12, 0, 11, 13, 11, 0, 9, 7, 4, 10, 6, 3, 6]	0.006819725036621094
7	15	30.0	32	[3, 2, 12, 0, 11, 13, 0, 9, 7, 4, 10, 6, 10, 6, 3]	0.004582643508911133
7	20	28.0	32	[3, 2, 12, 0, 11, 13, 0, 9, 7, 4, 10, 6, 3, 2, 1]	0.0061299800872802734
7	25	21.0	28	[3, 2, 12, 0, 11, 13, 11, 12, 2, 1, 8, 5]	0.004721403121948242
7	1	10.0	10	[7, 9, 5, 8, 1]	0.002012014389038086
7	5	10.0	10	[7, 9, 5, 8, 1]	0.003009796142578125
7	10	10.0	10	[7, 9, 5, 8, 1]	0.0017457008361816406
7	15	10.0	10	[7, 9, 5, 8, 1]	0.001817941665649414
7	20	10.0	10	[7, 9, 5, 8, 1]	0.00208282470703125
7	25	10.0	10	[7, 9, 5, 8, 1]	0.0030508041381835938
7	1	16.0	14	[12, 2, 3, 6, 10, 4, 7]	0.0033414363861083984
7	5	16.0	14	[12, 2, 3, 6, 10, 4, 7]	0.0026803016662597656
7	10	16.0	15	[12, 2, 3, 6, 10, 4, 7]	0.004666328430175781
7	15	16.0	15	[12, 2, 3, 6, 10, 4, 7]	0.003429412841796875
7	20	16.0	15	[12, 2, 3, 6, 10, 4, 7]	0.003361225128173828
7	25	14.0	16	[12, 2, 3, 6, 10, 4, 7]	0.0030968189239501953
7	1	34.0	33	[0, 11, 13, 0, 12, 2, 3, 6, 10, 4, 7, 9, 5, 8, 1]	0.006133079528808594
7	5	32.0	29	[0, 11, 12, 2, 3, 6, 10, 4, 7, 9, 5, 8, 1]	0.0065653324127197266
7	10	32.0	30	[0, 11, 12, 2, 3, 6, 10, 4, 7, 9, 5, 8, 1]	0.005171537399291992
7	15	32.0	30	[0, 11, 12, 2, 3, 6, 10, 4, 7, 9, 5, 8, 1]	0.007540702819824219
7	20	32.0	30	[0, 11, 12, 2, 3, 6, 10, 4, 7, 9, 5, 8, 1]	0.00545191764831543
7	25	30.0	31	[0, 11, 12, 2, 3, 6, 10, 4, 7, 9, 5, 8, 1]	0.0068206787109375
7	1	18.0	11	[11, 0, 12, 2, 3, 6]	0.0026247501373291016
7	5	18.0	11	[11, 0, 12, 2, 3, 6]	0.002643585205078125
7	10	18.0	12	[11, 0, 12, 2, 3, 6]	0.02334761619567871
7	15	18.0	12	[11, 0, 12, 2, 3, 6]	0.007264852523803711
7	20	18.0	12	[11, 0, 12, 2, 3, 6]	0.00353240966796875
7	25	16.0	13	[11, 0, 12, 2, 3, 6]	0.0033979415893554688
7	1	26.0	21	[11, 0, 12, 2, 3, 6, 10, 4, 7, 9]	0.005547285079956055
7	5	23.0	17	[11, 0, 12, 2, 1, 8, 5, 9]	0.0035266876220703125
7	10	26.0	22	[11, 0, 12, 2, 3, 6, 10, 4, 7, 9]	0.005089282989501953
7	15	26.0	22	[11, 0, 12, 2, 3, 6, 10, 4, 7, 9]	0.0038251876831054688
7	20	26.0	22	[11, 0, 12, 2, 3, 6, 10, 4, 7, 9]	0.0040585994720458984
7	25	24.0	23	[11, 0, 12, 2, 3, 6, 10, 4, 7, 9]	0.0042073726654052734
7	1	6.0	5	[1, 2, 3]	0.000995635986328125
7	5	6.0	5	[1, 2, 3]	0.001249551773071289
7	10	6.0	6	[1, 2, 3]	0.001178741455078125
7	15	6.0	6	[1, 2, 3]	0.0011248588562011719
7	20	6.0	6	[1, 2, 3]	0.0010364055633544922
