Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
5	15	10042.0	10033	[15, 2, 17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6]	0.0063669681549072266
5	20	10034.0	10034	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.006143093109130859
5	25	10059.0	10053	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 16, 1, 4, 1, 4, 1, 16, 14, 19, 14, 19, 14, 19, 12]	0.005690097808837891
5	1	18.0	19	[18, 3, 5, 22, 8, 16, 10, 15, 12, 23]	0.005072593688964844
5	5	18.0	19	[18, 3, 5, 22, 8, 16, 10, 15, 12, 23]	0.004471778869628906
5	10	18.0	19	[18, 3, 5, 22, 8, 16, 10, 15, 12, 23]	0.0038285255432128906
5	15	10044.0	10043	[18, 3, 5, 22, 8, 16, 10, 15, 12, 19, 14, 16, 1, 4, 3, 21, 3, 10, 3, 18, 11, 23]	0.0073049068450927734
5	20	10016.0	10015	[18, 3, 5, 22, 8, 16, 10, 15, 12, 23]	0.0036377906799316406
5	25	10016.0	10015	[18, 3, 5, 22, 8, 16, 10, 15, 12, 23]	0.0038650035858154297
5	1	10.0	13	[5, 3, 4, 1, 16, 10, 15]	0.0027565956115722656
5	5	38.0	28	[5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 12, 15]	0.004191875457763672
5	10	56.0	48	[5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 3, 4, 1, 16, 8, 22, 14, 19, 12, 15]	0.006303071975708008
5	15	20059.0	20045	[5, 3, 10, 16, 1, 4, 1, 16, 14, 22, 8, 22, 8, 16, 14, 19, 12, 23, 11, 18, 9, 17, 2, 15]	0.005956172943115234
5	20	10042.0	10042	[5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 3, 5, 22, 8, 22, 14, 19, 12, 15]	0.008325338363647461
5	25	10028.0	10025	[5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 12, 15]	0.005565643310546875
5	1	25.0	24	[3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18, 7]	0.005758762359619141
5	5	25.0	24	[3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18, 7]	0.004843711853027344
5	10	25.0	24	[3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18, 7]	0.004096031188964844
5	15	10023.0	10020	[3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18, 7]	0.0043790340423583984
5	20	10023.0	10020	[3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18, 7]	0.003926753997802734
5	25	10023.0	10020	[3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18, 7]	0.004148721694946289
5	1	49.0	50	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14]	0.009050369262695312
5	5	59.0	49	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 1, 4, 3, 10, 15, 2, 17, 9, 17, 2, 15, 10, 16, 14]	0.006148576736450195
5	10	49.0	50	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 9, 17, 2, 17, 2, 15, 10, 3, 4]	0.008836507797241211
5	15	10040.0	10041	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 15, 12, 19, 14]	0.0073740482330322266
5	20	10046.0	10049	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 0, 20, 0]	0.008698225021362305
5	25	20055.0	20046	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 17, 9, 17, 2, 15, 10, 16, 1]	0.0063877105712890625
5	1	51.0	46	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 6, 7, 18, 3, 21]	0.006840229034423828
5	5	57.0	49	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 18, 9, 17, 2, 15, 12, 21]	0.007100343704223633
5	10	46.0	41	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 18, 3, 21]	0.008445501327514648
5	15	10051.0	10050	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 6, 7, 6, 13, 6, 7, 6, 7]	0.006524085998535156
5	20	10051.0	10042	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.007503509521484375
5	25	10053.0	10048	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 6, 13, 20, 0, 20, 0, 5, 22]	0.008096694946289062
5	1	11.0	8	[12, 19, 14, 16, 10]	0.0013267993927001953
5	5	31.0	24	[12, 23, 11, 18, 7, 6, 13, 20, 0, 5, 3, 10]	0.0041429996490478516
