Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
8	1	41	9	[5, 9, 2, 3, 6]	0.2653641700744629
8	5	78	21	[5, 9, 7, 9, 0, 11, 12, 2, 3, 6]	0.2622406482696533
8	10	63	19	[5, 9, 5, 9, 7, 9, 2, 3, 6]	0.2752857208251953
8	15	41	10	[5, 9, 2, 3, 6]	0.27844715118408203
8	20	63	19	[5, 9, 5, 9, 7, 9, 2, 3, 6]	0.27137136459350586
8	25	41	11	[5, 9, 2, 3, 6]	0.2313065528869629
8	1	25	6	[7, 9, 2, 12]	0.13449645042419434
8	5	25	6	[7, 9, 2, 12]	0.1263427734375
8	10	25	6	[7, 9, 2, 12]	0.13175201416015625
8	15	25	6	[7, 9, 2, 12]	0.12447834014892578
8	20	71	17	[7, 9, 2, 1, 8, 1, 2, 12]	0.11674308776855469
8	25	25	7	[7, 9, 2, 12]	0.139923095703125
8	1	41	8	[13, 0, 9, 7, 4]	0.2697148323059082
8	5	41	8	[13, 0, 9, 7, 4]	0.30529212951660156
8	10	41	8	[13, 0, 9, 7, 4]	0.2820713520050049
8	15	53	12	[13, 0, 11, 0, 9, 7, 4]	0.32085180282592773
8	20	41	8	[13, 0, 9, 7, 4]	0.24643993377685547
8	25	41	8	[13, 0, 9, 7, 4]	0.24077057838439941
8	1	46	10	[1, 2, 3, 6, 10]	0.3439674377441406
8	5	46	10	[1, 2, 3, 6, 10]	0.3390624523162842
8	10	58	15	[1, 2, 12, 2, 3, 6, 10]	0.30757761001586914
8	15	58	15	[1, 2, 12, 2, 3, 6, 10]	0.29752111434936523
8	20	58	15	[1, 2, 12, 2, 3, 6, 10]	0.30672717094421387
8	25	46	10	[1, 2, 3, 6, 10]	0.3019282817840576
8	1	11	2	[13, 0]	0.019803524017333984
8	5	11	2	[13, 0]	0.02019524574279785
8	10	11	2	[13, 0]	0.01822638511657715
8	15	11	2	[13, 0]	0.018719911575317383
8	20	19	4	[13, 11, 0]	0.0179901123046875
8	25	11	2	[13, 0]	0.021498918533325195
9	1	21	4	[12, 0, 13]	0.48238682746887207
9	5	21	4	[12, 0, 13]	0.48737072944641113
9	10	21	4	[12, 0, 13]	0.49541401863098145
9	15	21	4	[12, 0, 13]	0.4963715076446533
9	20	21	4	[12, 0, 13]	0.48765063285827637
9	25	26	5	[12, 11, 13]	0.5074026584625244
9	1	35	9	[13, 0, 12, 2, 3]	0.622330904006958
9	5	35	9	[13, 0, 12, 2, 3]	0.6648962497711182
9	10	103	25	[13, 0, 9, 7, 9, 0, 11, 13, 0, 12, 2, 3]	0.621164083480835
9	15	35	9	[13, 0, 12, 2, 3]	0.6238205432891846
9	20	35	11	[13, 0, 12, 2, 3]	0.5910799503326416
9	25	35	11	[13, 0, 12, 2, 3]	0.5327801704406738
9	1	66	14	[0, 12, 0, 12, 0, 12, 2, 1]	0.6878626346588135
9	5	38	11	[0, 12, 2, 12, 2, 1]	0.6270301342010498
9	10	26	6	[0, 12, 2, 1]	0.5817415714263916
9	15	26	6	[0, 12, 2, 1]	0.5841012001037598
9	20	26	7	[0, 12, 2, 1]	0.49634838104248047
9	25	104	23	[0, 12, 2, 9, 7, 4, 10, 6, 3, 2, 1]	0.544062614440918
9	1	29	7	[6, 3, 2, 12]	0.3993551731109619
9	5	29	7	[6, 3, 2, 12]	0.38039135932922363
9	10	29	7	[6, 3, 2, 12]	0.37195491790771484
9	15	29	7	[6, 3, 2, 12]	0.36976051330566406
9	20	29	7	[6, 3, 2, 12]	0.3869919776916504
9	25	29	7	[6, 3, 2, 12]	0.3119359016418457
9	1	268	59	[9, 0, 12, 2, 3, 6, 3, 2, 1, 8, 5, 9, 0, 13, 0, 11, 12, 2, 12, 0, 11, 0, 12, 2, 3, 6, 10, 4]	0.4931447505950928
9	5	17	4	[9, 7, 4]	0.46770429611206055
9	10	17	4	[9, 7, 4]	0.41216421127319336
9	15	17	4	[9, 7, 4]	0.44414281845092773
9	20	17	4	[9, 7, 4]	0.4431912899017334
9	25	17	4	[9, 7, 4]	0.46375536918640137
9	1	141	30	[13, 0, 12, 2, 3, 2, 12, 2, 1, 2, 3, 6, 3, 6, 10]	1.0390770435333252
9	5	53	12	[13, 0, 9, 7, 4, 10]	1.1150944232940674
9	10	53	12	[13, 0, 9, 7, 4, 10]	1.064178466796875
9	15	65	17	[13, 0, 11, 0, 9, 7, 4, 10]	0.9525589942932129
9	20	79	19	[13, 11, 13, 0, 9, 7, 4, 10]	1.0916025638580322
9	25	53	13	[13, 0, 9, 7, 4, 10]	1.0900542736053467
9	1	12	3	[4, 10]	0.2707998752593994
9	5	12	3	[4, 10]	0.35863399505615234
9	10	12	3	[4, 10]	0.3259856700897217
9	15	12	3	[4, 10]	0.28292155265808105
9	20	12	3	[4, 10]	0.252413272857666
9	25	12	3	[4, 10]	0.19939374923706055
9	1	19	4	[0, 9, 7]	0.48368024826049805
9	5	19	4	[0, 9, 7]	0.5039668083190918
9	10	19	4	[0, 9, 7]	0.44810938835144043
9	15	19	4	[0, 9, 7]	0.4436619281768799
9	20	19	5	[0, 9, 7]	0.42023277282714844
9	25	19	5	[0, 9, 7]	0.43141984939575195
9	1	45	10	[11, 0, 12, 2, 3, 6]	0.9890031814575195
9	5	62	13	[11, 12, 2, 1, 2, 3, 6]	0.9722003936767578
9	10	55	10	[11, 0, 9, 2, 3, 6]	0.9269373416900635
9	15	45	10	[11, 0, 12, 2, 3, 6]	0.8687121868133545
9	20	73	21	[11, 0, 11, 0, 9, 7, 4, 10, 6]	0.7865426540374756
9	25	143	39	[11, 0, 9, 7, 9, 5, 8, 5, 9, 7, 4, 7, 9, 7, 4, 10, 6]	0.8512852191925049
9	1	13	2	[5, 8]	0.30770182609558105
9	5	13	2	[5, 8]	0.29897475242614746
9	10	13	2	[5, 8]	0.2736399173736572
9	15	13	2	[5, 8]	0.27707862854003906
9	20	291	77	[5, 9, 7, 9, 0, 11, 13, 11, 0, 13, 0, 11, 12, 2, 12, 0, 12, 11, 0, 13, 11, 13, 0, 9, 7, 4, 7, 9, 2, 1, 8]	0.3164660930633545
9	25	13	3	[5, 8]	0.2754182815551758
9	1	36	7	[6, 10, 4, 7]	0.500316858291626
9	5	36	7	[6, 10, 4, 7]	0.49225521087646484
9	10	36	7	[6, 10, 4, 7]	0.45104551315307617
9	15	36	7	[6, 10, 4, 7]	0.431988000869751
9	20	36	7	[6, 10, 4, 7]	0.6125681400299072
9	25	36	8	[6, 10, 4, 7]	0.4442417621612549
9	1	18	4	[2, 9, 5]	0.43514513969421387
9	5	18	4	[2, 9, 5]	0.501042366027832
9	10	18	4	[2, 9, 5]	0.4889836311340332
9	15	18	4	[2, 9, 5]	0.5171844959259033
9	20	18	4	[2, 9, 5]	0.4351348876953125
9	25	18	4	[2, 9, 5]	0.46212053298950195
9	1	88	22	[8, 5, 9, 0, 11, 0, 11, 13, 11, 12]	0.39392757415771484
9	5	29	7	[8, 1, 2, 12]	0.3974936008453369
9	10	95	23	[8, 5, 9, 7, 4, 10, 4, 7, 9, 2, 12]	0.4025285243988037
9	15	29	9	[8, 1, 2, 12]	0.3630855083465576
9	20	29	9	[8, 1, 2, 12]	0.3416597843170166
9	25	29	9	[8, 1, 2, 12]	0.34996676445007324
9	1	58	13	[1, 2, 12, 2, 3, 6, 10]	1.0000343322753906
9	5	46	8	[1, 2, 3, 6, 10]	1.0197632312774658
9	10	46	8	[1, 2, 3, 6, 10]	0.8785350322723389
9	15	46	10	[1, 2, 3, 6, 10]	0.81813645362854
9	20	62	16	[1, 2, 3, 2, 3, 6, 10]	0.8464300632476807
9	25	46	11	[1, 2, 3, 6, 10]	0.8378925323486328
9	1	26	6	[5, 9, 2, 3]	0.5021648406982422
9	5	26	6	[5, 9, 2, 3]	0.49770379066467285
9	10	26	6	[5, 9, 2, 3]	0.5269482135772705
9	15	26	6	[5, 9, 2, 3]	0.5159652233123779
9	20	26	7	[5, 9, 2, 3]	0.45320725440979004
9	25	26	8	[5, 9, 2, 3]	0.3934922218322754
9	1	30	7	[4, 7, 9, 2]	0.349381685256958
9	5	30	7	[4, 7, 9, 2]	0.349334716796875
9	10	30	7	[4, 7, 9, 2]	0.3535754680633545
9	15	48	9	[4, 10, 6, 3, 2]	0.34224724769592285
9	20	30	7	[4, 7, 9, 2]	0.3063538074493408
9	25	30	7	[4, 7, 9, 2]	0.30210208892822266
9	1	31	6	[8, 1, 2, 3]	0.47892117500305176
9	5	31	6	[8, 1, 2, 3]	0.5183722972869873
9	10	57	10	[8, 1, 8, 1, 2, 3]	0.47475337982177734
9	15	31	8	[8, 1, 2, 3]	0.5205302238464355
9	20	31	9	[8, 1, 2, 3]	0.44080424308776855
9	25	31	9	[8, 1, 2, 3]	0.43400120735168457
9	1	6	2	[11, 0]	0.07378053665161133
9	5	6	2	[11, 0]	0.045758962631225586
9	10	6	2	[11, 0]	0.05519294738769531
9	15	6	2	[11, 0]	0.07172369956970215
9	20	6	3	[11, 0]	0.07910943031311035
9	25	6	3	[11, 0]	0.07237696647644043
9	1	39	9	[6, 3, 2, 12, 0]	0.4550328254699707
9	5	39	9	[6, 3, 2, 12, 0]	0.5278537273406982
9	10	65	13	[6, 10, 6, 3, 2, 12, 0]	0.5322401523590088
9	15	55	11	[6, 10, 4, 7, 9, 0]	0.5307893753051758
9	20	39	9	[6, 3, 2, 12, 0]	0.4831860065460205
9	25	39	9	[6, 3, 2, 12, 0]	0.4032461643218994
9	1	13	2	[8, 5]	0.18528962135314941
9	5	13	2	[8, 5]	0.17419171333312988
9	10	13	2	[8, 5]	0.16606736183166504
9	15	13	2	[8, 5]	0.13712859153747559
9	20	13	2	[8, 5]	0.16311144828796387
9	25	85	26	[8, 1, 2, 12, 0, 11, 0, 12, 2, 9, 5]	0.14441561698913574
10	1	95	21	[10, 6, 3, 2, 3, 2, 12, 11, 13, 0]	2.3433337211608887
10	5	79	17	[10, 6, 3, 2, 12, 11, 13, 0]	2.1826958656311035
10	10	42	10	[10, 4, 7, 9, 0]	2.1729986667633057
10	15	42	10	[10, 4, 7, 9, 0]	2.2050771713256836
10	20	52	12	[10, 6, 3, 2, 12, 0]	2.1931538581848145
10	25	52	13	[10, 6, 3, 2, 12, 0]	2.2911453247070312
10	1	61	15	[6, 3, 2, 3, 2, 12, 0, 11]	2.59472918510437
10	5	45	11	[6, 3, 2, 12, 0, 11]	2.6257662773132324
10	10	42	9	[6, 3, 2, 12, 11]	2.4294254779815674
10	15	42	9	[6, 3, 2, 12, 11]	2.47054386138916
10	20	42	9	[6, 3, 2, 12, 11]	2.2477211952209473
10	25	42	10	[6, 3, 2, 12, 11]	1.955019474029541
10	1	34	10	[10, 4, 7, 9, 5]	2.1846559047698975
10	5	34	10	[10, 4, 7, 9, 5]	2.139998197555542
10	10	34	10	[10, 4, 7, 9, 5]	2.017364978790283
10	15	34	10	[10, 4, 7, 9, 5]	3.1232314109802246
10	20	54	11	[10, 6, 3, 2, 9, 5]	2.8127522468566895
10	25	54	11	[10, 6, 3, 2, 9, 5]	2.740597724914551
10	1	23	4	[6, 3, 2]	1.1314365863800049
10	5	23	4	[6, 3, 2]	1.143345832824707
10	10	23	4	[6, 3, 2]	1.0832829475402832
10	15	23	4	[6, 3, 2]	1.110764980316162
10	20	23	4	[6, 3, 2]	0.7061471939086914
10	25	23	4	[6, 3, 2]	0.7071070671081543
10	1	47	11	[8, 5, 9, 7, 4, 10]	4.212625980377197
10	5	47	11	[8, 5, 9, 7, 4, 10]	4.173593282699585
10	10	47	12	[8, 5, 9, 7, 4, 10]	3.5726826190948486
10	15	47	12	[8, 5, 9, 7, 4, 10]	4.823642730712891
10	20	59	11	[8, 1, 2, 3, 6, 10]	13.340784072875977
10	25	147	45	[8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 2, 3, 6, 10]	17.909543991088867
10	1	27	6	[3, 2, 9, 7]	2.911630153656006
10	5	27	6	[3, 2, 9, 7]	2.4746205806732178
10	10	27	7	[3, 2, 9, 7]	2.175903081893921
10	15	27	7	[3, 2, 9, 7]	2.0926125049591064
10	20	27	7	[3, 2, 9, 7]	2.2397661209106445
10	25	27	7	[3, 2, 9, 7]	2.2020461559295654
10	1	37	8	[11, 0, 9, 5, 8]	3.604679822921753
10	5	37	8	[11, 0, 9, 5, 8]	3.7363743782043457
10	10	37	8	[11, 0, 9, 5, 8]	3.8842391967773438
10	15	37	8	[11, 0, 9, 5, 8]	3.454592704772949
10	20	45	13	[11, 0, 12, 2, 1, 8]	2.9472527503967285
10	25	63	15	[11, 13, 11, 0, 9, 5, 8]	3.1664137840270996
10	1	13	2	[8, 1]	1.157851219177246
10	5	13	2	[8, 1]	1.131925106048584
10	10	13	2	[8, 1]	0.97562575340271
10	15	13	2	[8, 1]	0.99375319480896
10	20	13	2	[8, 1]	0.8968336582183838
10	25	13	2	[8, 1]	0.8621001243591309
10	1	27	8	[7, 9, 2, 3]	2.600769281387329
10	5	27	8	[7, 9, 2, 3]	2.718371629714966
10	10	27	8	[7, 9, 2, 3]	2.447664499282837
10	15	27	8	[7, 9, 2, 3]	2.356668710708618
10	20	51	10006	[7, 4, 10, 6, 3]	2.015984058380127
10	25	51	10006	[7, 4, 10, 6, 3]	1.9565904140472412
10	1	13	2	[0, 9]	0.8350415229797363
10	5	13	2	[0, 9]	0.8522360324859619
10	10	13	2	[0, 9]	0.8825972080230713
10	15	13	2	[0, 9]	0.8616812229156494
10	20	13	2	[0, 9]	0.7448775768280029
10	25	13	2	[0, 9]	0.7679603099822998
10	1	318	85	[5, 9, 5, 9, 7, 9, 2, 12, 11, 0, 11, 0, 13, 0, 11, 13, 11, 0, 12, 0, 11, 0, 11, 0, 11, 0, 11, 12, 11, 0, 11, 0, 12, 2, 1, 2, 3, 2, 3, 6]	4.765052556991577
10	5	41	9	[5, 9, 2, 3, 6]	6.021413564682007
10	10	41	9	[5, 9, 2, 3, 6]	4.906462907791138
10	15	41	9	[5, 9, 2, 3, 6]	4.420121431350708
10	20	41	9	[5, 9, 2, 3, 6]	3.6582047939300537
10	25	41	9	[5, 9, 2, 3, 6]	3.6439337730407715
10	1	19	5	[7, 9, 0]	1.6113860607147217
10	5	19	5	[7, 9, 0]	1.752133846282959
10	10	19	5	[7, 9, 0]	1.547069787979126
10	15	19	5	[7, 9, 0]	1.7809529304504395
10	20	75	10013	[7, 4, 10, 6, 3, 2, 12, 0]	2.350160837173462
10	25	19	10001	[7, 9, 0]	2.1882810592651367
10	1	40	9	[1, 2, 9, 7, 4]	4.25714111328125
10	5	40	9	[1, 2, 9, 7, 4]	3.7414298057556152
10	10	40	10	[1, 2, 9, 7, 4]	3.3169784545898438
10	15	40	10	[1, 2, 9, 7, 4]	3.2851362228393555
10	20	2633	10863	[1, 2, 12, 0, 11, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 13, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 2, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 13, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 0, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 7, 4]	198.5555717945099
10	25	3523	21397	[1, 2, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 13, 0, 11, 0, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 7, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 1, 2, 12, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 13, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 13, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 13, 0, 11, 0, 11, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 13, 0, 11, 0, 11, 0, 11, 0, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 12, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 0, 9, 7, 4]	170.48977613449097
10	1	55	10	[6, 3, 2, 9, 0, 11]	3.3336150646209717
10	5	45	11	[6, 3, 2, 12, 0, 11]	2.908022165298462
10	10	42	9	[6, 3, 2, 12, 11]	2.4841880798339844
10	15	45	11	[6, 3, 2, 12, 0, 11]	2.6043007373809814
10	20	42	9	[6, 3, 2, 12, 11]	2.875215530395508
10	25	54	16	[6, 3, 2, 12, 2, 12, 11]	2.574538469314575
10	1	37	8	[8, 5, 9, 0, 11]	2.857158899307251
10	5	37	8	[8, 5, 9, 0, 11]	2.8775274753570557
10	10	63	12	[8, 5, 9, 0, 9, 0, 11]	2.3904049396514893
10	15	42	9	[8, 1, 2, 12, 11]	2.3222999572753906
10	20	37	8	[8, 5, 9, 0, 11]	2.153337001800537
10	25	37	8	[8, 5, 9, 0, 11]	2.9734034538269043
10	1	47	12	[5, 9, 7, 4, 10, 6]	4.5521204471588135
10	5	41	9	[5, 9, 2, 3, 6]	3.940087080001831
10	10	47	13	[5, 9, 7, 4, 10, 6]	3.4850094318389893
10	15	98	24	[5, 9, 5, 9, 0, 13, 0, 11, 12, 2, 3, 6]	3.6037914752960205
10	20	41	9	[5, 9, 2, 3, 6]	3.2456912994384766
10	25	41	9	[5, 9, 2, 3, 6]	3.3966145515441895
10	1	46	11	[9, 5, 9, 2, 3, 6]	3.9134020805358887
10	5	66	15	[9, 7, 4, 10, 4, 10, 6]	4.003614902496338
10	10	42	11	[9, 7, 4, 10, 6]	3.57942533493042
10	15	64	21	[9, 7, 9, 5, 9, 7, 4, 10, 6]	3.889298915863037
10	20	36	7	[9, 2, 3, 6]	3.4109554290771484
10	25	46	11	[9, 5, 9, 2, 3, 6]	3.2593233585357666
10	1	31	7	[8, 5, 9, 2]	1.1954491138458252
10	5	23	4	[8, 1, 2]	1.1146671772003174
10	10	23	4	[8, 1, 2]	1.2336435317993164
10	15	23	4	[8, 1, 2]	1.1318011283874512
10	20	23	5	[8, 1, 2]	0.9090931415557861
10	25	23	6	[8, 1, 2]	1.0138041973114014
10	1	29	7	[13, 0, 9, 5]	2.4891490936279297
10	5	29	7	[13, 0, 9, 5]	2.145385503768921
10	10	29	7	[13, 0, 9, 5]	2.045488119125366
10	15	29	7	[13, 0, 9, 5]	1.9978125095367432
10	20	29	7	[13, 0, 9, 5]	1.9951128959655762
10	25	29	7	[13, 0, 9, 5]	1.7997219562530518
10	1	36	9	[4, 7, 9, 0, 11]	2.414663076400757
10	5	36	9	[4, 7, 9, 0, 11]	2.618083953857422
10	10	58	14	[4, 7, 4, 7, 9, 0, 11]	2.446826457977295
10	15	36	9	[4, 7, 9, 0, 11]	2.1719462871551514
10	20	97	18	[4, 10, 6, 3, 6, 3, 2, 12, 11]	2.3923699855804443
10	25	67	15	[4, 10, 6, 3, 2, 12, 11]	2.179189443588257
