Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
5	15	13.0	9	[5, 9, 7, 4, 10]	0.0015823841094970703
5	20	21.0	17	[5, 8, 1, 2, 9, 7, 4, 10]	0.0024929046630859375
5	25	11.0	9	[5, 9, 7, 4, 10]	0.0017108917236328125
5	1	8.0	8	[6, 10, 4, 7]	0.0006394386291503906
5	5	8.0	8	[6, 10, 4, 7]	0.001329660415649414
5	10	5.0	8	[6, 10, 4, 7]	0.001308441162109375
5	15	5.0	8	[6, 10, 4, 7]	0.0012722015380859375
5	20	5.0	8	[6, 10, 4, 7]	0.0012845993041992188
5	25	5.0	8	[6, 10, 4, 7]	0.0012981891632080078
5	1	18.0	9	[11, 12, 2, 1, 8]	0.001710653305053711
5	5	18.0	9	[11, 12, 2, 1, 8]	0.0008876323699951172
5	10	18.0	9	[11, 12, 2, 1, 8]	0.001638174057006836
5	15	14.0	9	[11, 12, 2, 1, 8]	0.0024399757385253906
5	20	14.0	9	[11, 12, 2, 1, 8]	0.001567840576171875
5	25	14.0	9	[11, 12, 2, 1, 8]	0.0019674301147460938
5	1	40.0	26	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6]	0.003825664520263672
5	5	40.0	26	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6]	0.003928184509277344
5	10	37.0	26	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6]	0.003799915313720703
5	15	33.0	26	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6]	0.0037491321563720703
5	20	34.0	27	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6]	0.0041201114654541016
5	25	21.0	19	[13, 11, 12, 0, 9, 7, 4, 10, 6]	0.003313302993774414
5	1	19.0	14	[1, 2, 9, 7, 4, 10, 6]	0.0020461082458496094
5	5	19.0	14	[1, 2, 9, 7, 4, 10, 6]	0.0024383068084716797
5	10	16.0	14	[1, 2, 9, 7, 4, 10, 6]	0.0024933815002441406
5	15	16.0	14	[1, 2, 9, 7, 4, 10, 6]	0.0023262500762939453
5	20	16.0	14	[1, 2, 9, 7, 4, 10, 6]	0.0020439624786376953
5	25	6.0	9	[1, 2, 3, 6]	0.000888824462890625
5	1	37.0	30	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 9, 0, 12, 11]	0.003977298736572266
5	5	43.0	33	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 8, 1, 2, 12, 11]	0.004691362380981445
5	10	40.0	33	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 8, 1, 2, 12, 11]	0.00441741943359375
5	15	35.0	33	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 8, 5, 9, 0, 12]	0.005239009857177734
5	20	40.0	37	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 8, 1, 8, 1, 2]	0.004083156585693359
5	25	29.0	31	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 9, 0, 12, 11]	0.004713535308837891
5	1	40.0	26	[11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.004606008529663086
5	5	40.0	26	[11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.005202770233154297
5	10	37.0	26	[11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.005632638931274414
5	15	40.0	32	[11, 12, 2, 1, 8, 5, 9, 0, 13, 0, 9, 7, 4, 10, 6]	0.005705833435058594
5	20	34.0	27	[11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.004385709762573242
5	25	32.0	27	[11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.004640102386474609
5	1	8.0	7	[4, 7, 9, 2]	0.001283884048461914
5	5	8.0	7	[4, 7, 9, 2]	0.001439809799194336
5	10	5.0	7	[4, 7, 9, 2]	0.0018453598022460938
5	15	5.0	7	[4, 7, 9, 2]	0.0022611618041992188
5	20	5.0	7	[4, 7, 9, 2]	0.001428365707397461
5	25	5.0	7	[4, 7, 9, 2]	0.0012557506561279297
5	1	28.0	22	[4, 7, 9, 2, 1, 8, 5, 9, 0, 12, 11]	0.0040585994720458984
5	5	43.0	34	[4, 7, 9, 2, 1, 8, 5, 8, 1, 8, 5, 8, 1, 8, 1]	0.0038406848907470703
5	10	24.0	18	[4, 7, 9, 5, 8, 1, 2, 12, 11]	0.0024673938751220703
5	15	21.0	22	[4, 7, 9, 2, 1, 8, 5, 9, 0, 12, 11]	0.003783702850341797
5	20	39.0	37	[4, 7, 9, 2, 1, 8, 5, 8, 1, 8, 5, 8, 5, 9, 0]	0.003126859664916992
5	25	22.0	23	[4, 7, 9, 2, 1, 8, 5, 9, 0, 12, 11]	0.0032639503479003906
