Num of Nodes	BW	Num of Hops	Path	Execution Time (seconds)
6	20	57	[15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 3, 10, 16, 14, 19, 14]	0.010262250900268555
6	25	10055	[15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 3, 5, 0, 5, 0, 20]	0.011224508285522461
6	1	54	[16, 10, 3, 4, 1, 4, 1, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 3, 5]	0.009801626205444336
6	5	41	[16, 10, 3, 4, 1, 4, 1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19]	0.007012367248535156
6	10	55	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 3, 4, 1, 16, 14, 19]	0.009536504745483398
6	15	45	[16, 10, 3, 4, 1, 4, 3, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 12, 19]	0.007785797119140625
6	20	53	[16, 10, 3, 4, 1, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 12, 19]	0.00900888442993164
6	25	57	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 3, 21, 3, 21, 3, 10]	0.009928703308105469
6	1	27	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15]	0.00566554069519043
6	5	35	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 14, 22, 8, 16, 10, 15]	0.009040355682373047
6	10	29	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15]	0.008377313613891602
6	15	29	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15]	0.006272792816162109
6	20	30	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15]	0.0074520111083984375
6	25	32	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15]	0.005730152130126953
6	1	28	[19, 14, 22, 5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16]	0.005727291107177734
6	5	27	[19, 14, 22, 5, 0, 20, 11, 23, 12, 21, 3, 4, 1, 16]	0.006331443786621094
6	10	30	[19, 14, 22, 5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16]	0.007561922073364258
6	15	30	[19, 14, 22, 5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16]	0.0071926116943359375
6	20	32	[19, 14, 22, 5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16]	0.006341695785522461
6	25	33	[19, 14, 22, 5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16]	0.005522012710571289
6	1	13	[15, 10, 3, 4, 1, 16]	0.004023551940917969
6	5	13	[15, 10, 3, 4, 1, 16]	0.0029802322387695312
6	10	14	[15, 10, 3, 4, 1, 16]	0.0026755332946777344
6	15	14	[15, 10, 3, 4, 1, 16]	0.0015864372253417969
6	20	14	[15, 10, 3, 4, 1, 16]	0.003452777862548828
6	25	14	[15, 10, 3, 4, 1, 16]	0.0021517276763916016
6	1	29	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.0050547122955322266
6	5	29	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.006000995635986328
6	10	31	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.005484819412231445
6	15	31	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.00530552864074707
6	20	33	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.005161762237548828
6	25	34	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.006387472152709961
6	1	19	[9, 17, 2, 15, 10, 3, 4, 1, 16]	0.004261493682861328
6	5	19	[9, 17, 2, 15, 10, 3, 4, 1, 16]	0.0035619735717773438
6	10	21	[9, 17, 2, 15, 10, 3, 4, 1, 16]	0.0041713714599609375
6	15	21	[9, 17, 2, 15, 10, 3, 4, 1, 16]	0.0030167102813720703
6	20	21	[9, 17, 2, 15, 10, 3, 4, 1, 16]	0.005362033843994141
6	25	21	[9, 17, 2, 15, 10, 3, 4, 1, 16]	0.004323720932006836
6	1	20	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17]	0.0037720203399658203
6	5	20	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17]	0.00607609748840332
6	10	22	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17]	0.003816366195678711
6	15	22	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17]	0.004297733306884766
6	20	22	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17]	0.005209445953369141
6	25	23	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17]	0.003821134567260742
6	1	26	[21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.008231878280639648
6	5	46	[21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23, 12, 19, 14, 22, 5, 0, 20, 13, 6]	0.0078008174896240234
6	10	25	[21, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6]	0.0056629180908203125
6	15	30	[21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.004903554916381836
