PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
11	0	12	19.0	1.0	6	[000006, 000000, 000001, 000002, 000003, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000001, 000002, 000003, 000007, 000004, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000001, 000002, 000003, 000007, 000004, 000008, 000005]
11	0	12	31.0	2.0	9	[000006, 000000, 000001, 000002, 000003, 000007, 000008, 000004, 000005]
11	0	12	29.0	2.0	8	[000006, 000000, 000001, 000002, 000003, 000007, 000008, 000005]
11	0	12	22.0	1.0	8	[000006, 000000, 000001, 000002, 000007, 000003, 000004, 000005]
11	0	12	22.0	1.0	9	[000006, 000000, 000001, 000002, 000007, 000003, 000004, 000008, 000005]
11	0	12	19.0	1.0	7	[000006, 000000, 000001, 000002, 000007, 000003, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000001, 000002, 000007, 000004, 000003, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000001, 000002, 000007, 000004, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000001, 000002, 000007, 000004, 000008, 000005]
11	0	12	19.0	1.0	9	[000006, 000000, 000001, 000002, 000007, 000008, 000004, 000003, 000005]
11	0	12	22.0	2.0	8	[000006, 000000, 000001, 000002, 000007, 000008, 000004, 000005]
11	0	12	22.0	2.0	7	[000006, 000000, 000001, 000002, 000007, 000008, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000002, 000008, 000004, 000003, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000001, 000002, 000008, 000004, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000002, 000008, 000004, 000007, 000003, 000005]
11	0	12	7.0	2.0	6	[000006, 000000, 000001, 000002, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000002, 000008, 000007, 000003, 000004, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000002, 000008, 000007, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000002, 000008, 000007, 000004, 000003, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000002, 000008, 000007, 000004, 000005]
11	0	12	22.0	1.0	9	[000006, 000000, 000001, 000004, 000003, 000002, 000007, 000008, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000004, 000003, 000002, 000008, 000005]
11	0	12	19.0	1.0	6	[000006, 000000, 000001, 000004, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000004, 000003, 000007, 000002, 000008, 000005]
11	0	12	29.0	1.0	8	[000006, 000000, 000001, 000004, 000003, 000007, 000008, 000005]
11	0	12	33.0	2.0	5	[000006, 000000, 000001, 000004, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000001, 000004, 000007, 000002, 000003, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000004, 000007, 000002, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000004, 000007, 000003, 000002, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000001, 000004, 000007, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000004, 000007, 000008, 000002, 000003, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000001, 000004, 000007, 000008, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000004, 000008, 000002, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000004, 000008, 000002, 000007, 000003, 000005]
11	0	12	29.0	2.0	6	[000006, 000000, 000001, 000004, 000008, 000005]
11	0	12	19.0	1.0	9	[000006, 000000, 000001, 000004, 000008, 000007, 000002, 000003, 000005]
11	0	12	19.0	1.0	8	[000006, 000000, 000001, 000004, 000008, 000007, 000003, 000005]
11	0	12	33.0	3.0	4	[000006, 000000, 000001, 000005]
11	0	12	22.0	1.0	8	[000006, 000000, 000001, 000007, 000002, 000003, 000004, 000005]
11	0	12	22.0	1.0	9	[000006, 000000, 000001, 000007, 000002, 000003, 000004, 000008, 000005]
11	0	12	19.0	1.0	7	[000006, 000000, 000001, 000007, 000002, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000007, 000002, 000008, 000004, 000003, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000001, 000007, 000002, 000008, 000004, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000001, 000007, 000002, 000008, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000001, 000007, 000003, 000002, 000008, 000004, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000001, 000007, 000003, 000002, 000008, 000005]
11	0	12	33.0	1.0	7	[000006, 000000, 000001, 000007, 000003, 000004, 000005]
11	0	12	29.0	1.0	8	[000006, 000000, 000001, 000007, 000003, 000004, 000008, 000005]
11	0	12	19.0	1.0	6	[000006, 000000, 000001, 000007, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000007, 000004, 000003, 000002, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000001, 000007, 000004, 000003, 000005]
11	0	12	14.0	1.0	6	[000006, 000000, 000001, 000007, 000004, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000007, 000004, 000008, 000002, 000003, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000001, 000007, 000004, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000007, 000008, 000002, 000003, 000004, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000007, 000008, 000002, 000003, 000005]
11	0	12	19.0	1.0	8	[000006, 000000, 000001, 000007, 000008, 000004, 000003, 000005]
11	0	12	31.0	2.0	7	[000006, 000000, 000001, 000007, 000008, 000004, 000005]
11	0	12	29.0	2.0	6	[000006, 000000, 000001, 000007, 000008, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000008, 000002, 000003, 000004, 000005]
11	0	12	7.0	1.0	7	[000006, 000000, 000001, 000008, 000002, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000008, 000002, 000003, 000007, 000004, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000008, 000002, 000007, 000003, 000004, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000008, 000002, 000007, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000001, 000008, 000002, 000007, 000004, 000003, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000001, 000008, 000002, 000007, 000004, 000005]
11	0	12	19.0	1.0	7	[000006, 000000, 000001, 000008, 000004, 000003, 000005]
11	0	12	31.0	2.0	6	[000006, 000000, 000001, 000008, 000004, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000001, 000008, 000004, 000007, 000002, 000003, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000001, 000008, 000004, 000007, 000003, 000005]
11	0	12	29.0	2.0	5	[000006, 000000, 000001, 000008, 000005]
11	0	12	22.0	1.0	9	[000006, 000000, 000001, 000008, 000007, 000002, 000003, 000004, 000005]
11	0	12	19.0	1.0	8	[000006, 000000, 000001, 000008, 000007, 000002, 000003, 000005]
11	0	12	33.0	1.0	8	[000006, 000000, 000001, 000008, 000007, 000003, 000004, 000005]
11	0	12	19.0	1.0	7	[000006, 000000, 000001, 000008, 000007, 000003, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000001, 000008, 000007, 000004, 000003, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000001, 000008, 000007, 000004, 000005]
11	0	12	31.0	2.0	7	[000006, 000000, 000003, 000002, 000001, 000004, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000003, 000002, 000001, 000004, 000007, 000008, 000005]
11	0	12	29.0	2.0	8	[000006, 000000, 000003, 000002, 000001, 000004, 000008, 000005]
11	0	12	31.0	3.0	6	[000006, 000000, 000003, 000002, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000002, 000001, 000007, 000004, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000003, 000002, 000001, 000007, 000004, 000008, 000005]
11	0	12	31.0	2.0	9	[000006, 000000, 000003, 000002, 000001, 000007, 000008, 000004, 000005]
11	0	12	29.0	2.0	8	[000006, 000000, 000003, 000002, 000001, 000007, 000008, 000005]
11	0	12	31.0	2.0	8	[000006, 000000, 000003, 000002, 000001, 000008, 000004, 000005]
11	0	12	29.0	2.0	7	[000006, 000000, 000003, 000002, 000001, 000008, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000003, 000002, 000001, 000008, 000007, 000004, 000005]
11	0	12	22.0	2.0	8	[000006, 000000, 000003, 000002, 000007, 000001, 000004, 000005]
11	0	12	22.0	2.0	9	[000006, 000000, 000003, 000002, 000007, 000001, 000004, 000008, 000005]
11	0	12	22.0	3.0	7	[000006, 000000, 000003, 000002, 000007, 000001, 000005]
11	0	12	22.0	2.0	9	[000006, 000000, 000003, 000002, 000007, 000001, 000008, 000004, 000005]
11	0	12	22.0	2.0	8	[000006, 000000, 000003, 000002, 000007, 000001, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000002, 000007, 000004, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000003, 000002, 000007, 000004, 000001, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000003, 000002, 000007, 000004, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000003, 000002, 000007, 000004, 000008, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000002, 000007, 000004, 000008, 000005]
11	0	12	22.0	2.0	9	[000006, 000000, 000003, 000002, 000007, 000008, 000001, 000004, 000005]
11	0	12	22.0	3.0	8	[000006, 000000, 000003, 000002, 000007, 000008, 000001, 000005]
11	0	12	22.0	2.0	9	[000006, 000000, 000003, 000002, 000007, 000008, 000004, 000001, 000005]
11	0	12	22.0	2.0	8	[000006, 000000, 000003, 000002, 000007, 000008, 000004, 000005]
11	0	12	22.0	2.0	7	[000006, 000000, 000003, 000002, 000007, 000008, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000003, 000002, 000008, 000001, 000004, 000005]
11	0	12	7.0	3.0	7	[000006, 000000, 000003, 000002, 000008, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000002, 000008, 000001, 000007, 000004, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000003, 000002, 000008, 000004, 000001, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000003, 000002, 000008, 000004, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000002, 000008, 000004, 000007, 000001, 000005]
11	0	12	7.0	2.0	6	[000006, 000000, 000003, 000002, 000008, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000003, 000002, 000008, 000007, 000001, 000004, 000005]
11	0	12	7.0	3.0	8	[000006, 000000, 000003, 000002, 000008, 000007, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000002, 000008, 000007, 000004, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000003, 000002, 000008, 000007, 000004, 000005]
11	0	12	22.0	1.0	9	[000006, 000000, 000003, 000004, 000001, 000002, 000007, 000008, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000003, 000004, 000001, 000002, 000008, 000005]
11	0	12	33.0	1.0	6	[000006, 000000, 000003, 000004, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000004, 000001, 000007, 000002, 000008, 000005]
11	0	12	29.0	1.0	8	[000006, 000000, 000003, 000004, 000001, 000007, 000008, 000005]
11	0	12	29.0	1.0	7	[000006, 000000, 000003, 000004, 000001, 000008, 000005]
11	0	12	33.0	1.0	5	[000006, 000000, 000003, 000004, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000004, 000007, 000001, 000002, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000003, 000004, 000007, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000004, 000007, 000001, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000004, 000007, 000002, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000003, 000004, 000007, 000002, 000001, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000004, 000007, 000002, 000008, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000003, 000004, 000007, 000002, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000004, 000007, 000008, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000004, 000007, 000008, 000002, 000001, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000003, 000004, 000007, 000008, 000005]
11	0	12	31.0	1.0	7	[000006, 000000, 000003, 000004, 000008, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000003, 000004, 000008, 000002, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000004, 000008, 000002, 000007, 000001, 000005]
11	0	12	29.0	1.0	6	[000006, 000000, 000003, 000004, 000008, 000005]
11	0	12	31.0	1.0	8	[000006, 000000, 000003, 000004, 000008, 000007, 000001, 000005]
11	0	12	22.0	1.0	9	[000006, 000000, 000003, 000004, 000008, 000007, 000002, 000001, 000005]
11	0	12	19.0	1.0	4	[000006, 000000, 000003, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000003, 000007, 000001, 000002, 000008, 000004, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000003, 000007, 000001, 000002, 000008, 000005]
11	0	12	33.0	2.0	7	[000006, 000000, 000003, 000007, 000001, 000004, 000005]
11	0	12	29.0	2.0	8	[000006, 000000, 000003, 000007, 000001, 000004, 000008, 000005]
11	0	12	33.0	3.0	6	[000006, 000000, 000003, 000007, 000001, 000005]
11	0	12	31.0	2.0	8	[000006, 000000, 000003, 000007, 000001, 000008, 000004, 000005]
11	0	12	29.0	2.0	7	[000006, 000000, 000003, 000007, 000001, 000008, 000005]
11	0	12	22.0	2.0	8	[000006, 000000, 000003, 000007, 000002, 000001, 000004, 000005]
11	0	12	22.0	2.0	9	[000006, 000000, 000003, 000007, 000002, 000001, 000004, 000008, 000005]
11	0	12	22.0	3.0	7	[000006, 000000, 000003, 000007, 000002, 000001, 000005]
11	0	12	22.0	2.0	9	[000006, 000000, 000003, 000007, 000002, 000001, 000008, 000004, 000005]
11	0	12	22.0	2.0	8	[000006, 000000, 000003, 000007, 000002, 000001, 000008, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000003, 000007, 000002, 000008, 000001, 000004, 000005]
11	0	12	7.0	3.0	8	[000006, 000000, 000003, 000007, 000002, 000008, 000001, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000003, 000007, 000002, 000008, 000004, 000001, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000003, 000007, 000002, 000008, 000004, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000003, 000007, 000002, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000007, 000004, 000001, 000002, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000003, 000007, 000004, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000007, 000004, 000001, 000008, 000005]
11	0	12	14.0	1.0	6	[000006, 000000, 000003, 000007, 000004, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000003, 000007, 000004, 000008, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000003, 000007, 000004, 000008, 000002, 000001, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000003, 000007, 000004, 000008, 000005]
11	0	12	33.0	2.0	8	[000006, 000000, 000003, 000007, 000008, 000001, 000004, 000005]
11	0	12	33.0	3.0	7	[000006, 000000, 000003, 000007, 000008, 000001, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000003, 000007, 000008, 000002, 000001, 000004, 000005]
11	0	12	7.0	3.0	8	[000006, 000000, 000003, 000007, 000008, 000002, 000001, 000005]
11	0	12	31.0	2.0	8	[000006, 000000, 000003, 000007, 000008, 000004, 000001, 000005]
11	0	12	31.0	2.0	7	[000006, 000000, 000003, 000007, 000008, 000004, 000005]
11	0	12	29.0	2.0	6	[000006, 000000, 000003, 000007, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000001, 000002, 000003, 000005]
11	0	12	14.0	2.0	9	[000006, 000000, 000004, 000001, 000002, 000003, 000007, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000001, 000002, 000007, 000003, 000005]
11	0	12	14.0	2.0	8	[000006, 000000, 000004, 000001, 000002, 000007, 000008, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000004, 000001, 000002, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000001, 000002, 000008, 000007, 000003, 000005]
11	0	12	14.0	2.0	5	[000006, 000000, 000004, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000001, 000007, 000002, 000003, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000004, 000001, 000007, 000002, 000008, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000004, 000001, 000007, 000003, 000002, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000001, 000007, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000001, 000007, 000008, 000002, 000003, 000005]
11	0	12	14.0	2.0	7	[000006, 000000, 000004, 000001, 000007, 000008, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000001, 000008, 000002, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000001, 000008, 000002, 000007, 000003, 000005]
11	0	12	14.0	2.0	6	[000006, 000000, 000004, 000001, 000008, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000001, 000008, 000007, 000002, 000003, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000001, 000008, 000007, 000003, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000003, 000002, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000003, 000002, 000001, 000007, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000003, 000002, 000001, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000003, 000002, 000007, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000003, 000002, 000007, 000001, 000008, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000003, 000002, 000007, 000008, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000003, 000002, 000007, 000008, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000003, 000002, 000008, 000001, 000005]
11	0	12	7.0	1.0	7	[000006, 000000, 000004, 000003, 000002, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000003, 000002, 000008, 000007, 000001, 000005]
11	0	12	14.0	1.0	5	[000006, 000000, 000004, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000003, 000007, 000001, 000002, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000003, 000007, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000003, 000007, 000001, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000003, 000007, 000002, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000003, 000007, 000002, 000001, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000003, 000007, 000002, 000008, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000003, 000007, 000002, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000003, 000007, 000008, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000003, 000007, 000008, 000002, 000001, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000003, 000007, 000008, 000005]
11	0	12	14.0	2.0	4	[000006, 000000, 000004, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000007, 000001, 000002, 000003, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000007, 000001, 000002, 000008, 000005]
11	0	12	14.0	1.0	6	[000006, 000000, 000004, 000007, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000007, 000001, 000008, 000002, 000003, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000007, 000001, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000007, 000002, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000007, 000002, 000001, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000007, 000002, 000003, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000007, 000002, 000008, 000001, 000005]
11	0	12	7.0	1.0	7	[000006, 000000, 000004, 000007, 000002, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000007, 000003, 000002, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000007, 000003, 000002, 000001, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000007, 000003, 000002, 000008, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000007, 000003, 000002, 000008, 000005]
11	0	12	14.0	1.0	6	[000006, 000000, 000004, 000007, 000003, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000007, 000008, 000001, 000002, 000003, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000007, 000008, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000007, 000008, 000002, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000007, 000008, 000002, 000003, 000005]
11	0	12	14.0	1.0	6	[000006, 000000, 000004, 000007, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000008, 000001, 000002, 000003, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000008, 000001, 000002, 000007, 000003, 000005]
11	0	12	14.0	2.0	6	[000006, 000000, 000004, 000008, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000008, 000001, 000007, 000002, 000003, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000008, 000001, 000007, 000003, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000004, 000008, 000002, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000004, 000008, 000002, 000001, 000007, 000003, 000005]
11	0	12	7.0	1.0	7	[000006, 000000, 000004, 000008, 000002, 000003, 000005]
11	0	12	7.0	2.0	9	[000006, 000000, 000004, 000008, 000002, 000003, 000007, 000001, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000004, 000008, 000002, 000007, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000004, 000008, 000002, 000007, 000003, 000005]
11	0	12	14.0	2.0	5	[000006, 000000, 000004, 000008, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000004, 000008, 000007, 000001, 000002, 000003, 000005]
11	0	12	14.0	2.0	7	[000006, 000000, 000004, 000008, 000007, 000001, 000005]
11	0	12	14.0	2.0	8	[000006, 000000, 000004, 000008, 000007, 000002, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000004, 000008, 000007, 000002, 000003, 000005]
11	0	12	14.0	2.0	9	[000006, 000000, 000004, 000008, 000007, 000003, 000002, 000001, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000004, 000008, 000007, 000003, 000005]
11	0	12	33.0	2.0	3	[000006, 000000, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000007, 000001, 000002, 000003, 000004, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000007, 000001, 000002, 000003, 000004, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000007, 000001, 000002, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000007, 000001, 000002, 000008, 000004, 000003, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000007, 000001, 000002, 000008, 000004, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000007, 000001, 000002, 000008, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000007, 000001, 000004, 000003, 000002, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000007, 000001, 000004, 000003, 000005]
11	0	12	14.0	2.0	6	[000006, 000000, 000007, 000001, 000004, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000007, 000001, 000004, 000008, 000002, 000003, 000005]
11	0	12	14.0	2.0	7	[000006, 000000, 000007, 000001, 000004, 000008, 000005]
11	0	12	14.0	4.0	5	[000006, 000000, 000007, 000001, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000007, 000001, 000008, 000002, 000003, 000004, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000007, 000001, 000008, 000002, 000003, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000007, 000001, 000008, 000004, 000003, 000005]
11	0	12	14.0	2.0	7	[000006, 000000, 000007, 000001, 000008, 000004, 000005]
11	0	12	14.0	2.0	6	[000006, 000000, 000007, 000001, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000007, 000002, 000001, 000004, 000003, 000005]
11	0	12	14.0	2.0	7	[000006, 000000, 000007, 000002, 000001, 000004, 000005]
11	0	12	14.0	2.0	8	[000006, 000000, 000007, 000002, 000001, 000004, 000008, 000005]
11	0	12	14.0	3.0	6	[000006, 000000, 000007, 000002, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000007, 000002, 000001, 000008, 000004, 000003, 000005]
11	0	12	14.0	2.0	8	[000006, 000000, 000007, 000002, 000001, 000008, 000004, 000005]
11	0	12	14.0	2.0	7	[000006, 000000, 000007, 000002, 000001, 000008, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000007, 000002, 000003, 000004, 000001, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000007, 000002, 000003, 000004, 000001, 000008, 000005]
11	0	12	14.0	1.0	7	[000006, 000000, 000007, 000002, 000003, 000004, 000005]
11	0	12	14.0	1.0	9	[000006, 000000, 000007, 000002, 000003, 000004, 000008, 000001, 000005]
11	0	12	14.0	1.0	8	[000006, 000000, 000007, 000002, 000003, 000004, 000008, 000005]
11	0	12	14.0	1.0	6	[000006, 000000, 000007, 000002, 000003, 000005]
11	0	12	7.0	1.0	9	[000006, 000000, 000007, 000002, 000008, 000001, 000004, 000003, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000007, 000002, 000008, 000001, 000004, 000005]
11	0	12	7.0	3.0	7	[000006, 000000, 000007, 000002, 000008, 000001, 000005]
11	0	12	7.0	2.0	8	[000006, 000000, 000007, 000002, 000008, 000004, 000001, 000005]
11	0	12	7.0	1.0	8	[000006, 000000, 000007, 000002, 000008, 000004, 000003, 000005]
11	0	12	7.0	2.0	7	[000006, 000000, 000007, 000002, 000008, 000004, 000005]
11	0	12	7.0	2.0	6	[000006, 000000, 000007, 000002, 000008, 000005]
11	0	12	14.0	2.0	8	[000006, 000000, 000007, 000003, 000002, 000001, 000004, 000005]
11	0	12	14.0	2.0	9	[000006, 000000, 000007, 000003, 000002, 000001, 000004, 000008, 000005]
11	0	12	14.0	3.0	7	[000006, 000000, 000007, 000003, 000002, 000001, 000005]
