PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
1	2	3	85.0	2.0	4	[002006, 002004, 002002, 002003]
1	2	3	8.0	3.0	3	[002006, 002004, 002003]
1	2	9	45.0	1.0	6	[002006, 002001, 002003, 002002, 002000, 002004]
1	2	9	45.0	2.0	5	[002006, 002001, 002003, 002002, 002004]
1	2	9	22.0	1.0	7	[002006, 002001, 002003, 002002, 002005, 002000, 002004]
1	2	9	8.0	5.0	4	[002006, 002001, 002003, 002004]
1	2	9	32.0	2.0	3	[002006, 002001, 002004]
1	2	9	33.0	1.0	4	[002006, 002002, 002000, 002004]
1	2	9	32.0	2.0	5	[002006, 002002, 002003, 002001, 002004]
1	2	9	8.0	2.0	4	[002006, 002002, 002003, 002004]
1	2	9	33.0	2.0	3	[002006, 002002, 002004]
1	2	9	22.0	1.0	5	[002006, 002002, 002005, 002000, 002004]
1	2	9	7.0	2.0	4	[002006, 002003, 002001, 002004]
1	2	9	7.0	1.0	5	[002006, 002003, 002002, 002000, 002004]
1	2	9	7.0	2.0	4	[002006, 002003, 002002, 002004]
1	2	9	7.0	1.0	6	[002006, 002003, 002002, 002005, 002000, 002004]
1	2	9	7.0	5.0	3	[002006, 002003, 002004]
1	2	9	85.0	3.0	2	[002006, 002004]
1	2	12	45.0	2.0	4	[002006, 002001, 002003, 002002]
1	2	12	8.0	1.0	6	[002006, 002001, 002003, 002004, 002000, 002002]
1	2	12	8.0	1.0	7	[002006, 002001, 002003, 002004, 002000, 002005, 002002]
1	2	12	8.0	2.0	5	[002006, 002001, 002003, 002004, 002002]
1	2	12	32.0	1.0	5	[002006, 002001, 002004, 002000, 002002]
1	2	12	22.0	1.0	6	[002006, 002001, 002004, 002000, 002005, 002002]
1	2	12	32.0	2.0	4	[002006, 002001, 002004, 002002]
1	2	12	8.0	2.0	5	[002006, 002001, 002004, 002003, 002002]
1	2	12	33.0	2.0	2	[002006, 002002]
1	2	12	7.0	1.0	6	[002006, 002003, 002001, 002004, 002000, 002002]
1	2	12	7.0	1.0	7	[002006, 002003, 002001, 002004, 002000, 002005, 002002]
1	2	12	7.0	2.0	5	[002006, 002003, 002001, 002004, 002002]
1	2	12	7.0	2.0	3	[002006, 002003, 002002]
1	2	12	7.0	1.0	5	[002006, 002003, 002004, 002000, 002002]
1	2	12	7.0	1.0	6	[002006, 002003, 002004, 002000, 002005, 002002]
1	2	12	7.0	2.0	4	[002006, 002003, 002004, 002002]
1	2	12	60.0	1.0	4	[002006, 002004, 002000, 002002]
1	2	12	22.0	1.0	5	[002006, 002004, 002000, 002005, 002002]
1	2	12	32.0	2.0	5	[002006, 002004, 002001, 002003, 002002]
1	2	12	85.0	2.0	3	[002006, 002004, 002002]
1	2	12	8.0	2.0	4	[002006, 002004, 002003, 002002]
3	2	9	32.0	2.0	3	[002003, 002001, 002004]
3	2	9	33.0	1.0	6	[002003, 002001, 002006, 002002, 002000, 002004]
3	2	9	33.0	2.0	5	[002003, 002001, 002006, 002002, 002004]
3	2	9	22.0	1.0	7	[002003, 002001, 002006, 002002, 002005, 002000, 002004]
3	2	9	45.0	3.0	4	[002003, 002001, 002006, 002004]
3	2	9	60.0	1.0	4	[002003, 002002, 002000, 002004]
3	2	9	89.0	2.0	3	[002003, 002002, 002004]
3	2	9	22.0	1.0	5	[002003, 002002, 002005, 002000, 002004]
3	2	9	32.0	2.0	5	[002003, 002002, 002006, 002001, 002004]
3	2	9	33.0	2.0	4	[002003, 002002, 002006, 002004]
3	2	9	8.0	5.0	2	[002003, 002004]
3	2	9	7.0	2.0	4	[002003, 002006, 002001, 002004]
3	2	9	7.0	1.0	5	[002003, 002006, 002002, 002000, 002004]
3	2	9	7.0	2.0	4	[002003, 002006, 002002, 002004]
3	2	9	7.0	1.0	6	[002003, 002006, 002002, 002005, 002000, 002004]
3	2	9	7.0	3.0	3	[002003, 002006, 002004]
3	2	12	32.0	1.0	5	[002003, 002001, 002004, 002000, 002002]
3	2	12	22.0	1.0	6	[002003, 002001, 002004, 002000, 002005, 002002]
3	2	12	32.0	2.0	4	[002003, 002001, 002004, 002002]
3	2	12	32.0	2.0	5	[002003, 002001, 002004, 002006, 002002]
3	2	12	33.0	2.0	4	[002003, 002001, 002006, 002002]
3	2	12	45.0	1.0	6	[002003, 002001, 002006, 002004, 002000, 002002]
3	2	12	22.0	1.0	7	[002003, 002001, 002006, 002004, 002000, 002005, 002002]
3	2	12	45.0	2.0	5	[002003, 002001, 002006, 002004, 002002]
3	2	12	89.0	2.0	2	[002003, 002002]
3	2	12	8.0	1.0	4	[002003, 002004, 002000, 002002]
3	2	12	8.0	1.0	5	[002003, 002004, 002000, 002005, 002002]
3	2	12	8.0	2.0	5	[002003, 002004, 002001, 002006, 002002]
3	2	12	8.0	2.0	3	[002003, 002004, 002002]
3	2	12	8.0	2.0	4	[002003, 002004, 002006, 002002]
3	2	12	7.0	1.0	6	[002003, 002006, 002001, 002004, 002000, 002002]
3	2	12	7.0	1.0	7	[002003, 002006, 002001, 002004, 002000, 002005, 002002]
3	2	12	7.0	2.0	5	[002003, 002006, 002001, 002004, 002002]
3	2	12	7.0	2.0	3	[002003, 002006, 002002]
3	2	12	7.0	1.0	5	[002003, 002006, 002004, 002000, 002002]
3	2	12	7.0	1.0	6	[002003, 002006, 002004, 002000, 002005, 002002]
3	2	12	7.0	2.0	4	[002003, 002006, 002004, 002002]
9	2	12	60.0	1.0	3	[002004, 002000, 002002]
9	2	12	22.0	1.0	4	[002004, 002000, 002005, 002002]
9	2	12	32.0	2.0	4	[002004, 002001, 002003, 002002]
9	2	12	7.0	2.0	5	[002004, 002001, 002003, 002006, 002002]
9	2	12	32.0	2.0	4	[002004, 002001, 002006, 002002]
9	2	12	7.0	2.0	5	[002004, 002001, 002006, 002003, 002002]
9	2	12	95.0	2.0	2	[002004, 002002]
9	2	12	8.0	2.0	5	[002004, 002003, 002001, 002006, 002002]
9	2	12	8.0	2.0	3	[002004, 002003, 002002]
9	2	12	7.0	2.0	4	[002004, 002003, 002006, 002002]
9	2	12	45.0	2.0	5	[002004, 002006, 002001, 002003, 002002]
9	2	12	33.0	2.0	3	[002004, 002006, 002002]
9	2	12	7.0	2.0	4	[002004, 002006, 002003, 002002]
2	3	6	32.0	1.0	2	[003003, 003000]
2	3	6	22.0	3.0	3	[003003, 003001, 003000]
2	3	6	38.0	2.0	4	[003003, 003001, 003004, 003000]
2	3	6	37.0	1.0	5	[003003, 003001, 003004, 003005, 003000]
2	3	6	37.0	1.0	6	[003003, 003001, 003004, 003005, 003002, 003000]
2	3	6	38.0	3.0	5	[003003, 003001, 003006, 003004, 003000]
2	3	6	37.0	1.0	6	[003003, 003001, 003006, 003004, 003005, 003000]
2	3	6	37.0	1.0	7	[003003, 003001, 003006, 003004, 003005, 003002, 003000]
2	3	6	5.0	1.0	3	[003003, 003002, 003000]
2	3	6	5.0	1.0	4	[003003, 003002, 003005, 003000]
2	3	6	5.0	1.0	5	[003003, 003002, 003005, 003004, 003000]
2	3	6	5.0	1.0	6	[003003, 003002, 003005, 003004, 003001, 003000]
2	3	6	5.0	1.0	7	[003003, 003002, 003005, 003004, 003006, 003001, 003000]
2	3	6	22.0	1.0	4	[003003, 003006, 003001, 003000]
2	3	6	38.0	1.0	5	[003003, 003006, 003001, 003004, 003000]
2	3	6	37.0	1.0	6	[003003, 003006, 003001, 003004, 003005, 003000]
2	3	6	37.0	1.0	7	[003003, 003006, 003001, 003004, 003005, 003002, 003000]
2	3	6	38.0	1.0	4	[003003, 003006, 003004, 003000]
2	3	6	22.0	1.0	5	[003003, 003006, 003004, 003001, 003000]
2	3	6	37.0	1.0	5	[003003, 003006, 003004, 003005, 003000]
2	3	6	37.0	1.0	6	[003003, 003006, 003004, 003005, 003002, 003000]
7	4	10	44.0	1.0	3	[004000, 004001, 004003]
7	4	10	39.0	1.0	7	[004000, 004001, 004004, 004005, 004002, 004006, 004003]
7	4	10	44.0	1.0	6	[004000, 004001, 004004, 004005, 004006, 004003]
7	4	10	47.0	1.0	6	[004000, 004002, 004005, 004004, 004001, 004003]
7	4	10	47.0	1.0	5	[004000, 004002, 004005, 004006, 004003]
7	4	10	39.0	1.0	4	[004000, 004002, 004006, 004003]
7	4	10	39.0	1.0	7	[004000, 004002, 004006, 004005, 004004, 004001, 004003]
7	4	10	39.0	2.0	5	[004000, 004005, 004002, 004006, 004003]
7	4	10	45.0	2.0	5	[004000, 004005, 004004, 004001, 004003]
7	4	10	45.0	2.0	4	[004000, 004005, 004006, 004003]
7	4	10	8.0	2.0	7	[004000, 004006, 004002, 004005, 004004, 004001, 004003]
7	4	10	8.0	2.0	3	[004000, 004006, 004003]
7	4	10	8.0	2.0	6	[004000, 004006, 004005, 004004, 004001, 004003]
8	5	9	31.0	1.0	6	[005000, 005001, 005005, 005002, 005004, 005006]
8	5	9	31.0	1.0	5	[005000, 005001, 005005, 005002, 005006]
8	5	9	31.0	1.0	6	[005000, 005001, 005005, 005004, 005002, 005006]
8	5	9	31.0	1.0	5	[005000, 005001, 005005, 005004, 005006]
8	5	9	31.0	1.0	4	[005000, 005001, 005005, 005006]
8	5	9	33.0	2.0	5	[005000, 005002, 005004, 005005, 005006]
8	5	9	33.0	1.0	4	[005000, 005002, 005004, 005006]
8	5	9	33.0	1.0	5	[005000, 005002, 005005, 005004, 005006]
8	5	9	33.0	1.0	4	[005000, 005002, 005005, 005006]
8	5	9	33.0	2.0	3	[005000, 005002, 005006]
8	5	9	14.0	3.0	6	[005000, 005003, 005002, 005004, 005005, 005006]
8	5	9	14.0	1.0	5	[005000, 005003, 005002, 005004, 005006]
8	5	9	14.0	1.0	6	[005000, 005003, 005002, 005005, 005004, 005006]
8	5	9	14.0	1.0	5	[005000, 005003, 005002, 005005, 005006]
8	5	9	14.0	2.0	4	[005000, 005003, 005002, 005006]
8	5	9	6.0	1.0	5	[005000, 005005, 005002, 005004, 005006]
8	5	9	6.0	1.0	4	[005000, 005005, 005002, 005006]
8	5	9	6.0	1.0	5	[005000, 005005, 005004, 005002, 005006]
8	5	9	6.0	1.0	4	[005000, 005005, 005004, 005006]
8	5	9	6.0	1.0	3	[005000, 005005, 005006]
3	6	10	19.0	1.0	3	[006004, 006000, 006001]
3	6	10	7.0	1.0	5	[006004, 006000, 006005, 006002, 006001]
3	6	10	7.0	1.0	6	[006004, 006000, 006005, 006002, 006006, 006001]
3	6	10	19.0	1.0	6	[006004, 006000, 006005, 006003, 006006, 006001]
3	6	10	19.0	1.0	7	[006004, 006000, 006005, 006003, 006006, 006002, 006001]
3	6	10	32.0	1.0	4	[006004, 006000, 006006, 006001]
3	6	10	32.0	1.0	5	[006004, 006000, 006006, 006002, 006001]
3	6	10	7.0	1.0	7	[006004, 006000, 006006, 006003, 006005, 006002, 006001]
3	6	10	97.0	4.0	2	[006004, 006001]
3	6	10	19.0	2.0	5	[006004, 006003, 006005, 006000, 006001]
3	6	10	19.0	1.0	6	[006004, 006003, 006005, 006000, 006006, 006001]
3	6	10	19.0	1.0	7	[006004, 006003, 006005, 006000, 006006, 006002, 006001]
3	6	10	7.0	2.0	5	[006004, 006003, 006005, 006002, 006001]
3	6	10	7.0	1.0	7	[006004, 006003, 006005, 006002, 006006, 006000, 006001]
3	6	10	7.0	2.0	6	[006004, 006003, 006005, 006002, 006006, 006001]
3	6	10	19.0	1.0	5	[006004, 006003, 006006, 006000, 006001]
3	6	10	7.0	1.0	7	[006004, 006003, 006006, 006000, 006005, 006002, 006001]
3	6	10	40.0	2.0	4	[006004, 006003, 006006, 006001]
3	6	10	40.0	2.0	5	[006004, 006003, 006006, 006002, 006001]
3	6	10	7.0	2.0	7	[006004, 006003, 006006, 006002, 006005, 006000, 006001]
3	6	10	19.0	4.0	4	[006004, 006005, 006000, 006001]
3	6	10	19.0	1.0	5	[006004, 006005, 006000, 006006, 006001]
3	6	10	19.0	1.0	6	[006004, 006005, 006000, 006006, 006002, 006001]
3	6	10	7.0	4.0	4	[006004, 006005, 006002, 006001]
3	6	10	7.0	1.0	6	[006004, 006005, 006002, 006006, 006000, 006001]
3	6	10	7.0	2.0	5	[006004, 006005, 006002, 006006, 006001]
3	6	10	19.0	1.0	6	[006004, 006005, 006003, 006006, 006000, 006001]
3	6	10	40.0	2.0	5	[006004, 006005, 006003, 006006, 006001]
3	6	10	40.0	2.0	6	[006004, 006005, 006003, 006006, 006002, 006001]
3	6	10	19.0	1.0	4	[006004, 006006, 006000, 006001]
3	6	10	7.0	1.0	6	[006004, 006006, 006000, 006005, 006002, 006001]
3	6	10	26.0	4.0	3	[006004, 006006, 006001]
3	6	10	26.0	2.0	4	[006004, 006006, 006002, 006001]
3	6	10	7.0	2.0	6	[006004, 006006, 006002, 006005, 006000, 006001]
3	6	10	19.0	2.0	6	[006004, 006006, 006003, 006005, 006000, 006001]
3	6	10	7.0	2.0	6	[006004, 006006, 006003, 006005, 006002, 006001]
4	7	9	60.0	1.0	4	[007000, 007001, 007005, 007002]
4	7	9	38.0	1.0	5	[007000, 007001, 007005, 007004, 007002]
4	7	9	38.0	1.0	6	[007000, 007001, 007005, 007004, 007003, 007002]
4	7	9	7.0	1.0	4	[007000, 007001, 007006, 007002]
4	7	9	31.0	1.0	3	[007000, 007003, 007002]
4	7	9	31.0	2.0	4	[007000, 007003, 007004, 007002]
4	7	9	7.0	1.0	7	[007000, 007003, 007004, 007005, 007001, 007006, 007002]
4	7	9	31.0	3.0	5	[007000, 007003, 007004, 007005, 007002]
4	7	9	8.0	2.0	3	[007000, 007004, 007002]
4	7	9	8.0	1.0	4	[007000, 007004, 007003, 007002]
4	7	9	7.0	1.0	6	[007000, 007004, 007005, 007001, 007006, 007002]
4	7	9	8.0	3.0	4	[007000, 007004, 007005, 007002]
1	8	5	48.0	1.0	4	[008004, 008000, 008002, 008003]
1	8	5	26.0	2.0	5	[008004, 008000, 008006, 008001, 008003]
1	8	5	51.0	1.0	6	[008004, 008000, 008006, 008001, 008005, 008003]
1	8	5	62.0	2.0	4	[008004, 008000, 008006, 008003]
1	8	5	24.0	2.0	6	[008004, 008000, 008006, 008005, 008001, 008003]
1	8	5	24.0	1.0	5	[008004, 008000, 008006, 008005, 008003]
1	8	5	45.0	3.0	2	[008004, 008003]
1	8	5	26.0	3.0	4	[008004, 008005, 008001, 008003]
1	8	5	43.0	1.0	7	[008004, 008005, 008001, 008006, 008000, 008002, 008003]
1	8	5	43.0	2.0	5	[008004, 008005, 008001, 008006, 008003]
1	8	5	43.0	1.0	3	[008004, 008005, 008003]
1	8	5	24.0	1.0	6	[008004, 008005, 008006, 008000, 008002, 008003]
1	8	5	24.0	2.0	5	[008004, 008005, 008006, 008001, 008003]
1	8	5	24.0	3.0	4	[008004, 008005, 008006, 008003]
1	8	5	48.0	1.0	5	[008004, 008006, 008000, 008002, 008003]
1	8	5	26.0	2.0	4	[008004, 008006, 008001, 008003]
1	8	5	51.0	1.0	5	[008004, 008006, 008001, 008005, 008003]
1	8	5	78.0	2.0	3	[008004, 008006, 008003]
1	8	5	24.0	2.0	5	[008004, 008006, 008005, 008001, 008003]
1	8	5	24.0	1.0	4	[008004, 008006, 008005, 008003]
0	9	2	41.0	5.0	2	[009004, 009000]
0	9	2	63.0	1.0	3	[009004, 009001, 009000]
0	9	2	63.0	3.0	4	[009004, 009001, 009005, 009000]
0	9	2	18.0	1.0	7	[009004, 009001, 009005, 009002, 009006, 009003, 009000]
0	9	2	8.0	2.0	5	[009004, 009001, 009005, 009003, 009000]
0	9	2	35.0	2.0	4	[009004, 009002, 009005, 009000]
0	9	2	35.0	1.0	5	[009004, 009002, 009005, 009001, 009000]
0	9	2	8.0	2.0	5	[009004, 009002, 009005, 009003, 009000]
0	9	2	18.0	1.0	5	[009004, 009002, 009006, 009003, 009000]
0	9	2	8.0	1.0	6	[009004, 009002, 009006, 009003, 009005, 009000]
0	9	2	8.0	1.0	7	[009004, 009002, 009006, 009003, 009005, 009001, 009000]
0	9	2	6.0	3.0	3	[009004, 009003, 009000]
0	9	2	6.0	2.0	4	[009004, 009003, 009005, 009000]
0	9	2	6.0	1.0	5	[009004, 009003, 009005, 009001, 009000]
0	9	2	6.0	1.0	6	[009004, 009003, 009006, 009002, 009005, 009000]
0	9	2	6.0	1.0	7	[009004, 009003, 009006, 009002, 009005, 009001, 009000]
0	9	2	18.0	1.0	5	[009004, 009006, 009002, 009005, 009000]
0	9	2	18.0	1.0	6	[009004, 009006, 009002, 009005, 009001, 009000]
0	9	2	8.0	1.0	6	[009004, 009006, 009002, 009005, 009003, 009000]
0	9	2	76.0	3.0	4	[009004, 009006, 009003, 009000]
0	9	2	8.0	2.0	5	[009004, 009006, 009003, 009005, 009000]
0	9	2	8.0	1.0	6	[009004, 009006, 009003, 009005, 009001, 009000]
0	9	5	41.0	1.0	3	[009004, 009000, 009001]
0	9	5	8.0	2.0	5	[009004, 009000, 009003, 009005, 009001]
0	9	5	18.0	1.0	7	[009004, 009000, 009003, 009006, 009002, 009005, 009001]
0	9	5	41.0	3.0	4	[009004, 009000, 009005, 009001]
0	9	5	63.0	4.0	2	[009004, 009001]
0	9	5	35.0	1.0	5	[009004, 009002, 009005, 009000, 009001]
0	9	5	35.0	2.0	4	[009004, 009002, 009005, 009001]
0	9	5	8.0	1.0	6	[009004, 009002, 009005, 009003, 009000, 009001]
0	9	5	18.0	1.0	6	[009004, 009002, 009006, 009003, 009000, 009001]
0	9	5	18.0	1.0	7	[009004, 009002, 009006, 009003, 009000, 009005, 009001]
0	9	5	8.0	1.0	7	[009004, 009002, 009006, 009003, 009005, 009000, 009001]
0	9	5	8.0	1.0	6	[009004, 009002, 009006, 009003, 009005, 009001]
0	9	5	6.0	1.0	4	[009004, 009003, 009000, 009001]
0	9	5	6.0	3.0	5	[009004, 009003, 009000, 009005, 009001]
0	9	5	6.0	1.0	5	[009004, 009003, 009005, 009000, 009001]
0	9	5	6.0	2.0	4	[009004, 009003, 009005, 009001]
0	9	5	6.0	1.0	7	[009004, 009003, 009006, 009002, 009005, 009000, 009001]
0	9	5	6.0	1.0	6	[009004, 009003, 009006, 009002, 009005, 009001]
0	9	5	18.0	1.0	6	[009004, 009006, 009002, 009005, 009000, 009001]
0	9	5	18.0	1.0	5	[009004, 009006, 009002, 009005, 009001]
0	9	5	8.0	1.0	7	[009004, 009006, 009002, 009005, 009003, 009000, 009001]
0	9	5	67.0	1.0	5	[009004, 009006, 009003, 009000, 009001]
0	9	5	63.0	3.0	6	[009004, 009006, 009003, 009000, 009005, 009001]
0	9	5	8.0	1.0	6	[009004, 009006, 009003, 009005, 009000, 009001]
0	9	5	8.0	2.0	5	[009004, 009006, 009003, 009005, 009001]
0	9	7	41.0	1.0	5	[009004, 009000, 009001, 009005, 009002]
0	9	7	8.0	1.0	7	[009004, 009000, 009001, 009005, 009003, 009006, 009002]
0	9	7	8.0	2.0	5	[009004, 009000, 009003, 009005, 009002]
0	9	7	18.0	1.0	5	[009004, 009000, 009003, 009006, 009002]
0	9	7	41.0	2.0	4	[009004, 009000, 009005, 009002]
0	9	7	8.0	1.0	6	[009004, 009000, 009005, 009003, 009006, 009002]
0	9	7	8.0	1.0	6	[009004, 009001, 009000, 009003, 009005, 009002]
0	9	7	18.0	1.0	6	[009004, 009001, 009000, 009003, 009006, 009002]
0	9	7	63.0	1.0	5	[009004, 009001, 009000, 009005, 009002]
0	9	7	8.0	1.0	7	[009004, 009001, 009000, 009005, 009003, 009006, 009002]
0	9	7	18.0	1.0	7	[009004, 009001, 009005, 009000, 009003, 009006, 009002]
0	9	7	63.0	2.0	4	[009004, 009001, 009005, 009002]
0	9	7	8.0	1.0	6	[009004, 009001, 009005, 009003, 009006, 009002]
0	9	7	35.0	2.0	2	[009004, 009002]
0	9	7	6.0	1.0	6	[009004, 009003, 009000, 009001, 009005, 009002]
0	9	7	6.0	2.0	5	[009004, 009003, 009000, 009005, 009002]
0	9	7	6.0	2.0	4	[009004, 009003, 009005, 009002]
0	9	7	6.0	1.0	4	[009004, 009003, 009006, 009002]
0	9	7	18.0	1.0	3	[009004, 009006, 009002]
0	9	7	63.0	1.0	7	[009004, 009006, 009003, 009000, 009001, 009005, 009002]
0	9	7	76.0	2.0	6	[009004, 009006, 009003, 009000, 009005, 009002]
0	9	7	8.0	2.0	5	[009004, 009006, 009003, 009005, 009002]
2	9	5	67.0	1.0	2	[009000, 009001]
2	9	5	6.0	3.0	4	[009000, 009003, 009004, 009001]
2	9	5	6.0	2.0	6	[009000, 009003, 009004, 009002, 009005, 009001]
2	9	5	6.0	1.0	7	[009000, 009003, 009004, 009006, 009002, 009005, 009001]
2	9	5	8.0	2.0	4	[009000, 009003, 009005, 009001]
2	9	5	8.0	2.0	6	[009000, 009003, 009005, 009002, 009004, 009001]
2	9	5	8.0	1.0	7	[009000, 009003, 009005, 009002, 009006, 009004, 009001]
2	9	5	18.0	1.0	6	[009000, 009003, 009006, 009002, 009004, 009001]
2	9	5	18.0	1.0	6	[009000, 009003, 009006, 009002, 009005, 009001]
2	9	5	63.0	3.0	5	[009000, 009003, 009006, 009004, 009001]
2	9	5	35.0	2.0	7	[009000, 009003, 009006, 009004, 009002, 009005, 009001]
2	9	5	41.0	4.0	3	[009000, 009004, 009001]
2	9	5	35.0	2.0	5	[009000, 009004, 009002, 009005, 009001]
2	9	5	8.0	1.0	7	[009000, 009004, 009002, 009006, 009003, 009005, 009001]
2	9	5	6.0	2.0	5	[009000, 009004, 009003, 009005, 009001]
2	9	5	6.0	1.0	7	[009000, 009004, 009003, 009006, 009002, 009005, 009001]
2	9	5	18.0	1.0	6	[009000, 009004, 009006, 009002, 009005, 009001]
2	9	5	8.0	2.0	6	[009000, 009004, 009006, 009003, 009005, 009001]
2	9	5	63.0	3.0	3	[009000, 009005, 009001]
2	9	5	35.0	2.0	5	[009000, 009005, 009002, 009004, 009001]
2	9	5	6.0	1.0	7	[009000, 009005, 009002, 009006, 009003, 009004, 009001]
2	9	5	18.0	1.0	6	[009000, 009005, 009002, 009006, 009004, 009001]
2	9	5	6.0	2.0	5	[009000, 009005, 009003, 009004, 009001]
2	9	5	8.0	1.0	7	[009000, 009005, 009003, 009006, 009002, 009004, 009001]
2	9	5	8.0	2.0	6	[009000, 009005, 009003, 009006, 009004, 009001]
2	9	7	35.0	1.0	4	[009000, 009001, 009004, 009002]
2	9	7	6.0	1.0	6	[009000, 009001, 009004, 009003, 009005, 009002]
2	9	7	6.0	1.0	6	[009000, 009001, 009004, 009003, 009006, 009002]
2	9	7	18.0	1.0	5	[009000, 009001, 009004, 009006, 009002]
2	9	7	8.0	1.0	7	[009000, 009001, 009004, 009006, 009003, 009005, 009002]
