PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
9	0	13	35.0	1.0	6	[000004, 000002, 000005, 000003, 000001, 000000]
9	0	13	7.0	1.0	3	[000004, 000003, 000000]
9	0	13	16.0	1.0	4	[000004, 000003, 000001, 000000]
9	0	13	16.0	2.0	5	[000004, 000003, 000001, 000005, 000000]
9	0	13	16.0	2.0	4	[000004, 000003, 000005, 000000]
9	0	13	16.0	1.0	5	[000004, 000003, 000005, 000001, 000000]
9	0	13	31.0	1.0	3	[000004, 000005, 000000]
9	0	13	31.0	1.0	4	[000004, 000005, 000001, 000000]
9	0	13	7.0	1.0	5	[000004, 000005, 000001, 000003, 000000]
9	0	13	7.0	1.0	4	[000004, 000005, 000003, 000000]
9	0	13	31.0	1.0	5	[000004, 000005, 000003, 000001, 000000]
11	0	12	43.0	1.0	3	[000005, 000000, 000001]
11	0	12	7.0	1.0	4	[000005, 000000, 000003, 000001]
11	0	12	7.0	1.0	5	[000005, 000000, 000003, 000004, 000001]
11	0	12	9.0	1.0	4	[000005, 000000, 000004, 000001]
11	0	12	16.0	3.0	5	[000005, 000000, 000004, 000003, 000001]
11	0	12	71.0	2.0	2	[000005, 000001]
11	0	12	48.0	1.0	5	[000005, 000002, 000004, 000000, 000001]
11	0	12	7.0	1.0	6	[000005, 000002, 000004, 000000, 000003, 000001]
11	0	12	9.0	1.0	4	[000005, 000002, 000004, 000001]
11	0	12	7.0	1.0	6	[000005, 000002, 000004, 000003, 000000, 000001]
11	0	12	16.0	3.0	5	[000005, 000002, 000004, 000003, 000001]
11	0	12	7.0	1.0	4	[000005, 000003, 000000, 000001]
11	0	12	7.0	1.0	5	[000005, 000003, 000000, 000004, 000001]
11	0	12	35.0	2.0	3	[000005, 000003, 000001]
11	0	12	16.0	1.0	5	[000005, 000003, 000004, 000000, 000001]
11	0	12	9.0	1.0	4	[000005, 000003, 000004, 000001]
11	0	12	31.0	1.0	4	[000005, 000004, 000000, 000001]
11	0	12	7.0	1.0	5	[000005, 000004, 000000, 000003, 000001]
11	0	12	9.0	1.0	3	[000005, 000004, 000001]
11	0	12	7.0	1.0	5	[000005, 000004, 000003, 000000, 000001]
11	0	12	16.0	1.0	4	[000005, 000004, 000003, 000001]
11	0	13	43.0	4.0	2	[000005, 000000]
11	0	13	48.0	1.0	3	[000005, 000001, 000000]
11	0	13	7.0	1.0	4	[000005, 000001, 000003, 000000]
11	0	13	16.0	2.0	5	[000005, 000001, 000003, 000004, 000000]
11	0	13	9.0	1.0	4	[000005, 000001, 000004, 000000]
11	0	13	7.0	1.0	5	[000005, 000001, 000004, 000003, 000000]
11	0	13	72.0	3.0	4	[000005, 000002, 000004, 000000]
11	0	13	9.0	1.0	5	[000005, 000002, 000004, 000001, 000000]
11	0	13	7.0	1.0	6	[000005, 000002, 000004, 000001, 000003, 000000]
11	0	13	7.0	1.0	5	[000005, 000002, 000004, 000003, 000000]
11	0	13	16.0	1.0	6	[000005, 000002, 000004, 000003, 000001, 000000]
11	0	13	7.0	1.0	3	[000005, 000003, 000000]
11	0	13	35.0	1.0	4	[000005, 000003, 000001, 000000]
11	0	13	9.0	1.0	5	[000005, 000003, 000001, 000004, 000000]
11	0	13	16.0	2.0	4	[000005, 000003, 000004, 000000]
11	0	13	9.0	1.0	5	[000005, 000003, 000004, 000001, 000000]
11	0	13	31.0	1.0	3	[000005, 000004, 000000]
11	0	13	9.0	1.0	4	[000005, 000004, 000001, 000000]
11	0	13	7.0	1.0	5	[000005, 000004, 000001, 000003, 000000]
11	0	13	7.0	1.0	4	[000005, 000004, 000003, 000000]
11	0	13	16.0	1.0	5	[000005, 000004, 000003, 000001, 000000]
12	0	13	48.0	1.0	2	[000001, 000000]
12	0	13	7.0	1.0	3	[000001, 000003, 000000]
12	0	13	16.0	3.0	4	[000001, 000003, 000004, 000000]
12	0	13	16.0	3.0	6	[000001, 000003, 000004, 000002, 000005, 000000]
12	0	13	16.0	1.0	5	[000001, 000003, 000004, 000005, 000000]
12	0	13	35.0	2.0	4	[000001, 000003, 000005, 000000]
12	0	13	35.0	2.0	6	[000001, 000003, 000005, 000002, 000004, 000000]
12	0	13	31.0	1.0	5	[000001, 000003, 000005, 000004, 000000]
12	0	13	9.0	1.0	3	[000001, 000004, 000000]
12	0	13	9.0	1.0	5	[000001, 000004, 000002, 000005, 000000]
12	0	13	7.0	1.0	6	[000001, 000004, 000002, 000005, 000003, 000000]
12	0	13	7.0	1.0	4	[000001, 000004, 000003, 000000]
12	0	13	9.0	1.0	5	[000001, 000004, 000003, 000005, 000000]
12	0	13	9.0	1.0	4	[000001, 000004, 000005, 000000]
12	0	13	7.0	1.0	5	[000001, 000004, 000005, 000003, 000000]
12	0	13	43.0	2.0	3	[000001, 000005, 000000]
12	0	13	71.0	2.0	5	[000001, 000005, 000002, 000004, 000000]
12	0	13	7.0	1.0	6	[000001, 000005, 000002, 000004, 000003, 000000]
12	0	13	7.0	1.0	4	[000001, 000005, 000003, 000000]
12	0	13	16.0	2.0	5	[000001, 000005, 000003, 000004, 000000]
12	0	13	31.0	1.0	4	[000001, 000005, 000004, 000000]
12	0	13	7.0	1.0	5	[000001, 000005, 000004, 000003, 000000]
2	1	8	6.0	4.0	2	[001004, 001002]
2	1	8	6.0	1.0	4	[001004, 001005, 001000, 001002]
2	1	8	16.0	1.0	6	[001004, 001005, 001000, 001003, 001001, 001002]
2	1	8	16.0	1.0	5	[001004, 001005, 001000, 001003, 001002]
2	1	8	15.0	1.0	4	[001004, 001005, 001001, 001002]
2	1	8	6.0	1.0	6	[001004, 001005, 001001, 001003, 001000, 001002]
2	1	8	15.0	1.0	5	[001004, 001005, 001001, 001003, 001002]
1	2	3	21.0	2.0	2	[002004, 002000]
1	2	3	19.0	1.0	3	[002004, 002001, 002000]
1	2	3	6.0	1.0	3	[002004, 002003, 002000]
1	2	3	6.0	1.0	4	[002004, 002003, 002002, 002000]
1	2	3	6.0	1.0	5	[002004, 002003, 002002, 002005, 002000]
1	2	3	6.0	1.0	4	[002004, 002003, 002005, 002000]
1	2	3	6.0	1.0	5	[002004, 002003, 002005, 002002, 002000]
1	2	9	21.0	2.0	5	[002004, 002000, 002002, 002003, 002005]
1	2	9	21.0	2.0	4	[002004, 002000, 002002, 002005]
1	2	9	21.0	2.0	5	[002004, 002000, 002003, 002002, 002005]
1	2	9	21.0	2.0	4	[002004, 002000, 002003, 002005]
1	2	9	21.0	2.0	3	[002004, 002000, 002005]
1	2	9	19.0	1.0	6	[002004, 002001, 002000, 002002, 002003, 002005]
1	2	9	19.0	1.0	5	[002004, 002001, 002000, 002002, 002005]
1	2	9	19.0	1.0	6	[002004, 002001, 002000, 002003, 002002, 002005]
1	2	9	19.0	1.0	5	[002004, 002001, 002000, 002003, 002005]
1	2	9	19.0	1.0	4	[002004, 002001, 002000, 002005]
1	2	9	6.0	1.0	5	[002004, 002003, 002000, 002002, 002005]
1	2	9	6.0	1.0	4	[002004, 002003, 002000, 002005]
1	2	9	6.0	1.0	5	[002004, 002003, 002002, 002000, 002005]
1	2	9	6.0	1.0	4	[002004, 002003, 002002, 002005]
1	2	9	6.0	1.0	3	[002004, 002003, 002005]
1	2	12	21.0	2.0	3	[002004, 002000, 002002]
1	2	12	21.0	2.0	4	[002004, 002000, 002003, 002002]
1	2	12	21.0	2.0	5	[002004, 002000, 002003, 002005, 002002]
1	2	12	21.0	2.0	4	[002004, 002000, 002005, 002002]
1	2	12	21.0	2.0	5	[002004, 002000, 002005, 002003, 002002]
1	2	12	19.0	1.0	4	[002004, 002001, 002000, 002002]
1	2	12	19.0	1.0	5	[002004, 002001, 002000, 002003, 002002]
1	2	12	19.0	1.0	6	[002004, 002001, 002000, 002003, 002005, 002002]
1	2	12	19.0	1.0	5	[002004, 002001, 002000, 002005, 002002]
1	2	12	19.0	1.0	6	[002004, 002001, 002000, 002005, 002003, 002002]
1	2	12	6.0	1.0	4	[002004, 002003, 002000, 002002]
1	2	12	6.0	1.0	5	[002004, 002003, 002000, 002005, 002002]
1	2	12	6.0	1.0	3	[002004, 002003, 002002]
1	2	12	6.0	1.0	5	[002004, 002003, 002005, 002000, 002002]
1	2	12	6.0	1.0	4	[002004, 002003, 002005, 002002]
3	2	9	6.0	1.0	6	[002000, 002001, 002004, 002003, 002002, 002005]
3	2	9	6.0	1.0	5	[002000, 002001, 002004, 002003, 002005]
3	2	9	36.0	5.0	4	[002000, 002002, 002003, 002005]
3	2	9	33.0	3.0	3	[002000, 002002, 002005]
3	2	9	33.0	3.0	4	[002000, 002003, 002002, 002005]
3	2	9	34.0	4.0	3	[002000, 002003, 002005]
3	2	9	6.0	1.0	5	[002000, 002004, 002003, 002002, 002005]
3	2	9	6.0	1.0	4	[002000, 002004, 002003, 002005]
3	2	9	66.0	2.0	2	[002000, 002005]
3	2	12	6.0	1.0	5	[002000, 002001, 002004, 002003, 002002]
3	2	12	6.0	1.0	6	[002000, 002001, 002004, 002003, 002005, 002002]
3	2	12	36.0	5.0	2	[002000, 002002]
3	2	12	34.0	4.0	3	[002000, 002003, 002002]
3	2	12	33.0	3.0	4	[002000, 002003, 002005, 002002]
3	2	12	6.0	1.0	4	[002000, 002004, 002003, 002002]
3	2	12	6.0	1.0	5	[002000, 002004, 002003, 002005, 002002]
3	2	12	33.0	2.0	3	[002000, 002005, 002002]
3	2	12	66.0	2.0	4	[002000, 002005, 002003, 002002]
9	2	12	6.0	1.0	6	[002005, 002000, 002001, 002004, 002003, 002002]
9	2	12	36.0	2.0	3	[002005, 002000, 002002]
9	2	12	34.0	2.0	4	[002005, 002000, 002003, 002002]
9	2	12	6.0	1.0	5	[002005, 002000, 002004, 002003, 002002]
9	2	12	33.0	3.0	2	[002005, 002002]
9	2	12	34.0	4.0	4	[002005, 002003, 002000, 002002]
9	2	12	76.0	5.0	3	[002005, 002003, 002002]
9	2	12	6.0	1.0	5	[002005, 002003, 002004, 002000, 002002]
9	2	12	6.0	1.0	6	[002005, 002003, 002004, 002001, 002000, 002002]
2	3	6	24.0	3.0	3	[003001, 003000, 003002]
2	3	6	57.0	1.0	5	[003001, 003000, 003005, 003004, 003002]
2	3	6	25.0	1.0	2	[003001, 003002]
2	3	6	13.0	1.0	4	[003001, 003003, 003004, 003002]
2	3	6	13.0	3.0	6	[003001, 003003, 003004, 003005, 003000, 003002]
2	3	6	61.0	1.0	3	[003001, 003004, 003002]
2	3	6	24.0	2.0	5	[003001, 003004, 003005, 003000, 003002]
7	4	10	8.0	1.0	6	[004001, 004000, 004002, 004003, 004004, 004005]
7	4	10	22.0	1.0	4	[004001, 004000, 004002, 004005]
7	4	10	22.0	1.0	5	[004001, 004000, 004003, 004002, 004005]
7	4	10	8.0	1.0	5	[004001, 004000, 004003, 004004, 004005]
7	4	10	19.0	1.0	6	[004001, 004000, 004004, 004003, 004002, 004005]
7	4	10	8.0	1.0	4	[004001, 004000, 004004, 004005]
7	4	10	22.0	1.0	3	[004001, 004000, 004005]
7	4	10	30.0	1.0	5	[004001, 004003, 004000, 004002, 004005]
7	4	10	8.0	1.0	5	[004001, 004003, 004000, 004004, 004005]
7	4	10	30.0	1.0	4	[004001, 004003, 004000, 004005]
7	4	10	8.0	2.0	6	[004001, 004003, 004002, 004000, 004004, 004005]
7	4	10	44.0	2.0	5	[004001, 004003, 004002, 004000, 004005]
7	4	10	58.0	2.0	4	[004001, 004003, 004002, 004005]
7	4	10	19.0	2.0	6	[004001, 004003, 004004, 004000, 004002, 004005]
7	4	10	19.0	3.0	5	[004001, 004003, 004004, 004000, 004005]
7	4	10	8.0	2.0	4	[004001, 004003, 004004, 004005]
7	4	10	10.0	1.0	5	[004001, 004004, 004000, 004002, 004005]
7	4	10	10.0	1.0	6	[004001, 004004, 004000, 004003, 004002, 004005]
7	4	10	10.0	1.0	4	[004001, 004004, 004000, 004005]
7	4	10	10.0	1.0	6	[004001, 004004, 004003, 004000, 004002, 004005]
7	4	10	10.0	1.0	5	[004001, 004004, 004003, 004000, 004005]
7	4	10	10.0	1.0	6	[004001, 004004, 004003, 004002, 004000, 004005]
7	4	10	10.0	1.0	5	[004001, 004004, 004003, 004002, 004005]
7	4	10	8.0	1.0	3	[004001, 004004, 004005]
7	4	10	91.0	1.0	2	[004001, 004005]
8	5	9	30.0	1.0	4	[005001, 005000, 005002, 005003]
8	5	9	42.0	1.0	3	[005001, 005000, 005003]
8	5	9	16.0	2.0	4	[005001, 005000, 005004, 005003]
8	5	9	62.0	1.0	4	[005001, 005000, 005005, 005003]
8	5	9	30.0	1.0	5	[005001, 005004, 005000, 005002, 005003]
8	5	9	42.0	1.0	4	[005001, 005004, 005000, 005003]
8	5	9	62.0	1.0	5	[005001, 005004, 005000, 005005, 005003]
8	5	9	16.0	2.0	3	[005001, 005004, 005003]
8	5	9	30.0	1.0	5	[005001, 005005, 005000, 005002, 005003]
8	5	9	42.0	1.0	4	[005001, 005005, 005000, 005003]
8	5	9	16.0	2.0	5	[005001, 005005, 005000, 005004, 005003]
8	5	9	93.0	1.0	3	[005001, 005005, 005003]
3	6	10	25.0	2.0	5	[006004, 006000, 006002, 006001, 006003]
3	6	10	20.0	1.0	6	[006004, 006000, 006002, 006001, 006005, 006003]
3	6	10	27.0	2.0	4	[006004, 006000, 006002, 006003]
3	6	10	20.0	1.0	6	[006004, 006000, 006002, 006005, 006001, 006003]
3	6	10	20.0	1.0	5	[006004, 006000, 006002, 006005, 006003]
3	6	10	20.0	1.0	6	[006004, 006000, 006005, 006001, 006002, 006003]
3	6	10	20.0	1.0	5	[006004, 006000, 006005, 006001, 006003]
3	6	10	25.0	1.0	6	[006004, 006000, 006005, 006002, 006001, 006003]
3	6	10	27.0	1.0	5	[006004, 006000, 006005, 006002, 006003]
3	6	10	20.0	2.0	4	[006004, 006000, 006005, 006003]
3	6	10	20.0	1.0	6	[006004, 006002, 006000, 006005, 006001, 006003]
3	6	10	20.0	2.0	5	[006004, 006002, 006000, 006005, 006003]
3	6	10	25.0	2.0	4	[006004, 006002, 006001, 006003]
3	6	10	20.0	1.0	5	[006004, 006002, 006001, 006005, 006003]
3	6	10	27.0	4.0	3	[006004, 006002, 006003]
3	6	10	20.0	1.0	5	[006004, 006002, 006005, 006001, 006003]
3	6	10	20.0	1.0	4	[006004, 006002, 006005, 006003]
3	6	10	75.0	5.0	2	[006004, 006003]
4	7	9	70.0	5.0	2	[007001, 007003]
4	7	9	26.0	2.0	6	[007001, 007005, 007002, 007004, 007000, 007003]
4	7	9	26.0	2.0	5	[007001, 007005, 007002, 007004, 007003]
4	7	9	37.0	2.0	3	[007001, 007005, 007003]
1	8	5	94.0	3.0	2	[008005, 008000]
1	8	5	15.0	1.0	3	[008005, 008002, 008000]
1	8	5	15.0	1.0	4	[008005, 008002, 008001, 008000]
1	8	5	15.0	1.0	6	[008005, 008002, 008001, 008003, 008004, 008000]
1	8	5	15.0	4.0	5	[008005, 008002, 008003, 008001, 008000]
1	8	5	15.0	1.0	5	[008005, 008002, 008003, 008004, 008000]
1	8	5	15.0	3.0	4	[008005, 008002, 008004, 008000]
1	8	5	15.0	1.0	6	[008005, 008002, 008004, 008003, 008001, 008000]
1	8	5	45.0	2.0	3	[008005, 008004, 008000]
1	8	5	24.0	1.0	4	[008005, 008004, 008002, 008000]
1	8	5	24.0	1.0	5	[008005, 008004, 008002, 008001, 008000]
1	8	5	24.0	2.0	6	[008005, 008004, 008002, 008003, 008001, 008000]
1	8	5	34.0	1.0	5	[008005, 008004, 008003, 008001, 008000]
1	8	5	29.0	1.0	6	[008005, 008004, 008003, 008001, 008002, 008000]
1	8	5	48.0	1.0	5	[008005, 008004, 008003, 008002, 008000]
1	8	5	29.0	1.0	6	[008005, 008004, 008003, 008002, 008001, 008000]
0	9	2	31.0	2.0	3	[009000, 009001, 009002]
0	9	2	31.0	2.0	4	[009000, 009001, 009003, 009002]
0	9	2	29.0	2.0	4	[009000, 009001, 009005, 009002]
0	9	2	16.0	2.0	5	[009000, 009001, 009005, 009004, 009002]
0	9	2	84.0	3.0	2	[009000, 009002]
0	9	2	69.0	2.0	4	[009000, 009003, 009001, 009002]
0	9	2	29.0	2.0	5	[009000, 009003, 009001, 009005, 009002]
0	9	2	16.0	2.0	6	[009000, 009003, 009001, 009005, 009004, 009002]
0	9	2	90.0	2.0	3	[009000, 009003, 009002]
0	9	5	31.0	2.0	4	[009000, 009001, 009002, 009003]
0	9	5	31.0	2.0	3	[009000, 009001, 009003]
0	9	5	29.0	2.0	5	[009000, 009001, 009005, 009002, 009003]
0	9	5	16.0	2.0	6	[009000, 009001, 009005, 009004, 009002, 009003]
0	9	5	69.0	2.0	4	[009000, 009002, 009001, 009003]
0	9	5	84.0	3.0	3	[009000, 009002, 009003]
0	9	5	16.0	2.0	6	[009000, 009002, 009004, 009005, 009001, 009003]
0	9	5	29.0	2.0	5	[009000, 009002, 009005, 009001, 009003]
0	9	5	94.0	2.0	2	[009000, 009003]
0	9	7	31.0	2.0	4	[009000, 009001, 009002, 009004]
0	9	7	16.0	2.0	5	[009000, 009001, 009002, 009005, 009004]
0	9	7	31.0	2.0	5	[009000, 009001, 009003, 009002, 009004]
0	9	7	16.0	2.0	6	[009000, 009001, 009003, 009002, 009005, 009004]
0	9	7	29.0	2.0	5	[009000, 009001, 009005, 009002, 009004]
0	9	7	16.0	2.0	4	[009000, 009001, 009005, 009004]
0	9	7	16.0	3.0	5	[009000, 009002, 009001, 009005, 009004]
0	9	7	16.0	2.0	6	[009000, 009002, 009003, 009001, 009005, 009004]
0	9	7	62.0	3.0	3	[009000, 009002, 009004]
0	9	7	16.0	2.0	4	[009000, 009002, 009005, 009004]
0	9	7	62.0	2.0	5	[009000, 009003, 009001, 009002, 009004]
0	9	7	16.0	2.0	6	[009000, 009003, 009001, 009002, 009005, 009004]
0	9	7	29.0	2.0	6	[009000, 009003, 009001, 009005, 009002, 009004]
0	9	7	16.0	2.0	5	[009000, 009003, 009001, 009005, 009004]
0	9	7	16.0	2.0	6	[009000, 009003, 009002, 009001, 009005, 009004]
0	9	7	62.0	2.0	4	[009000, 009003, 009002, 009004]
0	9	7	16.0	2.0	5	[009000, 009003, 009002, 009005, 009004]
2	9	5	31.0	2.0	4	[009002, 009000, 009001, 009003]
2	9	5	84.0	2.0	3	[009002, 009000, 009003]
2	9	5	31.0	2.0	4	[009002, 009001, 009000, 009003]
2	9	5	69.0	2.0	3	[009002, 009001, 009003]
2	9	5	90.0	3.0	2	[009002, 009003]
2	9	5	16.0	2.0	6	[009002, 009004, 009005, 009001, 009000, 009003]
2	9	5	16.0	2.0	5	[009002, 009004, 009005, 009001, 009003]
2	9	5	29.0	2.0	5	[009002, 009005, 009001, 009000, 009003]
2	9	5	29.0	2.0	4	[009002, 009005, 009001, 009003]
2	9	7	16.0	2.0	5	[009002, 009000, 009001, 009005, 009004]
2	9	7	16.0	2.0	6	[009002, 009000, 009003, 009001, 009005, 009004]
2	9	7	16.0	3.0	4	[009002, 009001, 009005, 009004]
2	9	7	16.0	2.0	6	[009002, 009003, 009000, 009001, 009005, 009004]
2	9	7	16.0	2.0	5	[009002, 009003, 009001, 009005, 009004]
2	9	7	62.0	3.0	2	[009002, 009004]
2	9	7	16.0	2.0	3	[009002, 009005, 009004]
5	9	7	31.0	2.0	5	[009003, 009000, 009001, 009002, 009004]
5	9	7	16.0	2.0	6	[009003, 009000, 009001, 009002, 009005, 009004]
5	9	7	29.0	2.0	6	[009003, 009000, 009001, 009005, 009002, 009004]
5	9	7	16.0	2.0	5	[009003, 009000, 009001, 009005, 009004]
5	9	7	16.0	2.0	6	[009003, 009000, 009002, 009001, 009005, 009004]
5	9	7	62.0	2.0	4	[009003, 009000, 009002, 009004]
5	9	7	16.0	2.0	5	[009003, 009000, 009002, 009005, 009004]
5	9	7	31.0	2.0	5	[009003, 009001, 009000, 009002, 009004]
5	9	7	16.0	2.0	6	[009003, 009001, 009000, 009002, 009005, 009004]
5	9	7	62.0	2.0	4	[009003, 009001, 009002, 009004]
5	9	7	16.0	2.0	5	[009003, 009001, 009002, 009005, 009004]
5	9	7	29.0	2.0	5	[009003, 009001, 009005, 009002, 009004]
5	9	7	16.0	2.0	4	[009003, 009001, 009005, 009004]
5	9	7	16.0	2.0	6	[009003, 009002, 009000, 009001, 009005, 009004]
5	9	7	16.0	3.0	5	[009003, 009002, 009001, 009005, 009004]
5	9	7	62.0	3.0	3	[009003, 009002, 009004]
5	9	7	16.0	2.0	4	[009003, 009002, 009005, 009004]
4	10	6	34.0	1.0	5	[010001, 010000, 010004, 010002, 010005]
4	10	6	23.0	1.0	6	[010001, 010000, 010004, 010003, 010002, 010005]
4	10	6	12.0	1.0	4	[010001, 010000, 010004, 010005]
4	10	6	12.0	1.0	5	[010001, 010003, 010002, 010004, 010005]
4	10	6	23.0	1.0	4	[010001, 010003, 010002, 010005]
4	10	6	35.0	1.0	5	[010001, 010003, 010004, 010002, 010005]
4	10	6	12.0	1.0	4	[010001, 010003, 010004, 010005]
4	10	6	10.0	1.0	4	[010001, 010004, 010002, 010005]
4	10	6	10.0	1.0	5	[010001, 010004, 010003, 010002, 010005]
4	10	6	10.0	1.0	3	[010001, 010004, 010005]
4	10	6	32.0	1.0	2	[010001, 010005]
0	11	12	21.0	1.0	4	[011004, 011000, 011001, 011002]
0	11	12	21.0	1.0	6	[011004, 011000, 011001, 011003, 011005, 011002]
0	11	12	21.0	1.0	5	[011004, 011000, 011001, 011005, 011002]
0	11	12	59.0	2.0	3	[011004, 011000, 011002]
0	11	12	23.0	1.0	5	[011004, 011000, 011003, 011001, 011002]
0	11	12	23.0	1.0	6	[011004, 011000, 011003, 011001, 011005, 011002]
0	11	12	27.0	1.0	6	[011004, 011000, 011003, 011005, 011001, 011002]
0	11	12	51.0	1.0	5	[011004, 011000, 011003, 011005, 011002]
0	11	12	27.0	1.0	5	[011004, 011000, 011005, 011001, 011002]
0	11	12	51.0	2.0	4	[011004, 011000, 011005, 011002]
0	11	12	23.0	1.0	6	[011004, 011000, 011005, 011003, 011001, 011002]
0	11	12	16.0	1.0	4	[011004, 011001, 011000, 011002]
0	11	12	16.0	1.0	6	[011004, 011001, 011000, 011003, 011005, 011002]
0	11	12	16.0	1.0	5	[011004, 011001, 011000, 011005, 011002]
0	11	12	16.0	4.0	3	[011004, 011001, 011002]
0	11	12	16.0	1.0	5	[011004, 011001, 011003, 011000, 011002]
0	11	12	16.0	1.0	6	[011004, 011001, 011003, 011000, 011005, 011002]
0	11	12	16.0	1.0	6	[011004, 011001, 011003, 011005, 011000, 011002]
0	11	12	16.0	1.0	5	[011004, 011001, 011003, 011005, 011002]
0	11	12	16.0	1.0	5	[011004, 011001, 011005, 011000, 011002]
0	11	12	16.0	1.0	4	[011004, 011001, 011005, 011002]
0	11	12	16.0	1.0	6	[011004, 011001, 011005, 011003, 011000, 011002]
0	11	12	72.0	3.0	2	[011004, 011002]
0	11	12	21.0	1.0	5	[011004, 011005, 011000, 011001, 011002]
0	11	12	51.0	3.0	4	[011004, 011005, 011000, 011002]
0	11	12	23.0	1.0	6	[011004, 011005, 011000, 011003, 011001, 011002]
0	11	12	21.0	1.0	5	[011004, 011005, 011001, 011000, 011002]
0	11	12	27.0	1.0	4	[011004, 011005, 011001, 011002]
0	11	12	23.0	1.0	6	[011004, 011005, 011001, 011003, 011000, 011002]
0	11	12	51.0	2.0	3	[011004, 011005, 011002]
0	11	12	21.0	1.0	6	[011004, 011005, 011003, 011000, 011001, 011002]
0	11	12	51.0	1.0	5	[011004, 011005, 011003, 011000, 011002]
0	11	12	21.0	1.0	6	[011004, 011005, 011003, 011001, 011000, 011002]
0	11	12	23.0	1.0	5	[011004, 011005, 011003, 011001, 011002]
0	11	13	21.0	1.0	6	[011004, 011000, 011001, 011002, 011005, 011003]
0	11	13	21.0	1.0	4	[011004, 011000, 011001, 011003]
0	11	13	21.0	1.0	5	[011004, 011000, 011001, 011005, 011003]
0	11	13	23.0	1.0	5	[011004, 011000, 011002, 011001, 011003]
0	11	13	27.0	1.0	6	[011004, 011000, 011002, 011001, 011005, 011003]
0	11	13	23.0	1.0	6	[011004, 011000, 011002, 011005, 011001, 011003]
0	11	13	51.0	1.0	5	[011004, 011000, 011002, 011005, 011003]
0	11	13	59.0	2.0	3	[011004, 011000, 011003]
0	11	13	23.0	1.0	5	[011004, 011000, 011005, 011001, 011003]
0	11	13	23.0	1.0	6	[011004, 011000, 011005, 011002, 011001, 011003]
