PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
1	2	9	11.0	1.0	5	[002000, 002001, 002002, 002004, 002003]
1	2	9	7.0	1.0	5	[002000, 002001, 002004, 002002, 002003]
1	2	9	11.0	1.0	4	[002000, 002001, 002004, 002003]
1	2	9	24.0	1.0	5	[002000, 002002, 002001, 002004, 002003]
1	2	9	7.0	1.0	3	[002000, 002002, 002003]
1	2	9	24.0	1.0	4	[002000, 002002, 002004, 002003]
1	2	9	70.0	1.0	2	[002000, 002003]
1	2	9	7.0	1.0	5	[002000, 002004, 002001, 002002, 002003]
1	2	9	7.0	1.0	4	[002000, 002004, 002002, 002003]
1	2	9	11.0	1.0	3	[002000, 002004, 002003]
1	2	12	7.0	1.0	5	[002000, 002001, 002002, 002003, 002004]
1	2	12	11.0	1.0	4	[002000, 002001, 002002, 002004]
1	2	12	11.0	4.0	3	[002000, 002001, 002004]
1	2	12	24.0	1.0	4	[002000, 002002, 002001, 002004]
1	2	12	7.0	1.0	4	[002000, 002002, 002003, 002004]
1	2	12	24.0	4.0	3	[002000, 002002, 002004]
1	2	12	7.0	1.0	5	[002000, 002003, 002002, 002001, 002004]
1	2	12	7.0	1.0	4	[002000, 002003, 002002, 002004]
1	2	12	55.0	1.0	3	[002000, 002003, 002004]
1	2	12	11.0	4.0	2	[002000, 002004]
3	2	9	7.0	1.0	4	[002001, 002000, 002002, 002003]
3	2	9	11.0	1.0	5	[002001, 002000, 002002, 002004, 002003]
3	2	9	11.0	1.0	3	[002001, 002000, 002003]
3	2	9	7.0	1.0	5	[002001, 002000, 002004, 002002, 002003]
3	2	9	11.0	1.0	4	[002001, 002000, 002004, 002003]
3	2	9	24.0	1.0	4	[002001, 002002, 002000, 002003]
3	2	9	11.0	1.0	5	[002001, 002002, 002000, 002004, 002003]
3	2	9	7.0	1.0	3	[002001, 002002, 002003]
3	2	9	11.0	1.0	5	[002001, 002002, 002004, 002000, 002003]
3	2	9	26.0	1.0	4	[002001, 002002, 002004, 002003]
3	2	9	7.0	1.0	5	[002001, 002004, 002000, 002002, 002003]
3	2	9	11.0	1.0	4	[002001, 002004, 002000, 002003]
3	2	9	24.0	1.0	5	[002001, 002004, 002002, 002000, 002003]
3	2	9	7.0	1.0	4	[002001, 002004, 002002, 002003]
3	2	9	55.0	1.0	3	[002001, 002004, 002003]
3	2	12	7.0	1.0	5	[002001, 002000, 002002, 002003, 002004]
3	2	12	11.0	4.0	4	[002001, 002000, 002002, 002004]
3	2	12	7.0	1.0	5	[002001, 002000, 002003, 002002, 002004]
3	2	12	11.0	1.0	4	[002001, 002000, 002003, 002004]
3	2	12	11.0	4.0	3	[002001, 002000, 002004]
3	2	12	24.0	1.0	5	[002001, 002002, 002000, 002003, 002004]
3	2	12	11.0	1.0	4	[002001, 002002, 002000, 002004]
3	2	12	7.0	1.0	5	[002001, 002002, 002003, 002000, 002004]
3	2	12	7.0	1.0	4	[002001, 002002, 002003, 002004]
3	2	12	26.0	1.0	3	[002001, 002002, 002004]
3	2	12	79.0	4.0	2	[002001, 002004]
9	2	12	11.0	1.0	5	[002003, 002000, 002001, 002002, 002004]
9	2	12	11.0	1.0	4	[002003, 002000, 002001, 002004]
9	2	12	24.0	1.0	5	[002003, 002000, 002002, 002001, 002004]
9	2	12	24.0	1.0	4	[002003, 002000, 002002, 002004]
9	2	12	11.0	1.0	3	[002003, 002000, 002004]
9	2	12	7.0	1.0	5	[002003, 002002, 002000, 002001, 002004]
9	2	12	7.0	1.0	4	[002003, 002002, 002000, 002004]
9	2	12	7.0	1.0	5	[002003, 002002, 002001, 002000, 002004]
9	2	12	7.0	1.0	4	[002003, 002002, 002001, 002004]
9	2	12	7.0	1.0	3	[002003, 002002, 002004]
9	2	12	55.0	1.0	2	[002003, 002004]
2	3	6	6.0	3.0	4	[003004, 003000, 003001, 003002]
2	3	6	6.0	1.0	5	[003004, 003000, 003001, 003003, 003002]
2	3	6	63.0	1.0	3	[003004, 003001, 003002]
2	3	6	54.0	1.0	4	[003004, 003001, 003003, 003002]
2	3	6	73.0	1.0	4	[003004, 003003, 003001, 003002]
2	3	6	54.0	1.0	3	[003004, 003003, 003002]
7	4	10	42.0	1.0	4	[004000, 004001, 004002, 004003]
7	4	10	57.0	1.0	5	[004000, 004001, 004002, 004004, 004003]
7	4	10	5.0	4.0	3	[004000, 004001, 004003]
7	4	10	5.0	1.0	4	[004000, 004002, 004001, 004003]
7	4	10	42.0	1.0	3	[004000, 004002, 004003]
7	4	10	71.0	4.0	4	[004000, 004002, 004004, 004003]
8	5	9	9.0	1.0	5	[005001, 005000, 005003, 005002, 005004]
8	5	9	92.0	1.0	3	[005001, 005002, 005004]
8	5	9	28.0	4.0	2	[005001, 005004]
3	6	10	22.0	1.0	5	[006001, 006002, 006003, 006000, 006004]
3	6	10	53.0	2.0	4	[006001, 006002, 006003, 006004]
3	6	10	14.0	1.0	4	[006001, 006003, 006000, 006004]
3	6	10	14.0	5.0	3	[006001, 006003, 006004]
3	6	10	54.0	2.0	2	[006001, 006004]
4	7	9	22.0	2.0	4	[007002, 007000, 007003, 007001]
4	7	9	22.0	2.0	5	[007002, 007000, 007003, 007004, 007001]
4	7	9	30.0	3.0	2	[007002, 007001]
4	7	9	86.0	2.0	3	[007002, 007004, 007001]
4	7	9	79.0	2.0	4	[007002, 007004, 007003, 007001]
1	8	5	19.0	2.0	3	[008000, 008001, 008002]
1	8	5	35.0	3.0	4	[008000, 008003, 008004, 008002]
1	8	5	18.0	2.0	3	[008000, 008004, 008002]
0	9	2	79.0	1.0	4	[009001, 009000, 009002, 009003]
0	9	2	28.0	1.0	5	[009001, 009000, 009002, 009004, 009003]
0	9	2	79.0	5.0	3	[009001, 009000, 009003]
0	9	2	14.0	1.0	5	[009001, 009000, 009004, 009002, 009003]
0	9	2	14.0	1.0	4	[009001, 009000, 009004, 009003]
0	9	2	57.0	1.0	4	[009001, 009002, 009000, 009003]
0	9	2	14.0	1.0	5	[009001, 009002, 009000, 009004, 009003]
0	9	2	57.0	3.0	3	[009001, 009002, 009003]
0	9	2	14.0	1.0	5	[009001, 009002, 009004, 009000, 009003]
0	9	2	28.0	3.0	4	[009001, 009002, 009004, 009003]
0	9	2	40.0	1.0	2	[009001, 009003]
0	9	2	14.0	1.0	5	[009001, 009004, 009000, 009002, 009003]
0	9	2	14.0	1.0	4	[009001, 009004, 009000, 009003]
0	9	2	20.0	1.0	5	[009001, 009004, 009002, 009000, 009003]
0	9	2	20.0	3.0	4	[009001, 009004, 009002, 009003]
0	9	2	20.0	3.0	3	[009001, 009004, 009003]
0	9	5	79.0	5.0	2	[009001, 009000]
0	9	5	57.0	1.0	3	[009001, 009002, 009000]
0	9	5	57.0	3.0	4	[009001, 009002, 009003, 009000]
0	9	5	14.0	1.0	5	[009001, 009002, 009003, 009004, 009000]
0	9	5	14.0	1.0	4	[009001, 009002, 009004, 009000]
0	9	5	28.0	3.0	5	[009001, 009002, 009004, 009003, 009000]
0	9	5	40.0	1.0	3	[009001, 009003, 009000]
0	9	5	40.0	1.0	4	[009001, 009003, 009002, 009000]
0	9	5	14.0	1.0	5	[009001, 009003, 009002, 009004, 009000]
0	9	5	14.0	1.0	4	[009001, 009003, 009004, 009000]
0	9	5	28.0	1.0	5	[009001, 009003, 009004, 009002, 009000]
0	9	5	14.0	1.0	3	[009001, 009004, 009000]
0	9	5	20.0	1.0	4	[009001, 009004, 009002, 009000]
0	9	5	20.0	3.0	5	[009001, 009004, 009002, 009003, 009000]
0	9	5	20.0	3.0	4	[009001, 009004, 009003, 009000]
0	9	5	20.0	1.0	5	[009001, 009004, 009003, 009002, 009000]
0	9	7	28.0	1.0	5	[009001, 009000, 009002, 009003, 009004]
0	9	7	45.0	1.0	4	[009001, 009000, 009002, 009004]
0	9	7	45.0	3.0	5	[009001, 009000, 009003, 009002, 009004]
0	9	7	28.0	3.0	4	[009001, 009000, 009003, 009004]
0	9	7	14.0	1.0	3	[009001, 009000, 009004]
0	9	7	28.0	1.0	5	[009001, 009002, 009000, 009003, 009004]
0	9	7	14.0	1.0	4	[009001, 009002, 009000, 009004]
0	9	7	14.0	1.0	5	[009001, 009002, 009003, 009000, 009004]
0	9	7	28.0	3.0	4	[009001, 009002, 009003, 009004]
0	9	7	45.0	5.0	3	[009001, 009002, 009004]
0	9	7	40.0	1.0	5	[009001, 009003, 009000, 009002, 009004]
0	9	7	14.0	1.0	4	[009001, 009003, 009000, 009004]
0	9	7	14.0	1.0	5	[009001, 009003, 009002, 009000, 009004]
0	9	7	40.0	1.0	4	[009001, 009003, 009002, 009004]
0	9	7	28.0	1.0	3	[009001, 009003, 009004]
0	9	7	20.0	5.0	2	[009001, 009004]
2	9	5	80.0	5.0	2	[009003, 009000]
2	9	5	40.0	1.0	3	[009003, 009001, 009000]
2	9	5	40.0	1.0	4	[009003, 009001, 009002, 009000]
2	9	5	14.0	1.0	5	[009003, 009001, 009002, 009004, 009000]
2	9	5	14.0	1.0	4	[009003, 009001, 009004, 009000]
2	9	5	20.0	1.0	5	[009003, 009001, 009004, 009002, 009000]
2	9	5	84.0	1.0	3	[009003, 009002, 009000]
2	9	5	57.0	3.0	4	[009003, 009002, 009001, 009000]
2	9	5	14.0	1.0	5	[009003, 009002, 009001, 009004, 009000]
2	9	5	14.0	1.0	4	[009003, 009002, 009004, 009000]
2	9	5	20.0	3.0	5	[009003, 009002, 009004, 009001, 009000]
2	9	5	14.0	1.0	3	[009003, 009004, 009000]
2	9	5	20.0	3.0	4	[009003, 009004, 009001, 009000]
2	9	5	20.0	1.0	5	[009003, 009004, 009001, 009002, 009000]
2	9	5	28.0	1.0	4	[009003, 009004, 009002, 009000]
2	9	5	28.0	3.0	5	[009003, 009004, 009002, 009001, 009000]
2	9	7	45.0	5.0	5	[009003, 009000, 009001, 009002, 009004]
2	9	7	20.0	5.0	4	[009003, 009000, 009001, 009004]
2	9	7	20.0	1.0	5	[009003, 009000, 009002, 009001, 009004]
2	9	7	45.0	1.0	4	[009003, 009000, 009002, 009004]
2	9	7	14.0	1.0	3	[009003, 009000, 009004]
2	9	7	40.0	1.0	5	[009003, 009001, 009000, 009002, 009004]
2	9	7	14.0	1.0	4	[009003, 009001, 009000, 009004]
2	9	7	14.0	1.0	5	[009003, 009001, 009002, 009000, 009004]
2	9	7	40.0	1.0	4	[009003, 009001, 009002, 009004]
2	9	7	20.0	1.0	3	[009003, 009001, 009004]
2	9	7	20.0	1.0	5	[009003, 009002, 009000, 009001, 009004]
2	9	7	14.0	1.0	4	[009003, 009002, 009000, 009004]
2	9	7	14.0	1.0	5	[009003, 009002, 009001, 009000, 009004]
2	9	7	20.0	3.0	4	[009003, 009002, 009001, 009004]
2	9	7	45.0	3.0	3	[009003, 009002, 009004]
2	9	7	28.0	3.0	2	[009003, 009004]
5	9	7	28.0	3.0	5	[009000, 009001, 009002, 009003, 009004]
5	9	7	45.0	5.0	4	[009000, 009001, 009002, 009004]
5	9	7	40.0	1.0	5	[009000, 009001, 009003, 009002, 009004]
5	9	7	28.0	1.0	4	[009000, 009001, 009003, 009004]
5	9	7	20.0	5.0	3	[009000, 009001, 009004]
5	9	7	28.0	1.0	5	[009000, 009002, 009001, 009003, 009004]
5	9	7	20.0	1.0	4	[009000, 009002, 009001, 009004]
5	9	7	20.0	1.0	5	[009000, 009002, 009003, 009001, 009004]
5	9	7	28.0	1.0	4	[009000, 009002, 009003, 009004]
5	9	7	45.0	1.0	3	[009000, 009002, 009004]
5	9	7	40.0	1.0	5	[009000, 009003, 009001, 009002, 009004]
5	9	7	20.0	1.0	4	[009000, 009003, 009001, 009004]
5	9	7	20.0	3.0	5	[009000, 009003, 009002, 009001, 009004]
5	9	7	45.0	3.0	4	[009000, 009003, 009002, 009004]
5	9	7	28.0	3.0	3	[009000, 009003, 009004]
5	9	7	14.0	1.0	2	[009000, 009004]
4	10	6	11.0	1.0	4	[010001, 010002, 010004, 010000]
4	10	6	11.0	2.0	5	[010001, 010002, 010004, 010003, 010000]
4	10	6	46.0	2.0	3	[010001, 010003, 010000]
4	10	6	21.0	1.0	4	[010001, 010003, 010004, 010000]
4	10	6	21.0	1.0	3	[010001, 010004, 010000]
4	10	6	48.0	2.0	4	[010001, 010004, 010003, 010000]
0	11	12	30.0	2.0	4	[011002, 011000, 011003, 011004]
0	11	12	83.0	5.0	3	[011002, 011000, 011004]
0	11	12	9.0	2.0	5	[011002, 011001, 011003, 011000, 011004]
0	11	12	9.0	2.0	4	[011002, 011001, 011003, 011004]
0	11	12	20.0	2.0	4	[011002, 011003, 011000, 011004]
0	11	12	20.0	5.0	3	[011002, 011003, 011004]
0	11	13	83.0	5.0	2	[011002, 011000]
0	11	13	9.0	2.0	4	[011002, 011001, 011003, 011000]
0	11	13	9.0	2.0	5	[011002, 011001, 011003, 011004, 011000]
0	11	13	20.0	2.0	3	[011002, 011003, 011000]
0	11	13	20.0	5.0	4	[011002, 011003, 011004, 011000]
12	11	13	85.0	5.0	2	[011004, 011000]
12	11	13	30.0	2.0	3	[011004, 011003, 011000]
12	11	13	9.0	2.0	5	[011004, 011003, 011001, 011002, 011000]
12	11	13	20.0	5.0	4	[011004, 011003, 011002, 011000]
0	12	2	82.0	4.0	2	[012003, 012000]
0	12	2	26.0	1.0	4	[012003, 012001, 012002, 012000]
0	12	2	43.0	1.0	4	[012003, 012001, 012004, 012000]
0	12	2	5.0	2.0	3	[012003, 012004, 012000]
0	12	2	5.0	1.0	5	[012003, 012004, 012001, 012002, 012000]
0	12	11	26.0	3.0	4	[012003, 012000, 012002, 012001]
0	12	11	43.0	1.0	4	[012003, 012000, 012004, 012001]
0	12	11	77.0	1.0	2	[012003, 012001]
0	12	11	5.0	2.0	5	[012003, 012004, 012000, 012002, 012001]
0	12	11	5.0	1.0	3	[012003, 012004, 012001]
2	12	11	26.0	3.0	3	[012000, 012002, 012001]
2	12	11	77.0	1.0	3	[012000, 012003, 012001]
2	12	11	5.0	1.0	4	[012000, 012003, 012004, 012001]
2	12	11	43.0	1.0	3	[012000, 012004, 012001]
2	12	11	5.0	1.0	4	[012000, 012004, 012003, 012001]
0	13	11	16.0	1.0	4	[013004, 013000, 013003, 013001]
0	13	11	16.0	1.0	5	[013004, 013000, 013003, 013002, 013001]
0	13	11	100.0	2.0	2	[013004, 013001]
0	13	11	62.0	3.0	3	[013004, 013003, 013001]
0	13	11	26.0	3.0	4	[013004, 013003, 013002, 013001]
